"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.746265416E-1,-1.261899012E0,1.009497224E1,-7.880099577E-1,1.020400967E1
3.846305417E-1,-6.226770115E-1,9.620142662E0,-1.593880820E-1,9.641590951E0
3.946355416E-1,-4.783123268E-1,9.577749179E0,-1.347492309E-1,9.590631855E0
4.046395416E-1,-6.931991100E-1,9.583279476E0,-4.259357464E-1,9.617753988E0
4.146445416E-1,-1.032549287E0,9.176326715E0,-2.258516282E-1,9.236998374E0
4.246485416E-1,-1.285894669E0,8.080642701E0,-5.305354178E-2,8.182489001E0
4.346535417E-1,-9.774772865E-1,6.276909989E0,-6.072982131E-1,6.381525835E0
4.446575416E-1,6.798203883E-1,2.683493670E0,-1.430419568E0,3.115990079E0
4.546625416E-1,4.840638528E0,-4.978959677E0,-2.271044526E0,7.306125106E0
4.646665417E-1,1.265656374E1,-2.204059525E1,-4.737017680E0,2.585373825E1
4.746715416E-1,2.055753788E1,-4.168887940E1,-6.492365853E0,4.693320620E1
4.846755416E-1,1.271237074E1,-4.128980927E1,-5.163715904E0,4.350996072E1
4.946805416E-1,4.493024189E0,-3.940407755E1,-3.116293463E0,3.978165254E1
5.046845416E-1,2.036516507E0,-4.312550755E1,-3.259179533E-1,4.317479616E1
5.146895417E-1,-2.938813511E-1,-4.306393403E1,6.869906826E-1,4.307041602E1
5.246935416E-1,-3.688865683E0,-3.636822189E1,4.188752335E0,3.679403403E1
5.346985416E-1,-4.429235159E0,-1.895526397E1,8.402620801E0,2.120198558E1
5.447025417E-1,-1.044933982E0,-9.573667238E0,9.769876406E0,1.371850853E1
5.547075416E-1,1.915612167E-1,-5.405981251E0,8.006942056E0,9.662942103E0
5.647115416E-1,1.556875547E0,-3.385182937E0,4.238817365E0,5.643659951E0
5.747165416E-1,3.378104882E0,-3.808683903E0,6.440532625E-1,5.131517346E0
5.847205416E-1,4.497256988E0,-5.555056014E0,-1.762606906E0,7.361436737E0
5.947255417E-1,4.431955576E0,-7.417670188E0,-3.149628439E0,9.196968008E0
6.047295416E-1,3.863090490E0,-7.856934078E0,-3.514756651E0,9.434426085E0
6.147345416E-1,3.423927757E0,-6.847542688E0,-2.732457669E0,8.128865054E0
6.247385417E-1,2.904982690E0,-5.707349669E0,-1.386607550E0,6.552514416E0
6.347435416E-1,1.684153351E0,-4.383781536E0,-3.859899080E-1,4.711995466E0
6.447475416E-1,2.804502967E-1,-2.733536480E0,-3.003605045E-2,2.748049530E0
6.547525416E-1,-9.711120075E-1,-8.871366352E-1,4.283272942E-1,1.383305538E0
6.647565416E-1,-2.018498312E0,1.007410938E0,1.246371439E0,2.577334669E0
6.747615417E-1,-2.931183186E0,2.977499274E0,1.857172755E0,4.572354693E0
6.847655416E-1,-3.605492866E0,4.681131163E0,2.071998289E0,6.261449088E0
6.947705416E-1,-3.982423391E0,5.987726583E0,1.889139483E0,7.435147187E0
7.047745417E-1,-4.155750358E0,6.787974179E0,1.286717227E0,8.062412524E0
7.147795416E-1,-4.206492495E0,7.138915876E0,5.467193413E-1,8.304071353E0
7.247835416E-1,-4.193881513E0,7.345408543E0,-2.426489246E-1,8.461828839E0
7.347885416E-1,-4.094211629E0,7.549735401E0,-9.775135392E-1,8.643876804E0
7.447925416E-1,-3.912458532E0,7.715002273E0,-1.546914815E0,8.787578579E0
7.547975417E-1,-3.821384932E0,7.851355834E0,-1.940083349E0,8.944869738E0
7.648015416E-1,-3.655376925E0,7.872681214E0,-2.279592571E0,8.974264998E0
7.748065416E-1,-3.226629252E0,7.668495274E0,-2.523517358E0,8.693968942E0
7.848105417E-1,-2.627747777E0,7.037045100E0,-2.525154578E0,7.924737710E0
7.948155416E-1,-1.746485840E0,6.311433120E0,-2.503443282E0,7.010822283E0
8.048195416E-1,-7.535157707E-1,5.604204785E0,-2.416672940E0,6.149406914E0
8.148245416E-1,1.643772188E-1,4.733242133E0,-2.331418197E0,5.278836214E0
8.248285416E-1,9.715379772E-1,3.790095604E0,-2.184716965E0,4.481260866E0
8.348335417E-1,1.666083116E0,2.914505466E0,-2.092117534E0,3.955645439E0
8.448375416E-1,2.229670798E0,2.077720959E0,-2.020058788E0,3.656363460E0
8.548425416E-1,2.513938449E0,1.283108910E0,-1.867265780E0,3.384218742E0
8.648465417E-1,2.446372410E0,5.582453728E-1,-1.529950726E0,2.938898619E0
8.748515416E-1,2.125861377E0,-1.028297192E-1,-1.082081051E0,2.387626426E0
8.848555416E-1,1.907341573E0,-7.675751084E-1,-5.171394467E-1,2.120036941E0
8.948605416E-1,1.864040310E0,-1.423950793E0,1.765005434E-1,2.352325356E0
9.048645416E-1,1.888887176E0,-1.964983132E0,9.298984927E-1,2.879889699E0
9.148695417E-1,1.722005594E0,-2.215042818E0,1.812852030E0,3.340381780E0
9.248735416E-1,1.346448581E0,-2.023092762E0,2.866796864E0,3.758237933E0
9.348785416E-1,9.073627388E-1,-1.688630857E0,3.616180115E0,4.092864514E0
9.448825417E-1,1.386506394E-1,-1.600527350E0,4.409712768E0,4.693237528E0
9.548875416E-1,-2.229525787E-1,-1.327568799E0,5.137247897E0,5.310693244E0
9.648915416E-1,-1.727635878E-1,-1.206710944E0,4.825642759E0,4.977230816E0
9.748965416E-1,2.100606376E-1,-8.733635187E-1,3.969468884E0,4.069836917E0
9.849005416E-1,7.308665809E-1,-4.647396237E-1,2.796091747E0,2.927162096E0
9.949055417E-1,1.119400905E0,-2.133707464E-1,1.553071933E0,1.926296418E0
1.004910375E0,1.323698527E0,-6.327856779E-3,5.810062444E-1,1.445609244E0
1.014915375E0,1.267932462E0,2.484686583E-1,-9.502777934E-2,1.295538375E0
1.024919375E0,9.582498872E-1,4.832665265E-1,-4.869245446E-1,1.178509607E0
1.034924375E0,5.610239697E-1,6.265899682E-1,-5.082540178E-1,9.826927442E-1
1.044928375E0,3.638839245E-1,8.132038558E-1,-2.528347560E-1,9.260871640E-1
1.054933375E0,8.647681117E-2,1.163269055E0,2.055536038E-1,1.184451526E0
1.064937375E0,-2.147743705E-1,1.714880762E0,8.230575836E-1,1.914253861E0
1.074942375E0,-4.715644938E-1,2.518543716E0,1.476795005E0,2.957424387E0
1.084946375E0,-7.880581972E-1,3.559536383E0,1.844918160E0,4.085958639E0
1.094951375E0,-1.360008859E0,4.713546957E0,1.666545339E0,5.181169981E0
1.104955375E0,-2.147433510E0,5.477442997E0,1.119679817E0,5.988951107E0
1.114960375E0,-3.175219655E0,5.643593969E0,9.409280956E-1,6.543509641E0
1.124964375E0,-4.229374404E0,5.224283702E0,1.356148235E0,6.857104789E0
1.134969375E0,-4.096750490E0,4.465675299E0,1.451885866E0,6.231660535E0
1.144973375E0,-2.417546514E0,3.989026651E0,8.755304968E-1,4.745884367E0
1.154978375E0,-6.386650532E-1,4.193293868E0,-2.438802751E-1,4.248656741E0
1.164982375E0,-1.486566871E-2,4.789617478E0,-3.010640123E0,5.657261752E0
1.174987375E0,-3.942903230E-1,4.860747687E0,-6.172457668E0,7.866483750E0
1.184991375E0,-3.547768861E-1,4.423627387E0,-8.614551963E0,9.690451559E0
1.194996375E0,5.611204487E-1,4.018104270E0,-9.349695489E0,1.019199803E1
1.205000375E0,7.648082060E-1,4.501943239E0,-6.793864664E0,8.185903835E0
1.215005375E0,-3.379199481E-1,5.185389193E0,-2.773793975E0,5.890363655E0
1.225009375E0,-1.491426200E0,5.340941502E0,5.657999754E-2,5.545557639E0
1.235014375E0,-2.665005358E0,4.569061673E0,1.603266771E0,5.527118822E0
1.245018375E0,-4.449029738E0,2.737786236E0,1.593808169E0,5.461644767E0
1.255023375E0,-6.014931339E0,8.391233933E-1,-8.775350685E-1,6.136252511E0
1.265027375E0,-7.155392160E0,-6.219063485E-1,-4.392546512E0,8.419077701E0
1.275032375E0,-7.768768006E0,-2.241410837E0,-6.664521915E0,1.047824085E1
1.285036375E0,-7.429259369E0,-4.336759982E0,-6.982297035E0,1.107943382E1
1.295041375E0,-4.799962665E0,-7.022262754E0,-5.142138509E0,9.939487120E0
1.305045375E0,-1.791292907E0,-9.176320283E0,-3.358048640E0,9.934287840E0
1.315050375E0,6.735445717E-1,-1.093233562E1,-2.832005346E0,1.131326119E1
1.325054375E0,2.784616587E0,-1.253626196E1,-2.851709293E0,1.315462654E1
1.335059375E0,4.886357615E0,-1.408451345E1,-3.250492909E0,1.525829984E1
1.345063375E0,7.004779580E0,-1.622036801E1,-3.446040173E0,1.800117963E1
1.355068375E0,7.919406314E0,-1.878722668E1,-3.472114077E0,2.068169381E1
1.365072375E0,7.708821182E0,-2.172658808E1,-3.276170372E0,2.328527101E1
1.375077375E0,6.575956478E0,-2.492127282E1,-3.003099554E0,2.594863483E1
1.385081375E0,4.442262171E0,-2.671094181E1,-2.863158141E0,2.722876751E1
1.395086375E0,2.668073977E0,-2.696567225E1,-2.112890207E0,2.717959536E1
1.405090375E0,1.722383032E0,-2.572542402E1,-9.907777286E-1,2.580204807E1
1.415095375E0,1.905319313E0,-2.363401999E1,1.966103605E-1,2.371151193E1
1.425099375E0,2.214706603E0,-2.221026040E1,1.218029984E0,2.235361692E1
1.435104375E0,2.926288190E0,-1.983501849E1,1.806239998E0,2.013091215E1
1.445108375E0,4.623284366E0,-1.570979031E1,2.372972166E0,1.654700174E1
1.455113375E0,5.909956276E0,-1.138262034E1,2.786069620E0,1.312455001E1
1.465117375E0,6.220556864E0,-7.324153329E0,2.839902595E0,1.002015950E1
1.475122375E0,5.676937716E0,-3.613210314E0,2.194918456E0,7.078176152E0
1.485126375E0,4.523337909E0,-1.777284586E-1,1.188986279E0,4.680369816E0
1.495131375E0,2.616119712E0,2.870741395E0,1.751118662E-1,3.887917524E0
1.505135375E0,5.047021267E-1,5.595487171E0,-6.197504070E-1,5.652281972E0
1.515140375E0,-1.349695247E0,8.231088637E0,-1.460221072E0,8.467865314E0
1.525144375E0,-2.786619258E0,1.022732046E1,-2.381326522E0,1.086434750E1
1.535149375E0,-4.081824010E0,1.145947849E1,-2.884917970E0,1.250214726E1
1.545153375E0,-5.739186004E0,1.241362714E1,-2.892236345E0,1.397860600E1
1.555158375E0,-6.803897316E0,1.339184409E1,-2.921358987E0,1.530257643E1
1.565162375E0,-7.552033941E0,1.462096976E1,-3.455902671E0,1.681514902E1
1.575167375E0,-7.972870331E0,1.520003706E1,-4.084226339E0,1.764337532E1
1.585171375E0,-8.289710482E0,1.550476003E1,-4.339778314E0,1.810940527E1
1.595176375E0,-7.294474617E0,1.543539685E1,-3.673726657E0,1.746302103E1
1.605180375E0,-5.582360172E0,1.536068464E1,-2.749360215E0,1.657324226E1
1.615185375E0,-4.040553193E0,1.480086051E1,-2.095984591E0,1.548498284E1
1.625189375E0,-3.089261785E0,1.373852668E1,-1.512375604E0,1.416255393E1
1.635194375E0,-2.666769463E0,1.267278041E1,-1.022301457E0,1.299061673E1
1.645198375E0,-2.767661415E0,1.132267703E1,-6.468359524E-1,1.167396083E1
1.655203375E0,-3.077595712E0,1.012347859E1,-4.955637326E-1,1.059254443E1
1.665207375E0,-3.307687741E0,9.245893378E0,-3.724079955E-1,9.826801630E0
1.675212375E0,-3.498574482E0,8.570187383E0,-1.945976027E-1,9.258833804E0
1.685216375E0,-3.406648065E0,7.857481377E0,1.876716489E-1,8.566241024E0
1.695221375E0,-2.903206891E0,6.834665365E0,1.087531679E0,7.504930783E0
1.705225375E0,-2.456240171E0,5.986843069E0,1.656258332E0,6.679715367E0
1.715230375E0,-2.088101228E0,5.452746697E0,1.672507160E0,6.073705087E0
1.725234375E0,-1.743159066E0,5.177423531E0,1.401379956E0,5.639874443E0
1.735239375E0,-1.652493310E0,5.386248068E0,1.010726309E0,5.723982011E0
1.745243375E0,-2.373614337E0,6.122163427E0,5.038966727E-1,6.585502403E0
1.755248375E0,-3.549514547E0,7.031185021E0,2.301650826E-1,7.879694936E0
1.765252375E0,-4.467690542E0,7.639708262E0,1.807625788E-1,8.852009728E0
1.775257375E0,-5.207762395E0,8.016691704E0,1.929995587E-1,9.561662191E0
1.785261375E0,-5.832867755E0,8.290563591E0,3.006450812E-1,1.014131049E1
1.795266375E0,-6.371861755E0,8.633522084E0,4.786998510E-1,1.074092544E1
1.805270375E0,-6.637897788E0,8.936874463E0,8.509107953E-1,1.116483145E1
1.815275375E0,-6.671052085E0,9.298889617E0,1.018977900E0,1.148958659E1
1.825279375E0,-6.359957993E0,9.615502896E0,6.606446638E-1,1.154744184E1
1.835284375E0,-5.869515764E0,9.706019549E0,1.204871410E-1,1.134339226E1
1.845288375E0,-5.311894873E0,9.749472547E0,-3.612001256E-1,1.110850609E1
1.855293375E0,-5.153144138E0,9.955338392E0,-7.397224083E-1,1.123436007E1
1.865297375E0,-5.109820948E0,1.004159418E1,-8.784990551E-1,1.130113465E1
1.875302375E0,-5.035295845E0,1.020850412E1,-1.042095451E0,1.143038597E1
1.885306375E0,-5.123567752E0,1.052515891E1,-1.135948013E0,1.176096486E1
1.895311375E0,-5.275995308E0,1.083814516E1,-1.281825446E0,1.212207051E1
1.905315375E0,-5.287911934E0,1.109935549E1,-1.615482774E0,1.240030199E1
1.915320375E0,-4.975004035E0,1.116194643E1,-2.215937442E0,1.241974605E1
1.925324375E0,-4.360483597E0,1.126231973E1,-2.800294726E0,1.239739140E1
1.935329375E0,-3.682346915E0,1.138933529E1,-3.312155306E0,1.241962197E1
1.945333375E0,-3.265179068E0,1.097299716E1,-3.806801099E0,1.206481644E1
1.955338375E0,-2.952800050E0,9.750949554E0,-4.005954341E0,1.094749814E1
1.965342375E0,-2.493691003E0,8.107475574E0,-3.416832746E0,9.144637828E0
1.975347375E0,-2.530244287E0,4.759035956E0,-2.078344857E0,5.776683886E0
1.985351375E0,-4.387589827E-2,-3.767245855E0,-3.255726167E0,4.979339243E0
1.995356375E0,1.205988228E1,-2.340269478E1,-5.353438171E0,2.686607869E1
2.005359792E0,3.051769204E1,-4.814040246E1,-6.071808375E0,5.732097987E1
2.015364792E0,3.130658668E1,-5.210369668E1,-4.646465360E0,6.096299876E1
2.025368792E0,1.758098585E1,-4.855286505E1,-6.324525036E0,5.202375789E1
2.035373792E0,1.175047453E1,-4.816573727E1,-6.685428050E0,5.002706114E1
2.045377792E0,7.748821984E0,-4.189784486E1,-1.122184764E0,4.262315034E1
2.055382792E0,5.281137350E0,-3.034513837E1,2.224621288E0,3.088149566E1
2.065386792E0,1.953161817E0,-2.095719507E1,7.436729772E0,2.232316770E1
2.075391792E0,-1.416972872E0,-1.485524547E1,2.814118479E1,3.185298120E1
2.085395792E0,-1.816835738E0,-9.549826970E0,2.775239173E1,2.940570241E1
2.095400792E0,-2.302934071E0,-5.478713597E0,1.779205397E1,1.875838459E1
2.105404792E0,-8.485046661E-1,-4.494113817E0,1.100736008E1,1.191968938E1
2.115409792E0,2.486947702E0,-5.517975311E0,6.205467539E0,8.668378613E0
2.125413792E0,4.624432467E0,-6.715530685E0,3.160935785E0,8.745012467E0
2.135418792E0,5.697477815E0,-7.159412706E0,1.999876392E-1,9.151963658E0
2.145422792E0,6.051862938E0,-6.806092946E0,-2.270131191E0,9.386236830E0
2.155427792E0,5.368191866E0,-5.634606214E0,-3.747388126E0,8.637661075E0
2.165431792E0,3.987775055E0,-3.849143127E0,-4.745873873E0,7.296682227E0
2.175436792E0,2.206155050E0,-1.771989348E0,-4.396510924E0,5.228419901E0
2.185440792E0,7.356218290E-1,3.370428658E-1,-3.510834339E0,3.602873176E0
2.195445792E0,-6.054443899E-1,2.362373942E0,-3.543892157E0,4.301923427E0
2.205449792E0,-1.993871301E0,4.216521347E0,-3.709359004E0,5.959355608E0
2.215454792E0,-3.261007080E0,5.671797429E0,-3.727821003E0,7.529947057E0
2.225458792E0,-3.954217007E0,6.917132156E0,-3.558112586E0,8.725979290E0
2.235463792E0,-4.165737987E0,8.079403676E0,-3.227979959E0,9.646242344E0
2.245467792E0,-4.273103391E0,8.991899686E0,-2.945105115E0,1.038206707E1
2.255472792E0,-4.414736695E0,9.721949118E0,-2.677012031E0,1.100784212E1
2.265476792E0,-4.521138186E0,1.038723947E1,-2.398229068E0,1.157959140E1
2.275481792E0,-4.742784789E0,1.073170830E1,-2.404862149E0,1.197693335E1
2.285485792E0,-4.912908359E0,1.084814273E1,-2.424459093E0,1.215306016E1
2.295490792E0,-5.062692389E0,1.085226268E1,-2.362215482E0,1.220583965E1
2.305494792E0,-5.156513888E0,1.066780291E1,-2.128445554E0,1.203835266E1
2.315499792E0,-5.461055006E0,1.021876014E1,-1.718531764E0,1.171322039E1
2.325503792E0,-5.310718998E0,9.478447085E0,-1.181604170E0,1.092890131E1
2.335508792E0,-5.109922104E0,8.573956499E0,-7.833813749E-1,1.001187896E1
2.345512792E0,-4.808094095E0,7.687612746E0,-5.315043014E-1,9.082932091E0
2.355517792E0,-4.674820555E0,6.907436888E0,-5.039277361E-1,8.355870675E0
2.365521792E0,-4.469263735E0,5.945127863E0,-5.818926823E-1,7.460392935E0
2.375526792E0,-4.014728965E0,4.642507380E0,-6.550811843E-1,6.172524183E0
2.385530792E0,-2.928831436E0,2.642321670E0,-8.598680719E-1,4.037237978E0
2.395535792E0,-8.414964858E-1,-4.891160810E-1,-1.154815078E0,1.510281014E0
2.405539792E0,1.540481708E0,-4.736343496E0,-1.348462654E0,5.159882280E0
2.415544792E0,3.867010171E0,-9.405970262E0,-1.292762078E0,1.025169635E1
2.425548792E0,5.779471566E0,-1.307108689E1,-2.640287204E-1,1.429424064E1
2.435553792E0,7.226318886E0,-1.461939919E1,1.026462847E0,1.634013903E1
2.445557792E0,7.851987333E0,-1.419456857E1,2.314105176E0,1.638580376E1
2.455562792E0,7.412846235E0,-1.201675556E1,3.574185412E0,1.456459765E1
2.465566792E0,6.867618518E0,-8.690779189E0,4.156605513E0,1.183094233E1
2.475571792E0,5.874056711E0,-5.444213855E0,4.189720634E0,9.038681637E0
2.485575792E0,4.104788073E0,-2.794428214E0,3.839919729E0,6.277188677E0
2.495580792E0,2.328447227E0,-7.037457329E-1,2.994769025E0,3.858181704E0
2.505584792E0,8.026303357E-1,1.004749285E0,2.081360266E0,2.446588878E0
2.515589792E0,-4.751579002E-1,2.289274975E0,1.214202982E0,2.634548125E0
2.525593792E0,-1.572512755E0,3.286580755E0,2.956708914E-1,3.655383796E0
2.535598792E0,-2.610130117E0,3.904711556E0,-6.125162318E-1,4.736531188E0
2.545602792E0,-3.583716081E0,4.159096427E0,-1.576327479E0,5.711909695E0
2.555607792E0,-4.328739356E0,4.145418620E0,-2.373504117E0,6.446394476E0
2.565611792E0,-4.602634631E0,3.604641804E0,-2.572416453E0,6.387097501E0
2.575616792E0,-4.502206948E0,2.632674349E0,-2.288333573E0,5.695376386E0
2.585620792E0,-4.179970987E0,1.749115040E0,-1.830949162E0,4.887119367E0
2.595625792E0,-3.518870752E0,1.293101217E0,-1.455409398E0,4.021539337E0
2.605629792E0,-2.606625880E0,1.241851541E0,-1.134427153E0,3.102195786E0
2.615634792E0,-1.655030417E0,1.318182848E0,-9.441470609E-1,2.316925846E0
2.625638792E0,-8.860616246E-1,1.356662205E0,-7.577337328E-1,1.788797907E0
2.635643792E0,-2.788183388E-1,1.347942252E0,-4.465927899E-1,1.447111986E0
2.645647792E0,2.284849218E-1,1.400515738E0,1.077612243E-1,1.423117062E0
2.655652792E0,5.072202301E-1,1.546237707E0,7.496913993E-1,1.791692106E0
2.665656792E0,5.233813494E-1,1.812166736E0,1.432718693E0,2.368661894E0
2.675661792E0,2.828956023E-1,2.232714273E0,2.088340087E0,3.070212903E0
2.685665792E0,-5.166512042E-2,2.857414421E0,2.568942622E0,3.842779288E0
2.695670792E0,-4.997536281E-1,3.652888935E0,2.660463241E0,4.546582883E0
2.705674792E0,-1.100080827E0,4.611437615E0,2.348998436E0,5.290872173E0
2.715679792E0,-1.900476065E0,5.573344350E0,1.857950435E0,6.174621959E0
2.725683792E0,-2.788297409E0,6.329311566E0,1.351830797E0,7.047143666E0
2.735687792E0,-3.875497697E0,6.786431683E0,8.737319664E-1,7.863748784E0
2.745692792E0,-5.121974385E0,6.950911521E0,7.500960997E-1,8.666743144E0
2.755697792E0,-5.695858136E0,7.118629546E0,9.895687437E-1,9.170437984E0
2.765701792E0,-4.960039256E0,6.891232499E0,8.745738924E-1,8.535569944E0
2.775706792E0,-3.108098005E0,6.330591522E0,1.133260560E-1,7.053332902E0
2.785710792E0,-8.482542591E-1,5.264217846E0,-1.401163609E0,5.513146496E0
2.795714792E0,6.157976161E-1,3.492493962E0,-3.437119660E0,4.938675160E0
2.805719792E0,1.512084705E0,1.460091264E0,-5.423915831E0,5.816969107E0
2.815723792E0,3.045793583E0,-6.629233968E-1,-6.644685820E0,7.339494236E0
2.825728792E0,4.995215521E0,-3.104777956E0,-6.052806094E0,8.439685176E0
2.835732792E0,5.698332093E0,-4.570045760E0,-3.659102186E0,8.169781864E0
2.845737792E0,4.399500021E0,-4.474542017E0,-1.248354668E0,6.398086907E0
2.855741792E0,2.665588033E0,-3.940049788E0,3.107783425E-1,4.767172650E0
2.865746792E0,1.781883422E-1,-3.685942075E0,1.429906182E0,3.957594188E0
2.875750792E0,-2.116369154E0,-3.848601674E0,2.040789360E0,4.843095545E0
2.885755792E0,-3.659784556E0,-4.657391467E0,7.244928235E-1,5.967428938E0
2.895759792E0,-4.216866918E0,-6.636927150E0,-1.064377875E0,7.934964956E0
2.905764792E0,-3.547013693E0,-8.521094161E0,-1.569559911E0,9.362364560E0
2.915768792E0,-2.163392170E0,-1.057781777E1,-2.113834240E0,1.100176302E1
2.925773792E0,-2.235117187E-1,-1.371909872E1,-2.312586508E0,1.391444155E1
2.935777792E0,1.138213298E0,-1.684586806E1,-2.843176159E0,1.712198735E1
2.945782792E0,2.240624533E0,-1.982219672E1,-3.442804323E0,2.024333922E1
2.955786792E0,3.992374767E0,-2.230285691E1,-3.572637069E0,2.293731061E1
2.965791792E0,5.561203777E0,-2.385806190E1,-3.920899865E0,2.480942484E1
2.975795792E0,6.430445008E0,-2.421765631E1,-4.519521139E0,2.546117773E1
2.985800792E0,7.057767633E0,-2.333730420E1,-4.649822831E0,2.482061046E1
2.995804792E0,7.292438616E0,-2.210698922E1,-4.154605765E0,2.364655117E1
3.005809875E0,7.159654781E0,-2.141907599E1,-3.945648497E0,2.292609027E1
3.015813875E0,6.675909952E0,-2.037681214E1,-3.609311975E0,2.174418036E1
3.025818875E0,6.652245101E0,-1.865428088E1,-2.864920492E0,2.001105518E1
3.035822875E0,7.503693255E0,-1.589546162E1,-2.151106439E0,1.770870892E1
3.045827875E0,8.459352826E0,-1.277798702E1,-1.096907251E0,1.536361963E1
3.055831875E0,8.668474985E0,-9.614315912E0,-1.799058887E-1,1.294642403E1
3.065836875E0,7.804238386E0,-5.991512071E0,4.103318667E-1,9.847473073E0
3.075840875E0,6.024979194E0,-2.079190364E0,1.133486336E0,6.473654156E0
3.085845875E0,3.909987499E0,1.810869239E0,2.286365401E0,4.877982819E0
3.095849875E0,1.813450785E0,5.359470744E0,3.712493112E0,6.767210319E0
3.105854875E0,-3.306667694E-1,8.627311172E0,5.453519114E0,1.021179266E1
3.115858875E0,-2.103054020E0,1.164406573E1,6.198459066E0,1.335769433E1
3.125863875E0,-2.904329556E0,1.395608286E1,4.392597967E0,1.491651085E1
3.135867875E0,-3.598861539E0,1.393542582E1,1.269642187E0,1.444852548E1
3.145872875E0,-3.458009131E0,1.349697235E1,-8.258899748E-1,1.395737024E1
3.155876875E0,-3.775592463E0,1.477426153E1,-1.928276652E0,1.537049619E1
3.165881875E0,-5.732580990E0,1.659903136E1,-2.886352292E0,1.779666700E1
3.175885875E0,-8.010017692E0,1.691323266E1,-4.577320281E0,1.926576454E1
3.185890875E0,-8.886262134E0,1.659805253E1,-5.662429605E0,1.966021647E1
3.195894875E0,-8.817696514E0,1.561081917E1,-4.624514912E0,1.851581986E1
3.205899875E0,-7.306767803E0,1.397829527E1,-2.610447328E0,1.598737094E1
3.215903875E0,-6.140638289E0,1.265249759E1,-1.389938709E0,1.413241181E1
3.225908875E0,-5.466853690E0,1.131411203E1,-7.098595816E-1,1.258568714E1
3.235912875E0,-5.168639259E0,1.025431939E1,-2.664757437E-1,1.148637921E1
3.245917875E0,-4.992730454E0,9.511677981E0,1.694552332E-1,1.074374658E1
3.255921875E0,-4.608483309E0,9.052552269E0,3.552241981E-1,1.016430053E1
