"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.101613958E0,7.298327932E-1,2.681135488E-1,-1.288078604E0,1.504555507E0
1.111617958E0,2.645894319E-1,4.059125412E-1,-1.096649973E0,1.198921900E0
1.121622958E0,-1.664477178E-1,3.546605265E-1,-9.582639205E-1,1.035257781E0
1.131627958E0,-4.369963396E-1,3.118589079E-1,-7.853184843E-1,9.512869709E-1
1.141631958E0,-7.227445060E-1,3.637517774E-1,-5.154555948E-1,9.593588728E-1
1.151636958E0,-9.492457598E-1,4.528610051E-1,-2.078053665E-1,1.072069808E0
1.161641958E0,-1.440677923E0,5.381245190E-1,1.487847412E-1,1.545078566E0
1.171645958E0,-1.891443578E0,5.924580163E-1,5.056918410E-1,2.045553605E0
1.181650958E0,-2.313953733E0,6.705084050E-1,5.519559614E-1,2.471562013E0
1.191654958E0,-2.807970074E0,6.920016003E-1,2.865952818E-1,2.906148483E0
1.201659958E0,-3.144648073E0,7.367053181E-1,-2.725407681E-1,3.241268995E0
1.211664958E0,-3.360740698E0,8.429492265E-1,-7.834589235E-1,3.552316051E0
1.221668958E0,-3.474018515E0,8.870875186E-1,-9.120603919E-1,3.699673373E0
1.231673958E0,-3.569992958E0,9.032217407E-1,-6.214701462E-1,3.734552768E0
1.241677958E0,-3.561509525E0,8.767630899E-1,-4.728526354E-2,3.668146604E0
1.251682958E0,-3.405540018E0,8.889323151E-1,7.001258679E-1,3.588604145E0
1.261687958E0,-2.941641809E0,8.763795125E-1,1.311923404E0,3.338029448E0
1.271691958E0,-2.304148830E0,8.157918334E-1,1.628782997E0,2.937269514E0
1.281696958E0,-1.642878441E0,7.495727009E-1,1.816269289E0,2.561199511E0
1.291701958E0,-9.653878757E-1,6.211310077E-1,1.823280100E0,2.154559770E0
1.301705958E0,-4.560500765E-1,5.168295443E-1,1.698728414E0,1.833241030E0
1.311710958E0,-3.893049869E-1,3.283398700E-1,1.517381990E0,1.600566633E0
1.321714958E0,-3.804729138E-1,1.510060984E-1,1.391335755E0,1.450302611E0
1.331719958E0,-2.574904735E-1,2.748659134E-2,1.325520665E0,1.350578354E0
1.341724958E0,5.174201131E-2,-7.475080490E-3,1.510320308E0,1.511224849E0
1.351728958E0,4.005936214E-1,7.012331843E-2,1.896758697E0,1.939867543E0
1.361733958E0,6.640405074E-1,3.437133694E-1,2.174594704E0,2.299554479E0
1.371738958E0,4.563614407E-1,9.061909568E-1,1.881287842E0,2.137449826E0
1.381742958E0,-6.645989165E-1,1.401994498E0,6.522522283E-1,1.683066625E0
1.391747958E0,-2.139777604E0,1.472864506E0,-9.067993596E-1,2.751411116E0
1.401751958E0,-3.643730148E0,1.275036829E0,-2.225128680E0,4.455747519E0
1.411756958E0,-4.863857237E0,1.241270328E0,-3.034148269E0,5.865485057E0
1.421761958E0,-5.788160529E0,1.265974814E0,-2.670807843E0,6.499131409E0
1.431765958E0,-6.581403744E0,9.144109726E-1,-9.914994943E-1,6.718191268E0
1.441770958E0,-8.839255782E0,-1.404431033E-1,4.013694592E0,9.708857365E0
1.451774958E0,-1.086726430E1,-8.769525397E-1,6.765419129E0,1.283110966E1
1.461779958E0,-9.657408137E0,-6.366927874E-1,1.760388618E0,9.837168175E0
1.471784958E0,-8.069140059E0,-3.998413771E-1,-1.505338626E0,8.218086079E0
1.481788958E0,-7.356872009E0,-8.410061967E-1,-6.961800206E-1,7.437440675E0
1.491793958E0,-5.972594574E0,-1.180590262E0,1.848348283E0,6.362552215E0
1.501798958E0,-3.895655973E0,-9.333050805E-1,4.083192843E0,5.720109932E0
1.511802958E0,-2.399038907E0,-7.877672982E-1,4.985677543E0,5.588644340E0
1.521807958E0,-1.572380024E0,-9.747776270E-1,4.038278918E0,4.441876516E0
1.531811958E0,-1.057619809E0,-1.345790477E0,2.092664688E0,2.703508306E0
1.541816958E0,-3.895324436E-1,-1.815723013E0,5.731146960E-1,1.943462384E0
1.551821958E0,4.686508262E-1,-2.349515914E0,-2.994208570E-1,2.414438129E0
1.561825958E0,1.355460017E0,-2.841646235E0,-6.950925846E-1,3.224186546E0
1.571830958E0,1.929340260E0,-3.554161622E0,-7.157015347E-1,4.106902405E0
1.581835958E0,2.036137607E0,-4.586385219E0,9.381623626E-2,5.018922914E0
1.591839958E0,1.936025089E0,-5.788094455E0,2.115687515E0,6.459594742E0
1.601844958E0,1.491149919E0,-6.724828343E0,5.234724491E0,8.651542337E0
1.611848958E0,7.782758054E-1,-5.299379493E0,2.923351718E0,6.102058793E0
1.621853958E0,5.138427866E-1,-2.513766541E0,-1.399761447E0,2.922736516E0
1.631858958E0,2.864521712E-2,-3.774102885E-1,-2.812198488E0,2.837555181E0
1.641862958E0,-1.963524252E-1,5.449511433E-1,-2.314243755E0,2.385634126E0
1.651867958E0,-2.694893986E-2,1.461312747E0,-1.218339887E0,1.902764638E0
1.661872958E0,3.603969374E-1,2.237182716E0,-9.847371894E-1,2.470744784E0
1.671876958E0,6.254047376E-1,2.510480990E0,-1.409546762E0,2.946263390E0
1.681881958E0,6.591969663E-1,2.327147391E0,-1.808853119E0,3.020282309E0
1.691885958E0,6.491356623E-1,1.834860950E0,-2.169097736E0,2.914288387E0
1.701890958E0,7.556444496E-1,9.981986493E-1,-2.548956839E0,2.839820425E0
1.711895958E0,1.009452201E0,-2.446416557E-2,-2.803000233E0,2.979329210E0
1.721899958E0,1.848130621E0,-8.407863414E-1,-2.643026844E0,3.332881540E0
1.731904958E0,2.535311192E0,-1.096027245E0,-2.219575580E0,3.543387407E0
1.741908958E0,3.105685444E0,-1.041275672E0,-1.752256165E0,3.714826883E0
1.751913958E0,3.700396977E0,-8.890668011E-1,-1.501170877E0,4.091074623E0
1.761918958E0,4.365203762E0,-6.235675424E-1,-1.227787818E0,4.577259364E0
1.771922958E0,5.011155031E0,-2.211376029E-1,-5.778259438E-1,5.049203839E0
1.781927958E0,5.451487792E0,3.479485077E-1,2.426594496E-4,5.462580651E0
1.791932958E0,5.620977523E0,9.500883436E-1,2.298786056E-1,5.705339635E0
1.801936958E0,5.743739816E0,1.530241479E0,-7.008827168E-2,5.944501529E0
1.811941958E0,5.549738556E0,1.766060856E0,-4.816170635E-1,5.843844966E0
1.821945958E0,5.160026895E0,1.669306394E0,-9.587919241E-1,5.507426200E0
1.831950958E0,5.089589581E0,1.709036470E0,-8.972471289E-1,5.443324368E0
1.841955958E0,5.055133694E0,2.025969592E0,-3.581817563E-1,5.457767274E0
1.851959958E0,4.921659887E0,2.250868124E0,1.805859929E-1,5.414956570E0
1.861964958E0,4.767686327E0,2.179944906E0,7.273562050E-1,5.292640149E0
1.871969958E0,4.442465946E0,1.947571294E0,1.135618742E0,4.981783572E0
1.881973958E0,3.896275778E0,1.790940174E0,1.347662171E0,4.494955502E0
1.891978958E0,3.067269237E0,1.742436935E0,1.488263733E0,3.828727724E0
1.901982958E0,1.965977159E0,1.585598239E0,1.753737264E0,3.074862982E0
1.911987958E0,8.340977114E-1,1.006081281E0,2.093214326E0,2.467684086E0
1.921992958E0,-6.527571353E-1,-1.437771857E-1,2.189396346E0,2.289152707E0
1.931996958E0,-3.232437292E0,-1.246854419E0,3.012337570E0,4.591021065E0
1.942001958E0,-5.777049065E0,-2.130475123E0,4.466327848E0,7.606661856E0
1.952006958E0,-8.431054641E0,-2.627548095E0,5.304349042E0,1.030159260E1
