"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.798655833E-1,-7.075961244E-1,8.330294251E0,-2.156985229E0,8.634065084E0
5.898705833E-1,-1.209403587E0,8.163935119E0,-1.910992867E0,8.471386392E0
5.998755833E-1,-1.851315599E0,7.967672156E0,-1.545152902E0,8.324582063E0
6.098805832E-1,-2.574329077E0,7.813054817E0,-1.450122930E0,8.353074421E0
6.198845833E-1,-2.978892081E0,7.843321760E0,-2.211220493E0,8.676461855E0
6.298895833E-1,-3.335916637E0,7.978440388E0,-2.728356432E0,9.067953444E0
6.398945833E-1,-3.909912362E0,7.782059897E0,-2.131019060E0,8.965997610E0
6.498995833E-1,-4.311946152E0,6.803838260E0,-1.249994812E0,8.151538610E0
6.599045832E-1,-3.875753220E0,5.310376936E0,1.472413686E0,6.737178066E0
6.699095833E-1,-3.716507810E0,2.703494655E0,9.212019873E0,1.029478624E1
6.799145833E-1,-3.884923993E0,-1.183825527E0,1.066057809E1,1.140797977E1
6.899195833E-1,-2.116435081E0,-4.086375191E0,-4.301159794E0,6.299026530E0
6.999245833E-1,-1.236268035E0,-9.039549816E0,-8.282358193E0,1.232230809E1
7.099295832E-1,-2.444334656E0,-2.195660351E1,4.995314339E0,2.264995309E1
7.199345833E-1,1.185765633E-1,-3.048745726E1,6.852432130E0,3.124827894E1
7.299395833E-1,3.228951474E0,-3.193624293E1,-8.697826838E-1,3.211084337E1
7.399445833E-1,2.287869012E0,-3.500823438E1,-1.601189840E-1,3.508327888E1
7.499495833E-1,-2.829811178E0,-3.632202889E1,6.260852365E0,3.696614514E1
7.599545832E-1,-5.612855741E0,-2.605950118E1,1.687839729E0,2.671049520E1
7.699595833E-1,-6.053462151E0,-1.576356013E1,-5.151116323E0,1.765412789E1
7.799645832E-1,-7.188273393E0,-1.019719911E1,-2.258037980E0,1.267883589E1
7.899695833E-1,-7.495675553E0,-6.680838570E0,-3.451576316E-1,1.004678505E1
7.999735833E-1,-7.124163351E0,-5.347412615E0,-2.461304737E0,9.241566217E0
8.099785832E-1,-7.007551160E0,-5.413637595E0,-3.596816475E0,9.557736867E0
8.199835833E-1,-5.723028393E0,-8.002356085E0,-3.035945118E0,1.029600503E1
8.299885833E-1,-2.885969299E0,-9.779362344E0,-2.972637899E0,1.062079671E1
8.399935833E-1,-6.351143315E-1,-9.483437684E0,-2.833073047E0,9.917926366E0
8.499985833E-1,9.829157817E-1,-7.900004084E0,-1.691542770E0,8.138642694E0
8.600035832E-1,2.626281003E0,-5.145857338E0,5.995044959E-1,5.808322072E0
8.700085833E-1,4.125184330E0,-1.964839291E0,3.460448297E0,5.731704948E0
8.800135832E-1,5.325262193E0,8.610989839E-1,6.069292903E0,8.120112390E0
8.900185833E-1,6.504589457E0,3.434153953E0,8.513303915E0,1.125075290E1
9.000235833E-1,6.856920453E0,5.029901789E0,8.228558546E0,1.183327705E1
9.100285833E-1,5.839623628E0,5.431974463E0,5.129324920E0,9.482485161E0
9.200335833E-1,4.746100160E0,5.374844828E0,2.872625953E0,7.724403117E0
9.300385832E-1,4.072395960E0,5.711846763E0,1.671785029E0,7.211412308E0
9.400435833E-1,3.433456964E0,6.048049968E0,7.442815554E-1,6.994389908E0
9.500485833E-1,2.564249354E0,6.202911136E0,-1.210654306E-1,6.713131769E0
9.600525833E-1,7.614760239E-1,5.829575188E0,-1.182806357E0,5.996901157E0
9.700575833E-1,-1.442077308E0,5.153659862E0,-1.851051890E0,5.662701655E0
9.800625832E-1,-2.937674765E0,4.828460532E0,-2.171503866E0,6.054700089E0
9.900675833E-1,-3.792246210E0,4.736817706E0,-2.537700364E0,6.577119159E0
1.000072583E0,-4.746323816E0,4.472500169E0,-2.951622421E0,7.158416197E0
1.010077583E0,-5.838546571E0,4.693759979E0,-3.513710584E0,8.274428733E0
1.020082583E0,-6.646177445E0,5.305374058E0,-3.500605220E0,9.196352833E0
1.030087583E0,-8.073310878E0,5.962585895E0,-2.536140912E0,1.035194618E1
1.040092583E0,-8.428979464E0,5.620974015E0,-1.732258102E0,1.027831513E1
1.050097583E0,-6.659219075E0,5.143432497E0,-1.526613282E0,8.551645728E0
1.060102583E0,-4.302401158E0,4.363581744E0,-1.296735846E0,6.263627161E0
1.070107583E0,-2.696712178E0,3.315239128E0,-5.532717311E-1,4.309196753E0
1.080112583E0,-1.744831370E0,2.195704322E0,5.725336289E-1,2.862402616E0
1.090117583E0,-1.169614235E0,1.044718512E0,1.806995459E0,2.392627596E0
1.100122583E0,-6.528515679E-1,-1.458652264E-1,2.477624901E0,2.566343115E0
1.110127583E0,-3.956163984E-1,-1.555486833E0,2.098249363E0,2.641723304E0
1.120131583E0,-3.981536514E-1,-3.130536110E0,1.217318378E0,3.382402504E0
1.130136583E0,-4.373721328E-1,-4.713370371E0,3.503183842E-2,4.733749240E0
1.140141583E0,-3.496034890E-1,-6.094023702E0,-1.073503186E0,6.197721885E0
1.150146583E0,4.155243404E-2,-7.160989700E0,-1.622290102E0,7.342569391E0
1.160151583E0,7.610062733E-1,-7.832521952E0,-1.325672547E0,7.980284355E0
1.170156583E0,1.724610090E0,-7.680664499E0,1.536876680E-1,7.873405046E0
1.180161583E0,2.539814132E0,-5.872923521E0,2.548466257E0,6.887420909E0
1.190166583E0,2.435226740E0,-3.075145437E0,4.867801183E0,6.251586766E0
1.200171583E0,1.555814862E0,-7.841285759E-1,5.789353361E0,6.045827474E0
1.210176583E0,5.171929122E-1,6.851223511E-1,4.994498067E0,5.067730467E0
1.220181583E0,-2.500951893E-2,1.378933665E0,3.232075934E0,3.514028795E0
1.230186958E0,-3.238370754E-3,1.570506576E0,1.454566230E0,2.140622411E0
1.240191958E0,1.704141309E-2,1.384266910E0,1.113041254E-1,1.388839046E0
1.250196958E0,-5.559530815E-1,9.387301272E-1,-7.087041718E-1,1.300984121E0
1.260201958E0,-1.168064796E0,5.765062273E-1,-1.094696419E0,1.701497883E0
1.270206958E0,-1.447491391E0,5.928831089E-1,-1.350132619E0,2.066300994E0
1.280210958E0,-1.679960313E0,9.216878325E-1,-1.612298965E0,2.504252996E0
1.290215958E0,-1.974330199E0,1.288580734E0,-1.798215280E0,2.965130391E0
1.300220958E0,-2.192442306E0,1.670385790E0,-1.830144585E0,3.308537616E0
1.310225958E0,-2.234472677E0,2.067705848E0,-1.889868631E0,3.583277698E0
1.320230958E0,-2.165327452E0,2.429135696E0,-1.914722221E0,3.775646221E0
1.330235958E0,-2.013901523E0,2.619370179E0,-1.783170394E0,3.754543399E0
1.340240958E0,-1.796596478E0,2.641390793E0,-1.628626730E0,3.585683931E0
1.350245958E0,-1.573019124E0,2.412435463E0,-1.541755816E0,3.266687164E0
1.360250958E0,-1.235309676E0,1.994930232E0,-1.481490319E0,2.774986521E0
1.370255958E0,-6.094792976E-1,1.544398758E0,-1.190207178E0,2.042847440E0
1.380260958E0,-7.152186278E-2,1.282160491E0,-7.688030237E-1,1.496699366E0
1.390265958E0,2.761461978E-1,1.157956275E0,-3.376848900E-1,1.237396680E0
1.400270958E0,3.674019749E-1,1.224903386E0,1.829511917E-1,1.291837318E0
1.410275958E0,3.174633545E-1,1.468956812E0,8.387532645E-1,1.721082257E0
1.420280958E0,2.042998146E-1,1.811656274E0,1.406468203E0,2.302604976E0
1.430284958E0,5.923317164E-2,2.111414954E0,1.648054104E0,2.679116273E0
1.440289958E0,2.377185524E-2,2.151383597E0,1.476509660E0,2.609424699E0
1.450294958E0,8.191897966E-2,1.957027411E0,9.654326069E-1,2.183741543E0
1.460299958E0,2.151028378E-1,1.449361623E0,5.348728824E-1,1.559810035E0
1.470304958E0,4.026812967E-1,8.123735511E-1,2.241717231E-1,9.339999865E-1
1.480309958E0,5.578688852E-1,3.134838492E-1,1.180342340E-1,6.507087652E-1
1.490314958E0,4.871657422E-1,2.109324574E-2,-3.435590029E-2,4.888309660E-1
1.500319958E0,7.941454411E-2,-6.044149876E-2,-3.033535480E-2,1.043076140E-1
1.510324958E0,-4.787553996E-1,-1.805795610E-2,-8.853473872E-1,1.006664203E0
1.520329958E0,-1.138534749E0,1.806333554E-1,-1.901805137E0,2.223904800E0
1.530334958E0,-1.494676813E0,5.853115493E-1,-2.747114300E0,3.181711074E0
1.540339958E0,-1.614524707E0,1.185244061E0,-2.222102162E0,2.991526622E0
1.550344958E0,-1.426305467E0,2.009260004E0,7.059074485E-1,2.563157891E0
1.560349958E0,-1.948704484E-1,2.602728419E0,3.723830863E0,4.547426306E0
1.570354958E0,1.634656671E0,2.367741101E0,5.996021444E0,6.650607003E0
1.580358958E0,2.760383094E0,1.420951756E0,6.245545524E0,6.974643906E0
1.590363958E0,3.347574815E0,3.007819426E-1,2.891624726E0,4.433759181E0
1.600368958E0,2.798198791E0,-5.944098169E-1,8.719134092E-1,2.990563910E0
1.610373958E0,1.116637511E0,-1.523927656E0,2.417222579E0,3.067930870E0
1.620378958E0,5.916677651E-1,-1.921514931E0,3.777953276E0,4.279628644E0
1.630383958E0,2.416311875E0,-6.900878066E-1,7.046549749E-1,2.609851124E0
1.640388958E0,3.433115779E0,9.387330508E-1,-2.752958592E0,4.499587170E0
1.650393958E0,2.906219669E0,6.615224040E-1,-2.024813597E0,3.603275559E0
1.660398958E0,1.926977400E0,-1.559195137E0,-3.237790418E-1,2.499832843E0
1.670403958E0,1.177648821E0,-4.224113957E0,7.455398762E-1,4.448126029E0
1.680408958E0,4.981199160E-1,-7.017598431E0,6.194902790E-1,7.062476859E0
1.690413958E0,-2.729948044E-2,-9.607420875E0,-1.283998856E0,9.692880593E0
1.700418958E0,-3.013488302E-1,-1.181392267E1,-3.463678883E0,1.231489550E1
1.710423958E0,-1.357351007E0,-1.437294256E1,-3.102928482E0,1.476658541E1
1.720427958E0,-2.488304840E0,-1.681222552E1,-2.623815233E0,1.719671463E1
1.730432958E0,-2.639523485E0,-1.846232848E1,-2.748900039E0,1.885155454E1
1.740437958E0,-2.730136324E0,-2.019715527E1,-1.307161431E0,2.042271765E1
1.750442958E0,-2.897841778E0,-2.183106145E1,-5.210925300E-2,2.202261216E1
1.760447958E0,-2.079361980E0,-2.188371680E1,-1.188356534E0,2.201438162E1
1.770452958E0,-1.045894972E0,-2.054974939E1,-1.384331814E0,2.062286282E1
1.780457958E0,-1.696488638E0,-1.861369185E1,-1.111373262E0,1.872385506E1
1.790462958E0,-2.950681604E0,-1.571083696E1,-8.346245456E-1,1.600729577E1
1.800467958E0,-3.369039944E0,-1.189470546E1,1.274812295E0,1.242817744E1
1.810472958E0,-3.295589560E0,-8.299484687E0,4.521858855E0,1.000947372E1
1.820477958E0,-2.832315833E0,-5.163526454E0,7.034707968E0,9.174482798E0
1.830482958E0,-2.028060848E0,-2.344105486E0,7.887467068E0,8.474668022E0
1.840487958E0,-1.126823360E0,2.051589167E-1,7.668622159E0,7.753682150E0
1.850492958E0,-8.021283522E-1,2.576061022E0,2.638742005E0,3.773918342E0
1.860496958E0,-3.033915550E-2,5.434316858E0,-7.026721841E-1,5.479641263E0
1.870501958E0,-1.411680411E0,6.917720971E0,-2.451348099E0,7.473741533E0
1.880506958E0,-2.317776058E0,7.436054419E0,-6.934827000E0,1.042874953E1
1.890511958E0,-2.934100947E0,8.504481636E0,-9.619976601E0,1.317114673E1
1.900516958E0,-3.520526391E0,9.466017074E0,-1.071291769E1,1.472298172E1
1.910521958E0,-3.801217593E0,1.032163956E1,-9.653013369E0,1.463441715E1
1.920526958E0,-4.005380144E0,1.089949532E1,-7.847100230E0,1.401495809E1
1.930531958E0,-4.272751389E0,1.137247659E1,-6.286364352E0,1.367874282E1
1.940536958E0,-4.538974240E0,1.180620434E1,-3.462208309E0,1.311394809E1
1.950541958E0,-4.993822129E0,1.248799670E1,4.883784547E0,1.430872715E1
1.960546958E0,-3.926302984E0,1.275729607E1,6.573944451E0,1.487888449E1
1.970551958E0,-2.437416961E0,1.194359403E1,9.750517152E-2,1.219015779E1
1.980556958E0,-1.791623421E0,1.154821115E1,-1.800293380E0,1.182421886E1
1.990561958E0,-1.137484808E0,1.131475873E1,-2.150531657E0,1.157334970E1
2.000565958E0,-8.242188406E-1,1.107854876E1,-2.277642817E0,1.134024850E1
2.010570958E0,-6.342503323E-1,1.087460138E1,-2.034781930E0,1.108149657E1
2.020575958E0,-4.232194955E-1,1.070783295E1,-1.732971024E0,1.085541292E1
2.030580958E0,-2.866211557E-1,1.065408534E1,-1.457971209E0,1.075720067E1
2.040585958E0,-2.711331240E-1,1.064557179E1,-1.188047874E0,1.071509075E1
2.050590958E0,-2.998112317E-1,1.063821366E1,-1.013058763E0,1.069054557E1
2.060595958E0,-3.609008212E-1,1.067622056E1,-8.106206290E-1,1.071303135E1
2.070600958E0,-4.865468875E-1,1.071705751E1,-6.847200626E-1,1.074992517E1
2.080605958E0,-7.039636148E-1,1.074889210E1,-6.661370265E-1,1.079249668E1
2.090610958E0,-9.410582692E-1,1.076299207E1,-7.327713114E-1,1.082887542E1
2.100615958E0,-1.257234250E0,1.059887359E1,-7.737912834E-1,1.070119210E1
2.110620958E0,-1.620983250E0,1.021691242E1,-6.180296445E-1,1.036314849E1
2.120625958E0,-1.975699909E0,9.960434825E0,-1.811157141E-1,1.015610432E1
2.130630958E0,-2.291029140E0,9.874883044E0,4.435124767E-1,1.014686321E1
2.140634958E0,-2.604855051E0,9.827635202E0,8.542419541E-1,1.020281397E1
2.150639958E0,-2.831473249E0,9.753305982E0,7.882713282E-1,1.018653965E1
2.160644958E0,-2.995280072E0,9.661967211E0,4.275629900E-1,1.012462953E1
2.170649958E0,-3.275752881E0,9.538657034E0,-9.422435364E-2,1.008590170E1
2.180654958E0,-3.701109753E0,9.317063348E0,-4.257983369E-1,1.003430053E1
2.190659958E0,-4.325972161E0,8.875185168E0,-6.890353078E-1,9.897359070E0
2.200664958E0,-4.888392153E0,8.295908530E0,-1.612800071E0,9.763175726E0
2.210669958E0,-5.650262718E0,7.503270501E0,-2.125480431E0,9.630275389E0
2.220674958E0,-6.364263298E0,6.356829148E0,-1.816953852E0,9.176842891E0
2.230680458E0,-6.470145264E0,4.623900955E0,-1.455484827E0,8.084656817E0
2.240685458E0,-5.737792613E0,2.102737101E0,-1.698651230E-1,6.113315103E0
2.250690458E0,-4.813294609E0,-2.543252880E0,5.619476543E0,7.823966821E0
2.260695458E0,-4.128583317E0,-8.841850192E0,7.889516518E0,1.254862486E1
2.270699458E0,-3.342444468E0,-1.361348982E1,-2.535325810E0,1.424524191E1
2.280704458E0,-2.074717682E0,-2.113324070E1,-4.895642701E0,2.179187081E1
2.290709458E0,2.985990308E-1,-3.335369922E1,2.949996310E0,3.348523393E1
2.300714458E0,5.327303456E0,-4.156592415E1,4.752971224E0,4.217460075E1
2.310719458E0,9.823518763E0,-3.985676431E1,7.692408340E-1,4.105672799E1
2.320724458E0,9.321549332E0,-2.937399771E1,5.541474102E0,3.131183416E1
2.330729458E0,9.637482580E0,-1.439450709E1,1.365525064E1,2.205785064E1
2.340734458E0,9.127486092E0,-7.140967079E0,9.574311601E0,1.503236029E1
2.350739458E0,3.358152136E0,-7.855090451E0,-6.787810457E-1,8.569736021E0
2.360744458E0,-2.885293361E0,-1.127682082E1,-5.972411556E0,1.308286305E1
2.370749458E0,-9.762436409E0,-1.291008147E1,2.574803871E0,1.638917274E1
2.380754458E0,-1.130440097E1,-1.012001002E1,6.171648413E0,1.637966203E1
2.390759458E0,-5.290078912E0,-6.109619980E0,-7.733487661E0,1.118567041E1
2.400764458E0,-2.104414229E0,-3.454226859E0,-6.351838549E0,7.530344972E0
2.410768458E0,-1.154939258E0,-1.621796013E0,-4.313417312E0,4.750755298E0
2.420773458E0,-1.038343366E0,-9.524354160E-2,-2.823473089E0,3.009855239E0
2.430778458E0,-1.093802526E0,1.956943796E0,1.609937274E-1,2.247654770E0
2.440783458E0,-2.471476846E0,2.824299300E0,2.837162590E-1,3.763689580E0
2.450788458E0,-3.693097898E0,2.699745421E0,-1.690177445E0,4.876914723E0
2.460793458E0,-2.889351621E0,3.259698765E0,-1.279638587E0,4.539984994E0
2.470798458E0,-1.111617018E0,4.046853275E0,5.202384710E-1,4.228872414E0
2.480803458E0,2.342413959E-1,4.438050714E0,1.652161188E0,4.741392175E0
2.490808458E0,7.965794908E-1,4.419516794E0,1.373590479E0,4.696106726E0
2.500813458E0,1.021349749E0,4.251590608E0,8.367225266E-1,4.451885285E0
2.510818458E0,1.127938205E0,4.117903962E0,4.096056060E-1,4.289190412E0
2.520823458E0,1.086651162E0,4.107785940E0,3.240523260E-2,4.249207712E0
2.530828458E0,8.395380340E-1,4.203077429E0,-8.247497678E-2,4.286897025E0
2.540832458E0,7.079558744E-1,4.537274455E0,1.942655540E-1,4.596281117E0
2.550837458E0,7.833742851E-1,5.070759793E0,7.629388511E-1,5.187326463E0
2.560842458E0,9.265432142E-1,5.267135022E0,1.191951402E0,5.479228214E0
2.570847458E0,9.669604113E-1,4.955293656E0,1.252823256E0,5.201875985E0
2.580852458E0,9.262694914E-1,4.610039545E0,9.809803534E-1,4.803411520E0
2.590857458E0,5.686719085E-1,4.091413152E0,3.713005694E-1,4.147398393E0
2.600862458E0,-1.127001847E-1,3.269157806E0,-3.720851926E-1,3.292194023E0
2.610867458E0,-7.442117543E-1,2.204345337E0,-9.176713800E-1,2.501021844E0
2.620872458E0,-1.113973227E0,9.982144368E-1,-1.309529554E0,1.988023155E0
2.630877458E0,-1.335815858E0,-2.825538325E-1,-1.665296373E0,2.153474561E0
2.640882458E0,-1.410447233E0,-1.311757928E0,-1.835326388E0,2.660543781E0
2.650887458E0,-1.265064987E0,-1.785067815E0,-1.867592493E0,2.876587952E0
2.660891458E0,-7.958599909E-1,-1.769980829E0,-1.668400075E0,2.559254593E0
2.670896458E0,-2.467295502E-1,-1.581219260E0,-1.371507701E0,2.107643990E0
2.680901458E0,1.282615259E-1,-1.840942639E0,-1.132445458E0,2.165168246E0
2.690906458E0,2.962389484E-1,-2.734678441E0,-9.124240887E-1,2.898058214E0
2.700911458E0,1.874840994E-1,-4.134104258E0,-3.287479691E-1,4.151390554E0
2.710916458E0,2.314123303E-2,-5.466537355E0,8.277727783E-1,5.528903503E0
2.720921458E0,1.931811147E-1,-5.484774821E0,1.438223262E0,5.673496270E0
2.730926458E0,5.910592161E-1,-3.012752137E0,8.189458215E-1,3.177530282E0
2.740931458E0,8.808694433E-1,-1.979592401E-1,2.691477019E-2,9.032404119E-1
2.750936458E0,8.221487801E-1,1.434610267E0,-3.322504878E-1,1.686542505E0
2.760941458E0,4.462219302E-1,2.165245591E0,-4.045232427E-1,2.247452232E0
2.770946458E0,1.675795926E-1,2.150599485E0,-3.202122402E-1,2.180756049E0
2.780951458E0,2.066161890E-1,1.677265039E0,-2.071539501E-1,1.702592441E0
2.790955458E0,6.572945747E-1,1.073067568E0,-7.186107438E-2,1.260426189E0
2.800960458E0,9.945499867E-1,5.623150349E-1,-9.384744577E-3,1.142548007E0
2.810965458E0,5.651192133E-1,3.171336812E-1,9.010595866E-3,6.480854016E-1
2.820970458E0,-4.546122462E-2,4.458437616E-1,-3.476169705E-2,4.495016777E-1
2.830975458E0,-4.409872104E-1,6.667118078E-1,-1.255444344E-1,8.091574380E-1
2.840980458E0,-6.474363153E-1,7.211049467E-1,-2.646052559E-1,1.004580543E0
2.850985458E0,-6.931213421E-1,6.894855434E-1,-4.456525211E-1,1.074436447E0
2.860990458E0,-7.118172294E-1,5.739843231E-1,-5.448505346E-1,1.064426548E0
2.870995458E0,-7.271709944E-1,4.052348489E-1,-4.087717931E-1,9.274089263E-1
2.881000458E0,-7.185995610E-1,2.409555709E-1,-1.197357738E-1,7.673210357E-1
2.891005458E0,-7.316698422E-1,1.358892918E-1,2.596245245E-1,7.881697478E-1
2.901010458E0,-8.199005257E-1,-4.655026853E-2,7.105770350E-1,1.085966630E0
2.911015458E0,-9.250515895E-1,-3.711461663E-1,1.067095807E0,1.460192926E0
2.921019458E0,-9.632568580E-1,-7.097777206E-1,1.273764474E0,1.747605254E0
2.931024458E0,-1.015007202E0,-7.990009689E-1,1.281868715E0,1.819843282E0
2.941029458E0,-1.115099254E0,-5.840988368E-1,1.054895006E0,1.642382803E0
2.951034458E0,-1.316129306E0,-2.205388480E-1,6.839733732E-1,1.499551036E0
2.961039458E0,-1.427818142E0,6.979528964E-2,2.050536668E-1,1.444154782E0
2.971044458E0,-1.482192423E0,1.994397551E-1,-3.274487543E-1,1.530977884E0
2.981049458E0,-1.529699004E0,1.977142417E-1,-7.589931500E-1,1.719052229E0
2.991054458E0,-1.521930832E0,9.793092191E-2,-9.947201407E-1,1.820805338E0
3.001059458E0,-1.461419166E0,2.273397446E-3,-1.061901140E0,1.806484204E0
3.011064458E0,-1.423965411E0,9.511080980E-3,-9.603677487E-1,1.717577994E0
3.021069458E0,-1.361263817E0,1.305197936E-1,-7.175457466E-1,1.544327198E0
3.031074458E0,-1.191196527E0,2.223690265E-1,-4.366092539E-1,1.288031362E0
3.041078458E0,-8.645147811E-1,3.154075831E-1,-2.191337621E-1,9.459848603E-1
3.051083458E0,-3.866509357E-1,3.544482726E-1,-7.010577679E-2,5.291949962E-1
3.061088458E0,3.941184148E-2,3.417738479E-1,9.975936452E-2,3.582102556E-1
3.071093458E0,3.582969099E-1,3.086803615E-1,2.397194878E-1,5.302128573E-1
3.081098458E0,4.994855332E-1,2.646794790E-1,3.492624136E-1,6.644736699E-1
3.091103458E0,4.392840627E-1,2.370999169E-1,3.841059351E-1,6.298604827E-1
3.101108458E0,3.395871355E-1,2.908235496E-1,4.192827845E-1,6.129403013E-1
3.111113458E0,2.189937213E-1,4.073357534E-1,4.344949007E-1,6.345600718E-1
3.121118458E0,1.425625728E-1,5.971357888E-1,5.241373944E-1,8.072268861E-1
3.131123458E0,1.283443370E-1,8.958916712E-1,5.579343009E-1,1.063195579E0
3.141128458E0,1.369712459E-1,1.342279809E0,2.680585849E-1,1.375620446E0
3.151133458E0,1.213683895E-1,1.929962988E0,-2.691145921E-1,1.952411352E0
3.161137458E0,1.197427174E-1,2.633663113E0,-8.730980551E-1,2.777196415E0
3.171142458E0,-8.552101068E-2,3.417185333E0,-1.013221900E0,3.565261289E0
3.181147458E0,-7.845830508E-1,4.335129778E0,2.871918668E-2,4.405649276E0
3.191152458E0,-2.462581477E0,4.885168583E0,2.687305470E0,6.095144814E0
3.201157458E0,-4.323474815E0,4.500821158E0,4.815977896E0,7.883112879E0
3.211162458E0,-4.571447922E0,3.654740163E0,2.968171796E0,6.562416138E0
