"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.612021000E0,-5.855740893E0,8.290650129E-1,3.191913164E-1,5.922747107E0
1.622028000E0,-6.684499512E0,4.782452593E0,2.841442752E0,8.696446598E0
1.632036000E0,-5.255468073E0,2.792122657E0,1.429026176E0,6.120294879E0
1.642043000E0,-3.559929900E0,-3.680012779E-1,1.085792425E0,3.739982757E0
1.652050000E0,-3.384713405E0,-1.242817208E0,2.195288000E0,4.221394184E0
1.662058000E0,-4.378369353E0,-2.400765298E0,3.424282098E0,6.054708919E0
1.672065000E0,-5.968257694E0,-3.018155257E0,4.502218058E0,8.062216104E0
1.682073000E0,-6.366368296E0,-4.923621043E0,7.104483962E0,1.073528676E1
1.692080000E0,-7.791572732E0,-5.396822172E0,4.662994269E0,1.056303984E1
1.702087000E0,-7.763282733E0,-5.084641083E0,1.464477260E0,9.395042702E0
1.712095000E0,-8.062604041E0,-2.987754121E0,-1.389876144E0,8.709995081E0
1.722102000E0,-7.420171627E0,-3.237673473E-1,-4.203206652E0,8.534091541E0
1.732110000E0,-6.991500553E0,1.797300775E0,-3.879674363E0,8.195318372E0
1.742117000E0,-5.580092037E0,-1.432497760E-1,-9.742117627E-1,5.666307104E0
1.752124000E0,-3.055906928E0,-4.389620858E0,8.606132264E-1,5.417378845E0
1.762132000E0,-1.564592117E-1,-4.916878034E0,2.900602541E0,5.710837433E0
1.772139000E0,6.282283580E0,-4.704161883E0,4.072925133E0,8.842225124E0
1.782147000E0,7.360342916E0,-3.310511946E0,4.624546487E0,9.301643264E0
1.792154000E0,5.078057703E0,-2.579921939E0,4.615544114E0,7.331160530E0
1.802161000E0,5.109201728E0,-4.565154856E0,1.852793483E0,7.097705604E0
1.812169000E0,5.691044708E0,-6.040587167E0,2.625943619E-1,8.303351070E0
1.822176000E0,6.969122089E0,-5.521454405E0,-1.198102966E0,8.971653814E0
1.832184000E0,6.762640532E0,-3.935066791E0,-2.105491725E0,8.102539912E0
1.842191000E0,7.597881374E0,-3.227047328E0,-7.113307410E-1,8.285386368E0
1.852198000E0,7.671268609E0,-3.860824694E0,2.542842990E-1,8.591797826E0
1.862206000E0,5.053860755E0,-3.708680435E0,-1.672330574E0,6.487873970E0
1.872213000E0,1.111202524E0,-3.183989309E0,-5.797671025E0,6.707126679E0
1.882221000E0,-4.111092541E0,-1.259316005E0,-9.306840661E0,1.025203598E1
1.892228000E0,-6.084881580E0,-4.608659895E-1,-1.095103268E1,1.253647869E1
1.902235000E0,-5.072940804E0,-1.113773983E-1,-1.121278913E1,1.230746820E1
1.912243000E0,-2.963886956E0,2.888144463E-2,-1.118743912E1,1.157342879E1
1.922250000E0,-1.107079067E0,-6.984265208E-1,-9.936722027E0,1.002256795E1
1.932258000E0,-6.237224936E-1,-1.430148549E0,-6.633510622E0,6.814529902E0
1.942265000E0,-6.645670491E-1,-1.273433814E0,-3.216786634E0,3.522924821E0
1.952272000E0,-8.062409914E-1,-3.810021599E-1,-5.647270113E-1,1.055511146E0
1.962280000E0,-1.029649068E0,6.154112613E-1,8.841691732E-1,1.490189032E0
1.972287000E0,-1.182786477E0,1.287572674E0,1.429008342E0,2.258072648E0
1.982295000E0,-9.536136299E-1,1.679310687E0,1.508962877E0,2.450802380E0
1.992302000E0,-5.958090556E-1,1.819594016E0,1.537084183E0,2.455308249E0
2.002309000E0,-1.368868268E-1,1.645770766E0,1.977005593E0,2.576014466E0
2.012317000E0,4.204446262E-1,1.045507375E0,2.092821978E0,2.376923050E0
2.022324000E0,8.153310728E-1,1.957788134E-1,1.614086459E0,1.818892300E0
2.032332000E0,8.868197161E-1,-6.242408493E-1,9.833639708E-1,1.463943491E0
2.042339000E0,8.185137123E-1,-1.373639011E0,3.409572843E-1,1.634961987E0
2.052346000E0,6.408992743E-1,-2.029723504E0,-3.583656147E-1,2.158461326E0
2.062354000E0,4.387832487E-1,-2.481576742E0,-9.716791874E-1,2.700909904E0
2.072361000E0,4.569955713E-1,-2.851489730E0,-1.494284027E0,3.251572448E0
2.082369000E0,7.715868831E-1,-3.211462744E0,-2.171253020E0,3.952616722E0
2.092376000E0,1.251588909E0,-3.304451307E0,-2.822140508E0,4.522206352E0
2.102383000E0,1.607675571E0,-3.112942423E0,-3.384021972E0,4.870999485E0
2.112391000E0,1.673373717E0,-2.645418355E0,-3.728256036E0,4.868091098E0
2.122398000E0,1.297186081E0,-2.004894765E0,-3.597019374E0,4.317504270E0
2.132406000E0,8.071701139E-1,-1.462762272E0,-3.044106662E0,3.472431774E0
2.142413000E0,5.579214370E-1,-1.414456377E0,-2.328070666E0,2.780625145E0
2.152420000E0,4.810814220E-1,-1.888838644E0,-1.879004504E0,2.707361942E0
2.162428000E0,3.916067433E-1,-2.539381146E0,-1.490099467E0,2.970220340E0
2.172435000E0,2.043631107E-1,-2.919710949E0,-8.791546011E-1,3.056041414E0
2.182443000E0,1.356027782E-2,-3.165733717E0,-1.443651232E-1,3.169052720E0
2.192450000E0,-1.850170130E-1,-3.168765499E0,5.996480450E-1,3.230307084E0
2.202457000E0,-4.287283766E-1,-2.650536716E0,1.215490831E0,2.947298910E0
2.212465000E0,-7.010402262E-1,-1.983582248E0,1.667437624E0,2.684474653E0
2.222472000E0,-1.069875573E0,-1.137700059E0,2.029785777E0,2.561059442E0
2.232480000E0,-1.360538324E0,-2.190758747E-1,2.378560789E0,2.748928918E0
2.242487000E0,-1.379673337E0,6.297050723E-1,2.654198534E0,3.056926047E0
2.252494000E0,-1.182719818E0,1.447088225E0,2.806772271E0,3.372070741E0
2.262502000E0,-8.601417947E-1,2.051549114E0,2.701378841E0,3.499449287E0
2.272509000E0,-4.699617720E-1,2.377765860E0,2.407198112E0,3.416026537E0
2.282517000E0,5.648410320E-4,2.163322734E0,2.020323520E0,2.960012280E0
2.292524000E0,6.654511482E-1,1.620125463E0,1.535191732E0,2.329043881E0
2.302531000E0,1.488853133E0,7.615428284E-1,9.466729850E-1,1.921671374E0
2.312539000E0,2.180972847E0,-4.387584345E-1,3.096270257E-1,2.246112290E0
2.322546000E0,2.561121386E0,-1.198127305E0,-3.633030036E-1,2.850761454E0
2.332554000E0,2.383039756E0,-1.598662089E0,-8.303777128E-1,2.987327584E0
2.342561000E0,1.780090080E0,-1.791275804E0,-9.144945878E-1,2.685831352E0
2.352568000E0,1.202471128E0,-1.823141083E0,-9.152576494E-1,2.368011146E0
2.362576000E0,3.561667693E-1,-2.007121969E0,-8.921745962E-1,2.225167157E0
2.372583000E0,-4.649805290E-1,-1.820867101E0,-7.556885961E-1,2.025544160E0
2.382591000E0,-8.929049134E-1,-1.089956666E0,-5.043293667E-1,1.496540286E0
2.392598000E0,-1.210708101E0,-7.009773687E-1,-2.236954674E-1,1.416764991E0
2.402605000E0,-1.440842814E0,-4.760476271E-1,-1.474398816E-1,1.524594332E0
2.412613000E0,-1.723525286E0,-2.700811368E-1,-1.621269178E-1,1.752075446E0
2.422620000E0,-1.876988969E0,-1.178798676E-3,-6.910473347E-2,1.878261016E0
2.432628000E0,-1.860044323E0,1.794811433E-1,6.513476640E-2,1.869818414E0
2.442635000E0,-1.904420012E0,2.821927304E-1,2.111812565E-1,1.936761689E0
2.452642000E0,-1.910184782E0,5.729262695E-1,4.580843228E-1,2.046189546E0
2.462650000E0,-1.767932550E0,7.704615864E-1,7.771224421E-1,2.079210390E0
2.472657000E0,-1.583508444E0,7.234087497E-1,1.068739459E0,2.042797896E0
2.482665000E0,-1.361589069E0,6.212999922E-1,1.254934393E0,1.953150994E0
2.492672000E0,-1.106030661E0,6.545151007E-1,1.261073678E0,1.800555653E0
2.502679000E0,-8.333223706E-1,7.964793572E-1,1.063779851E0,1.568576779E0
2.512687000E0,-6.262753880E-1,8.707518598E-1,8.091745394E-1,1.343574746E0
2.522694000E0,-5.082563567E-1,9.572380266E-1,5.050365874E-1,1.195696917E0
2.532702000E0,-5.394372189E-1,1.082881535E0,1.150118083E-1,1.215258264E0
2.542709000E0,-7.030002129E-1,1.245943422E0,-3.701404452E-1,1.477696945E0
2.552716000E0,-9.030755603E-1,1.348818165E0,-7.830988812E-1,1.802248531E0
2.562724000E0,-1.024983575E0,1.460126347E0,-9.253844422E-1,2.009700635E0
2.572731000E0,-1.051670267E0,1.457856750E0,-8.522293425E-1,1.989384706E0
2.582739000E0,-9.848804462E-1,1.398958916E0,-6.424224740E-1,1.827507094E0
2.592746000E0,-8.938311124E-1,1.335412838E0,-4.074480200E-1,1.657792326E0
2.602753000E0,-8.543857956E-1,1.205553780E0,-2.414499530E-1,1.497208431E0
2.612761000E0,-8.566545153E-1,1.057825339E0,-2.875602186E-2,1.361498555E0
2.622768000E0,-8.399577910E-1,9.159517139E-1,2.523292825E-1,1.268135127E0
2.632776000E0,-6.806498158E-1,7.347789529E-1,4.126380086E-1,1.083261006E0
2.642783000E0,-4.278530484E-1,5.463673389E-1,3.913053194E-1,7.966776971E-1
2.652790000E0,-9.760347784E-2,3.192618484E-1,2.477918431E-1,4.157587813E-1
2.662798000E0,2.708746040E-1,1.050294417E-1,-1.100071764E-1,3.106538485E-1
2.672805000E0,6.894510448E-1,-6.628078412E-2,-7.256388777E-1,1.003138907E0
2.682813000E0,1.084947356E0,-2.262705812E-1,-1.552160937E0,1.907226445E0
2.692820000E0,1.410132068E0,-3.854531336E-1,-2.537083483E0,2.928111877E0
2.702827000E0,1.617679573E0,-3.745291460E-1,-3.595687378E0,3.960571550E0
2.712835000E0,1.770883639E0,-7.511388045E-2,-4.655292024E0,4.981306535E0
2.722842000E0,1.952982892E0,5.642264897E-1,-5.508425639E0,5.871562545E0
2.732850000E0,1.997248068E0,9.328419811E-1,-5.678318828E0,6.091182047E0
2.742857000E0,2.294198915E0,5.469470172E-1,-5.133575261E0,5.649433128E0
2.752865000E0,3.367122057E0,-5.984011263E-2,-4.621406533E0,5.718259361E0
2.762872000E0,4.210486436E0,7.083317041E-2,-3.984435418E0,5.797321706E0
2.772879000E0,3.736397699E0,8.962668432E-1,-2.857770809E0,4.788613162E0
2.782887000E0,2.562504253E0,1.630901004E0,-1.683627102E0,3.472875804E0
2.792894000E0,1.750585030E0,1.955522922E0,-7.195957804E-1,2.721476793E0
2.802902000E0,1.399098372E0,2.071269872E0,1.183230865E-1,2.502326016E0
2.812909000E0,1.192320946E0,2.058167869E0,8.713316113E-1,2.533160673E0
2.822916000E0,7.493002206E-1,1.943765341E0,1.654210930E0,2.660091788E0
2.832924000E0,-8.504190445E-2,1.660643159E0,2.441486185E0,2.953950341E0
2.842931000E0,-1.151115033E0,1.069662734E0,2.969640909E0,3.359763579E0
2.852939000E0,-2.142646102E0,2.039146658E-1,3.150587675E0,3.815588579E0
2.862946000E0,-2.708842519E0,-8.632397226E-1,3.021964425E0,4.149129981E0
2.872953000E0,-2.663903743E0,-2.040412799E0,2.846414932E0,4.400198349E0
2.882961000E0,-2.088599703E0,-3.170752967E0,2.713468544E0,4.666779900E0
2.892968000E0,-1.270060263E0,-4.248600049E0,2.646896824E0,5.164273255E0
2.902976000E0,-4.094255483E-1,-5.172147589E0,2.653286369E0,5.827406671E0
2.912983000E0,4.730128491E-1,-5.795460193E0,2.685935759E0,6.405103504E0
2.922990000E0,1.393333018E0,-5.776997609E0,2.661649934E0,6.511486669E0
2.932998000E0,1.738771316E0,-4.522504388E0,2.528234307E0,5.465193532E0
2.943005000E0,9.376372826E-1,-2.367173921E0,2.507990077E0,3.573890075E0
2.953013000E0,2.595479625E-1,-3.712658150E-1,2.409372984E0,2.451587573E0
2.963020000E0,-3.191269970E-1,1.394037461E0,2.156264268E0,2.587403732E0
2.973027125E0,-8.702563083E-1,2.831605396E0,1.773320467E0,3.452535393E0
2.983035125E0,-1.480362976E0,3.830857129E0,1.343079123E0,4.320972392E0
2.993042125E0,-2.099889507E0,4.330856340E0,9.000975734E-1,4.896532265E0
3.003050125E0,-2.672486286E0,4.260086027E0,5.705590242E-1,5.061230434E0
3.013057125E0,-3.213770056E0,3.463677714E0,3.511954665E-1,4.738007971E0
3.023064125E0,-3.676674238E0,2.017680286E0,-1.176693678E-1,4.195570673E0
3.033072125E0,-3.867569457E0,4.762326184E-1,-8.476229060E-1,3.987901153E0
3.043079125E0,-3.864535337E0,-7.505407074E-1,-1.418211751E0,4.184407879E0
3.053087125E0,-3.737482358E0,-1.663834862E0,-1.691054235E0,4.426825640E0
3.063094125E0,-3.582466823E0,-2.253624501E0,-1.554833114E0,4.508924256E0
3.073101125E0,-3.340921268E0,-2.541971170E0,-1.117129261E0,4.344116727E0
3.083109125E0,-2.972512769E0,-2.594493493E0,-7.054268074E-1,4.008098754E0
3.093116125E0,-2.480347949E0,-2.425929083E0,-4.106821150E-1,3.493696848E0
3.103124125E0,-1.900524012E0,-2.163684384E0,-2.342131466E-1,2.889355885E0
3.113131125E0,-1.239071774E0,-1.907648552E0,-2.173199558E-1,2.285092957E0
3.123139125E0,-6.331984913E-1,-1.635578485E0,-3.627331924E-1,1.790986510E0
3.133146125E0,-2.086637378E-1,-1.329656108E0,-5.871083987E-1,1.468408048E0
3.143153125E0,4.713732898E-2,-9.100159130E-1,-9.009480509E-1,1.281428219E0
3.153161125E0,1.265618134E-1,-3.406172687E-1,-1.198528351E0,1.252400984E0
3.163168125E0,2.307486713E-1,3.518594179E-1,-1.395166705E0,1.457237157E0
3.173176125E0,4.302650249E-1,1.093098082E0,-1.520514636E0,1.921446374E0
