"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.101520417E-1,-4.623864848E-1,-9.165335119E-2,-4.727503091E-1,6.676035147E-1
6.201590417E-1,-5.818900511E-1,-7.687626779E-2,-5.951126522E-1,8.358618671E-1
6.301660417E-1,-5.462064674E-1,-7.809628934E-2,-6.547343713E-1,8.562228871E-1
6.401740416E-1,-6.150079496E-1,3.174044073E-2,-8.552161002E-1,1.053867549E0
6.501810417E-1,-7.010813760E-1,1.282598448E-1,-9.153395104E-1,1.160091420E0
6.601880417E-1,-8.162287666E-1,2.415204120E-1,-8.180114365E-1,1.180552506E0
6.701960417E-1,-1.093575361E0,2.268418542E-1,-5.121044093E-1,1.228663999E0
6.802030417E-1,-1.351690756E0,4.145149648E-2,1.264811218E-2,1.352385337E0
6.902100416E-1,-1.495668209E0,-2.243544486E-1,1.709287316E-1,1.522029875E0
7.002180417E-1,-1.493016350E0,-6.039311305E-1,-5.856805086E-2,1.611601951E0
7.102250417E-1,-1.312997830E0,-8.945892039E-1,-3.416639203E-1,1.625111497E0
7.202320417E-1,-9.683009586E-1,-8.464628184E-1,-4.217748678E-1,1.353513978E0
7.302400417E-1,-5.978876676E-1,-5.037496153E-1,-2.018926620E-2,7.820747691E-1
7.402470417E-1,-2.959234180E-1,2.440423161E-2,5.005310154E-1,5.819772618E-1
7.502540417E-1,-4.517880410E-2,2.096352527E-1,5.543669146E-1,5.943994781E-1
7.602620417E-1,-3.353509008E-1,-9.027370065E-1,8.068859392E-1,1.256367482E0
7.702690416E-1,-1.132548296E0,-2.287129632E-1,5.315206736E-1,1.271805602E0
7.802760417E-1,-1.245377558E0,4.192383456E-1,-4.766176575E-1,1.397816313E0
7.902840417E-1,-1.415548198E0,-7.843270889E-1,1.173511038E0,1.999018219E0
8.002910417E-1,-8.263872805E-1,-1.262915550E0,2.899564075E-1,1.536862500E0
8.102980417E-1,-1.187736949E0,-6.931824455E-1,4.014493614E-1,1.432613888E0
8.203060417E-1,-1.320748314E0,-2.386038208E-1,8.603359222E-1,1.594203811E0
8.303130417E-1,-1.043558717E0,-1.281873393E-1,1.027069277E0,1.469802058E0
8.403200417E-1,-1.339099508E0,1.738210568E-1,4.071147287E-1,1.410370042E0
8.503280416E-1,-1.306153079E0,5.006906444E-1,1.341374660E-1,1.405247255E0
8.603350417E-1,-9.336186375E-1,7.621836832E-1,6.958478987E-2,1.207232277E0
8.703420417E-1,-1.144556065E0,-3.585202736E-1,-6.034858650E-1,1.342661745E0
8.803500417E-1,-1.148415374E0,2.282238436E-1,-6.104200780E-2,1.172463270E0
8.903570417E-1,-1.476557608E0,-6.562827140E-1,1.720057887E-1,1.624966264E0
9.003640416E-1,-1.869853904E0,-1.824764270E0,6.183044636E-1,2.684849842E0
9.103720417E-1,-1.180849660E0,-1.799934361E0,-4.064411294E-1,2.190745082E0
9.203790417E-1,-6.304179941E-1,-1.649258046E0,-8.233879513E-1,1.948190613E0
9.303860417E-1,-2.510800979E-1,-1.487846242E0,-2.458245474E-1,1.528776427E0
9.403940417E-1,1.468338177E-1,-1.076707167E0,-3.093089372E-1,1.129836498E0
9.504010417E-1,2.521143242E-1,-8.483561468E-1,-4.060405952E-1,9.737241649E-1
9.604080417E-1,3.629776061E-2,-7.917372653E-1,-3.804064018E-1,8.791327859E-1
9.704160417E-1,-8.485749789E-2,-6.573042226E-1,6.288914323E-2,6.657361942E-1
9.804230416E-1,3.154748992E-1,-6.559532234E-1,6.462722808E-1,9.733791164E-1
9.904300417E-1,1.240557991E0,-1.092220708E0,8.008229613E-2,1.654794058E0
1.000437042E0,1.602660268E0,-1.637644891E0,-1.055465110E0,2.522777700E0
1.010445042E0,1.523807934E0,-1.852584737E0,-2.124004594E0,3.203975085E0
1.020452042E0,9.736508685E-1,-1.362347160E0,-2.697842152E0,3.175269764E0
1.030459042E0,-1.061372260E0,-6.466362700E-1,-2.788599710E0,3.053021107E0
1.040467042E0,-6.962105430E0,1.295101841E0,-5.413364530E0,8.913625320E0
1.050474042E0,-8.119120889E0,8.888539624E-1,-2.528280500E0,8.549993430E0
1.060481042E0,-4.999982171E0,5.558313498E-1,-3.580367088E-1,5.043506765E0
1.070489042E0,-2.873795688E0,-3.582208961E-2,1.167888356E0,3.102248877E0
1.080496042E0,-1.220797471E0,-1.030637248E0,9.344499654E-1,1.850879883E0
1.090503042E0,4.777023160E-1,-1.760831106E0,2.085666740E-1,1.836362095E0
1.100511042E0,1.310153744E0,-1.607256911E0,2.034684867E-1,2.083549144E0
1.110518042E0,1.526192282E0,-1.071325244E0,-1.059971559E-1,1.867682001E0
1.120525042E0,1.237849706E0,-6.063211799E-1,-7.521817285E-1,1.570246675E0
1.130533042E0,-2.104199490E-1,1.991307297E-1,-1.374356464E0,1.404558754E0
1.140540042E0,-3.738152741E0,1.842542729E0,-2.064916141E0,4.651088936E0
1.150547042E0,-4.747957236E0,1.231901042E0,-1.354047330E0,5.088626756E0
1.160555042E0,-1.609695784E0,-1.828379165E0,1.552272034E-1,2.440939650E0
1.170562042E0,-9.353896129E-1,-1.301843096E0,6.512769127E-1,1.730292112E0
1.180569042E0,-7.911589757E-1,-4.012480710E-1,8.440707225E-1,1.224494967E0
1.190577042E0,-1.788137019E-2,-5.934660763E-1,1.011127428E0,1.172561471E0
1.200584042E0,8.219650313E-1,-2.366964591E-1,1.241293716E0,1.507468679E0
1.210591042E0,1.613514309E0,-3.614748716E-2,2.297251162E0,2.807507429E0
1.220599042E0,4.428789309E-1,3.329350506E-1,2.430737833E0,2.493085219E0
1.230606042E0,-1.266554273E0,7.059054020E-1,1.462166440E0,2.059221421E0
1.240613042E0,-1.544477111E0,4.954453996E-1,1.310755715E0,2.085415122E0
1.250621042E0,-1.758353349E0,4.903767407E-1,1.015559617E0,2.088932068E0
1.260628042E0,-1.786731933E0,3.815729213E-1,4.599846679E-1,1.884036833E0
1.270638083E0,-9.615304676E-1,1.206922321E-1,1.149494770E0,1.503477862E0
1.280646083E0,-6.371383452E-1,2.220983005E-1,1.085885249E0,1.278444250E0
1.290653083E0,-4.553533807E-1,1.582763802E-1,1.220564167E0,1.312316654E0
1.300660083E0,-3.237600383E-1,2.635112053E-1,1.571894120E0,1.626379366E0
1.310668083E0,-1.705773139E-1,1.205381580E-1,1.618639101E0,1.632059621E0
1.320675083E0,-5.604643911E-2,5.911491171E-2,1.288511737E0,1.291084146E0
1.330682083E0,3.225616515E-2,2.330020420E-1,9.549082035E-1,9.834531452E-1
1.340690083E0,2.085350990E-2,4.286131865E-1,8.475574172E-1,9.499987936E-1
1.350697083E0,1.414938480E-2,6.368386023E-1,8.374528438E-1,1.052183860E0
1.360704083E0,9.810370713E-2,7.660539553E-1,1.092906001E0,1.338247558E0
1.370712083E0,2.448565409E-1,8.876180072E-1,1.339632189E0,1.625556783E0
1.380719083E0,4.613657802E-1,8.977279893E-1,1.334180830E0,1.672965156E0
1.390726083E0,5.344121218E-1,7.739767863E-1,1.302605281E0,1.606678841E0
1.400734083E0,3.615470847E-1,6.197412707E-1,1.106227128E0,1.318534791E0
1.410741083E0,-5.743749171E-2,6.702743702E-2,1.410822040E-1,1.664209453E-1
1.420748083E0,6.905006200E-2,7.159966730E-1,-3.769273084E-1,8.120919545E-1
1.430755083E0,3.244064480E-1,8.214377587E-1,-4.980307460E-1,1.013920194E0
1.440763083E0,5.690685689E-1,5.773954426E-1,-1.310892540E0,1.541318846E0
1.450770083E0,6.634186560E-1,7.524043612E-1,-1.747142774E0,2.014632599E0
1.460777083E0,7.528138125E-1,1.034730299E0,-1.545134922E0,2.006199730E0
1.470785083E0,7.091596699E-1,1.036752339E0,-7.353481793E-1,1.455506714E0
1.480792083E0,6.573112392E-1,6.201491140E-1,3.018016970E-1,9.527472137E-1
1.490799083E0,8.541361195E-1,1.745217725E-1,9.919339424E-1,1.320582942E0
1.500807083E0,1.065757964E0,-1.168959273E-1,1.060643989E0,1.508134731E0
1.510814083E0,8.131658489E-1,-1.712519364E-1,4.342592579E-1,9.376284054E-1
1.520821083E0,6.066223115E-1,2.903084099E-2,-6.006265765E-1,8.541578911E-1
1.530829083E0,8.733307743E-1,2.234012063E-1,-1.543845611E0,1.787756698E0
1.540836083E0,9.954329163E-1,4.335855856E-1,-2.238708839E0,2.488111817E0
1.550843083E0,1.117507576E0,6.598968780E-1,-2.744228699E0,3.035634731E0
1.560851083E0,1.246539254E0,7.997684891E-1,-2.759118049E0,3.131488808E0
1.570858083E0,1.064671551E0,6.096376475E-1,-2.398209772E0,2.693806542E0
1.580865083E0,7.273573744E-1,-3.610363305E-3,-2.123323393E0,2.244451830E0
1.590873083E0,7.558847702E-1,7.443417817E-2,-1.713663372E0,1.874445087E0
1.600880083E0,3.766817254E-1,-3.799542658E-2,-1.203071637E0,1.261235164E0
1.610887083E0,-2.849582076E-2,-4.058925144E-1,-9.493685514E-1,1.032889825E0
1.620895083E0,-1.913191420E-1,-6.633794796E-1,-1.253311499E0,1.430896593E0
1.630902083E0,-1.602014297E-1,-5.660742098E-1,-1.539760162E0,1.648322136E0
1.640909083E0,-8.330060363E-2,-2.297160530E-1,-1.692741449E0,1.710287131E0
1.650917083E0,-1.249807262E-1,-2.175661236E-2,-1.806545223E0,1.810993974E0
1.660924083E0,-1.871161634E-1,-1.243905960E-1,-1.778774457E0,1.792909381E0
1.670931083E0,-3.875148618E-1,-2.835772415E-1,-1.726345398E0,1.791885111E0
1.680939083E0,-6.183389622E-1,-4.155300415E-1,-1.529400650E0,1.701198000E0
1.690946083E0,-8.697943783E-1,-4.173789310E-1,-1.101015505E0,1.463892952E0
1.700953083E0,-1.177074332E0,-5.502887741E-1,-5.581676048E-1,1.414168587E0
1.710961083E0,-1.375172735E0,-6.493758367E-1,-6.360601187E-2,1.522115224E0
1.720968083E0,-1.439270498E0,-5.165709512E-1,-2.294722241E-1,1.546286719E0
1.730975083E0,-1.566142799E0,-5.873088120E-1,-4.631810483E-1,1.735589695E0
1.740983083E0,-1.619139038E0,-7.793927698E-1,-8.136827427E-1,1.972598266E0
1.750990083E0,-1.472396144E0,-8.333925372E-1,-1.306217691E0,2.137451329E0
1.760997083E0,-1.316073173E0,-7.649041003E-1,-1.517723175E0,2.149560540E0
1.771004083E0,-1.201768878E0,-9.353428352E-1,-1.677013901E0,2.265279294E0
1.781012083E0,-1.143515407E0,-1.164559828E0,-1.580857317E0,2.272209703E0
1.791019083E0,-1.183479372E0,-7.328537571E-1,-1.456164858E0,2.014476147E0
1.801026083E0,-8.134500235E-1,-5.161039048E-1,-1.525697316E0,1.804388118E0
1.811034083E0,-4.708447015E-1,-3.156647144E-1,-1.452141682E0,1.558863178E0
1.821041083E0,-1.865402126E-1,2.281301419E-1,-1.418815184E0,1.449095283E0
1.831048083E0,4.496994156E-1,-1.836296149E-1,-1.241142858E0,1.332810937E0
1.841056083E0,7.606163371E-1,-8.596788414E-2,-1.040237499E0,1.291519161E0
1.851063083E0,4.337213141E-1,3.642892096E-1,-9.690037939E-1,1.122403296E0
1.861070083E0,6.304000139E-2,1.090871170E-3,-8.177445111E-1,8.201715169E-1
1.871078083E0,-2.175690472E-1,-6.062395747E-1,-2.832201228E-1,7.036166216E-1
1.881085083E0,-6.739161623E-1,-8.327274165E-1,-1.057694069E-1,1.076468816E0
1.891092083E0,-1.027672125E0,-1.099909504E0,-3.051895738E-1,1.535920437E0
1.901100083E0,-1.367575448E0,-1.360244794E0,-5.056020132E-1,1.994031570E0
1.911107083E0,-1.567153782E0,-1.531859111E0,-5.409615880E-1,2.257255580E0
1.921114083E0,-1.600819126E0,-1.660115448E0,-5.559424469E-1,2.372272577E0
1.931122083E0,-1.344427491E0,-1.745995697E0,-6.121830136E-1,2.287084234E0
1.941129083E0,-9.833180702E-1,-1.574345127E0,-8.953233218E-1,2.060844695E0
1.951136083E0,-3.542681783E-1,-1.427288091E0,-1.316306769E0,1.973656695E0
1.961144083E0,4.977594352E-1,-1.398501956E0,-1.723338321E0,2.274525697E0
1.971151083E0,1.160866435E0,-1.410658903E0,-1.957795443E0,2.677784983E0
1.981158083E0,1.536823690E0,-1.399678124E0,-2.021846720E0,2.899791383E0
1.991166083E0,1.791326090E0,-1.335457862E0,-1.828800018E0,2.887352831E0
2.001173083E0,1.926076344E0,-1.357579048E0,-1.539581822E0,2.814800729E0
2.011180083E0,2.094500713E0,-1.556856689E0,-1.266899551E0,2.900994737E0
2.021188083E0,2.417021434E0,-1.807421428E0,-9.037716714E-1,3.150486957E0
2.031195083E0,3.245169019E0,-1.654035367E0,-3.061803845E-1,3.655229320E0
2.041202083E0,4.018595436E0,-7.789342019E-1,-2.472524375E-1,4.100851319E0
2.051210083E0,3.417911557E0,-1.265815477E0,-4.513315196E-1,3.672616012E0
2.061217083E0,3.531720008E0,-1.167757963E0,-1.573950586E-1,3.723100600E0
2.071224083E0,4.258504356E0,-7.561367851E-1,6.126465516E-1,4.368287763E0
2.081231083E0,4.703513135E0,-2.525429982E-1,8.169587915E-1,4.780610363E0
2.091239083E0,5.003120956E0,4.347901851E-2,5.566173618E-1,5.034176459E0
2.101246083E0,4.909319923E0,6.430647907E-1,6.976921105E-1,5.000172868E0
2.111253083E0,4.763735948E0,9.138540253E-1,1.058055426E0,4.964654131E0
2.121261083E0,4.928747297E0,1.677734571E0,1.246225258E0,5.353542808E0
2.131268083E0,4.814735363E0,2.092641883E0,1.141504111E0,5.372509497E0
2.141275083E0,4.798404089E0,2.194187554E0,1.103726128E0,5.390487194E0
2.151283083E0,4.648261625E0,2.279155784E0,1.159411209E0,5.305197599E0
2.161290083E0,4.566214664E0,2.106247477E0,1.106720633E0,5.148924679E0
2.171297083E0,4.508455868E0,1.799943424E0,9.095495975E-1,4.938952431E0
2.181305083E0,4.419706829E0,1.532670413E0,5.736801217E-1,4.712960421E0
2.191312083E0,4.251572481E0,1.424819105E0,3.190474749E-1,4.495305255E0
2.201319083E0,3.913060210E0,1.412326528E0,2.359136631E-1,4.166816733E0
2.211327083E0,3.524005777E0,1.425201513E0,1.746281187E-1,3.805300388E0
2.221334083E0,3.151819975E0,1.471860247E0,1.944029635E-1,3.483982528E0
2.231341083E0,2.867361705E0,1.495999015E0,2.190441535E-1,3.241566988E0
2.241349083E0,2.599978473E0,1.545762036E0,2.388568591E-1,3.034191974E0
2.251356083E0,2.293404279E0,1.615715201E0,2.803972332E-1,2.819372519E0
2.261363083E0,1.897506264E0,1.701986482E0,3.781410442E-1,2.576873815E0
2.271367542E0,1.487635742E0,1.739286748E0,4.089355516E-1,2.324953070E0
2.281374542E0,1.125988378E0,1.639758951E0,3.763035567E-1,2.024416857E0
2.291381542E0,7.948740041E-1,1.509469830E0,2.944114012E-1,1.731185121E0
2.301389542E0,4.528867328E-1,1.319204941E0,1.722718370E-1,1.405377407E0
2.311396542E0,1.016193455E-1,1.077830125E0,8.090382993E-2,1.085628712E0
2.321403542E0,-2.770773304E-1,9.367546454E-1,1.729957223E-2,9.770262985E-1
2.331411542E0,-6.460869241E-1,8.964416018E-1,-9.935121059E-2,1.109462267E0
2.341418542E0,-9.660190827E-1,8.452313948E-1,-2.382898253E-1,1.305523274E0
2.351425542E0,-1.276380519E0,7.271296254E-1,-3.193803276E-1,1.503285906E0
2.361432542E0,-1.591844235E0,5.117377889E-1,-3.756742501E-1,1.713760420E0
2.371440542E0,-1.807681922E0,2.927332503E-1,-5.347666092E-1,1.907716439E0
2.381447542E0,-1.891362010E0,-4.850616217E-2,-6.358573665E-1,1.995975373E0
2.391454542E0,-1.881689546E0,-4.857869688E-1,-5.806821625E-1,2.028284077E0
2.401462542E0,-1.941654496E0,-9.321093249E-1,-4.740279257E-1,2.205346333E0
2.411469542E0,-2.188631530E0,-1.320968462E0,-4.595597215E-1,2.597356500E0
2.421476542E0,-2.590620589E0,-1.628052533E0,-4.384062494E-1,3.090965889E0
2.431484542E0,-3.014653652E0,-1.923003048E0,-3.794158834E-1,3.595835616E0
2.441491542E0,-3.375737929E0,-2.116577461E0,-4.767895657E-1,4.012833787E0
2.451498542E0,-3.525651183E0,-2.297887047E0,-6.198324142E-1,4.253785769E0
2.461506542E0,-3.676999344E0,-2.425556323E0,-6.983202477E-1,4.459966235E0
2.471513542E0,-3.781298468E0,-2.599050520E0,-8.590097737E-1,4.668102345E0
2.481520542E0,-3.708921633E0,-2.839635670E0,-1.008896788E0,4.778860026E0
2.491528542E0,-3.505167217E0,-3.055902542E0,-1.180053634E0,4.797631098E0
2.501535542E0,-3.201982654E0,-3.224262884E0,-1.256678326E0,4.714637258E0
2.511542542E0,-2.659468630E0,-3.396398481E0,-8.251824617E-1,4.391949696E0
2.521550542E0,-2.112834073E0,-3.391004425E0,-5.910038137E-1,4.038844431E0
2.531557542E0,-1.597466918E0,-3.554405743E0,-6.159987603E-1,3.945269980E0
2.541564542E0,-1.269415900E0,-3.940830392E0,-6.798529134E-1,4.195683602E0
2.551572542E0,-1.083678510E0,-4.216838559E0,-5.456077856E-1,4.387912305E0
2.561579542E0,-8.903619593E-1,-4.267989124E0,2.008167744E-2,4.359917299E0
2.571586542E0,-8.677893680E-1,-4.083407729E0,4.993107015E-1,4.204353487E0
2.581594542E0,-8.126472008E-1,-3.989518987E0,9.075848600E-1,4.171374773E0
2.591601542E0,-6.528866512E-1,-3.890025981E0,1.206267725E0,4.124759986E0
2.601608542E0,-3.383082032E-2,-4.094920019E0,1.320925777E0,4.302831556E0
2.611616542E0,7.481068039E-1,-4.434093318E0,1.246650935E0,4.666367527E0
2.621623542E0,1.421588518E0,-4.608841158E0,1.164226099E0,4.961628074E0
2.631630542E0,2.125447687E0,-4.716149260E0,1.073661645E0,5.283213136E0
2.641638542E0,2.687887267E0,-4.608975060E0,8.878190053E-1,5.408845685E0
2.651645542E0,2.970873209E0,-4.287622320E0,7.163388813E-1,5.265257276E0
2.661652542E0,2.847943102E0,-3.550205981E0,8.710788654E-1,4.633953043E0
2.671659542E0,2.232357008E0,-2.300209561E0,1.266133273E0,3.446371324E0
2.681667542E0,1.532589136E0,-7.877012247E-1,1.944516708E0,2.598162410E0
2.691674542E0,1.118740754E0,7.377063614E-1,2.277211000E0,2.642249324E0
2.701681542E0,1.033313518E0,1.912319600E0,2.372666211E0,3.217801738E0
2.711689542E0,1.079276726E0,2.728324857E0,2.552663974E0,3.889047202E0
2.721696542E0,1.211867019E0,3.210697929E0,2.659556923E0,4.341710019E0
2.731703542E0,1.355593334E0,3.391855195E0,2.697934538E0,4.541053371E0
2.741711542E0,1.390230485E0,3.484727690E0,2.669671437E0,4.604694719E0
2.751718542E0,1.252251399E0,3.493783858E0,2.521305941E0,4.486829934E0
2.761725542E0,1.005784242E0,3.401110168E0,2.268670557E0,4.210227833E0
2.771733542E0,6.809339905E-1,3.132565679E0,1.900219372E0,3.726589928E0
2.781740542E0,4.130402970E-1,2.772650844E0,1.374897332E0,3.122264829E0
2.791747542E0,2.341441494E-1,2.517443270E0,8.576017642E-1,2.669798660E0
2.801755542E0,2.315497398E-3,2.421332002E0,5.186247126E-1,2.476252333E0
2.811762542E0,-2.298558015E-1,2.390283871E0,2.690567046E-1,2.416336522E0
2.821769542E0,-4.684958750E-1,2.392591767E0,8.361978851E-2,2.439462240E0
2.831777542E0,-7.074171996E-1,2.473604940E0,-7.158461072E-2,2.573768609E0
2.841784542E0,-9.314123368E-1,2.642513459E0,-1.834832152E-1,2.807859044E0
2.851791542E0,-1.064154657E0,2.894887472E0,-2.605402350E-1,3.095267327E0
2.861799542E0,-1.081776996E0,3.157889385E0,-2.440341300E-1,3.346947788E0
2.871806542E0,-1.010446227E0,3.403387658E0,-1.076196852E-1,3.551848973E0
2.881813542E0,-8.462505645E-1,3.587397196E0,7.989876665E-2,3.686725169E0
2.891821542E0,-8.115409076E-1,3.675505965E0,2.160422661E-1,3.770227712E0
2.901828542E0,-9.474968576E-1,3.616840265E0,3.309290171E-1,3.753504738E0
2.911835542E0,-1.118137321E0,3.499386660E0,5.155840874E-1,3.709685299E0
2.921843542E0,-1.226991427E0,3.389799314E0,6.931032157E-1,3.671054265E0
2.931850542E0,-1.220882256E0,3.254261439E0,7.716500330E-1,3.560367224E0
2.941857542E0,-1.106087379E0,3.093232044E0,7.963200206E-1,3.380183330E0
2.951865542E0,-8.428714585E-1,2.877189705E0,8.211214974E-1,3.108519488E0
2.961872542E0,-5.281953621E-1,2.747115469E0,8.153451061E-1,2.913832765E0
2.971879542E0,-2.108447492E-1,2.722277374E0,7.424806130E-1,2.829580723E0
2.981887542E0,9.439160228E-2,2.598166421E0,6.234375881E-1,2.673584289E0
2.991894542E0,3.214039028E-1,2.405803843E0,5.490680947E-1,2.488507258E0
3.001901542E0,5.882912904E-1,2.199236040E0,5.418737537E-1,2.340160885E0
3.011908542E0,7.895390046E-1,1.962727277E0,5.462160422E-1,2.184953585E0
3.021916542E0,9.731234497E-1,1.722816311E0,5.555217397E-1,2.055156853E0
3.031923542E0,1.248392236E0,1.559390726E0,5.744364591E-1,2.078499425E0
3.041930542E0,1.533622339E0,1.510130566E0,5.155495888E-1,2.213206539E0
3.051938542E0,1.884890311E0,1.458414867E0,4.157436110E-1,2.419220569E0
3.061945542E0,2.128401700E0,1.349090061E0,3.354442370E-1,2.542176356E0
3.071952542E0,2.351390532E0,1.226657843E0,3.414003570E-1,2.674000954E0
3.081960542E0,2.536353750E0,1.168267840E0,4.888167036E-1,2.834939481E0
3.091967542E0,2.717718008E0,1.110209666E0,6.413074100E-1,3.004967864E0
3.101974542E0,2.935734951E0,1.106832607E0,7.656567831E-1,3.229527587E0
3.111982542E0,3.109705405E0,1.139367392E0,7.546007216E-1,3.396740792E0
3.121989542E0,3.245381858E0,1.198496191E0,6.753990161E-1,3.524919907E0
3.131996542E0,3.385325609E0,1.298215191E0,5.409598339E-1,3.665846383E0
3.142004542E0,3.729636564E0,1.228454985E0,3.312570459E-1,3.940687983E0
3.152011542E0,4.327437181E0,7.014191258E-1,1.438553922E-1,4.386273557E0
