"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.232350958E0,-1.924448479E0,4.913824618E-1,-5.614687089E0,5.955641844E0
1.242357958E0,-5.117984245E0,-3.402386030E0,-8.262786393E0,1.029774890E1
1.252364958E0,-4.518390872E0,-7.377170618E0,-4.342614214E0,9.679710771E0
1.262372958E0,-2.153595598E0,-1.070929592E1,1.660588049E0,1.104918756E1
1.272379958E0,-1.284658422E0,-1.070326159E1,5.443986983E0,1.207671935E1
1.282387958E0,-3.467203585E0,-5.554305232E0,1.267581161E1,1.426702517E1
1.292394958E0,-6.799902499E0,-1.393716303E0,9.975307803E0,1.215269044E1
1.302401958E0,-6.938170438E0,-2.642085150E0,5.741418471E0,9.385238890E0
1.312409958E0,-7.573188583E0,-4.006857736E0,4.218188388E0,9.549932330E0
1.322416958E0,-9.137958455E0,-3.322968270E0,1.146999032E0,9.790812511E0
1.332424958E0,-9.963262539E0,-2.566703723E0,-1.034974566E0,1.034049035E1
1.342431958E0,-1.110789009E1,-8.134055847E-1,-2.101980472E0,1.133424778E1
1.352438958E0,-9.547296880E0,-3.746388544E0,-3.018784125E0,1.069108799E1
1.362446958E0,-8.981930768E0,-5.472546539E0,-2.974654019E0,1.093034366E1
1.372453958E0,-8.353951501E0,-5.881313106E0,-4.483342369E-1,1.022640470E1
1.382461958E0,-6.106318642E0,-5.734062674E0,2.031242757E0,8.619312574E0
1.392468958E0,-3.759219967E0,-5.158930542E0,2.786809000E0,6.965098958E0
1.402475958E0,-3.775422016E0,-4.279585907E0,1.619229523E0,5.932164123E0
1.412483958E0,-4.546879676E0,-3.643459715E0,9.102993567E-1,5.897250071E0
1.422490958E0,-3.169424772E0,-3.922980889E0,1.266342019E0,5.199870628E0
1.432497958E0,2.775599595E0,-2.486674052E0,2.521876044E0,4.499706628E0
1.442505958E0,1.622142752E1,2.302903081E0,4.690264513E0,1.704220217E1
1.452512958E0,2.728950275E1,6.499861983E0,3.198712306E0,2.823467596E1
1.462520958E0,3.158794066E1,6.648815124E0,1.697262078E0,3.232468773E1
1.472527958E0,3.017441370E1,3.409377838E0,1.131845680E0,3.038750029E1
1.482534958E0,2.140353175E1,4.328220489E-1,-4.954784364E-3,2.140790814E1
1.492542958E0,9.748472089E0,-2.579213037E-1,-7.444093171E-1,9.780254429E0
1.502549958E0,1.079236965E0,-5.324056132E-1,-3.364461574E-1,1.249561595E0
1.512557958E0,-4.445505913E0,-5.239507586E-1,-8.336170703E-2,4.477052200E0
1.522564958E0,-7.116046831E0,1.506242752E-2,-1.834739327E-1,7.118427640E0
1.532571958E0,-8.081339689E0,5.188383918E-1,-2.852523226E-1,8.103000268E0
1.542579958E0,-8.419543812E0,8.682995376E-1,-2.851499963E-1,8.469000686E0
1.552586958E0,-8.477058195E0,1.232486348E0,-5.036522591E-1,8.580979189E0
1.562594958E0,-8.034435080E0,1.511191543E0,-1.336056617E0,8.283772946E0
1.572601958E0,-7.071714411E0,1.380530247E0,-2.630651505E0,7.670419533E0
1.582608958E0,-5.486278725E0,7.258075699E-1,-3.830693992E0,6.730547328E0
1.592616958E0,-3.683404384E0,-3.526693303E-2,-4.656260031E0,5.937126332E0
1.602623958E0,-1.602016051E0,-6.859856924E-1,-4.780856303E0,5.088577285E0
1.612631958E0,7.838262749E-1,-1.092641707E0,-4.375203670E0,4.577188732E0
1.622638958E0,3.072255158E0,-7.706405112E-1,-3.693706301E0,4.865809777E0
1.632645958E0,4.233084755E0,-2.382658883E-1,-2.666629423E0,5.008661463E0
1.642653958E0,4.231273872E0,1.012173586E-1,-1.390526062E0,4.455051769E0
1.652660958E0,3.718557844E0,3.020849763E-1,-3.880893508E-1,3.750938698E0
1.662668958E0,2.571288525E0,2.711891659E-1,2.874312875E-1,2.601477462E0
1.672675958E0,1.074146379E0,7.111062080E-2,9.921789408E-1,1.463989827E0
1.682682958E0,-6.411454421E-1,-2.485645344E-1,1.554964238E0,1.700225158E0
1.692690958E0,-2.094782549E0,-4.744845933E-1,1.736099138E0,2.761754836E0
1.702697958E0,-2.900051733E0,-4.201853022E-1,1.695635237E0,3.385562671E0
1.712704958E0,-3.235656184E0,-3.476049837E-1,1.554460062E0,3.606472827E0
1.722712958E0,-3.327862097E0,-3.281556461E-1,1.358439320E0,3.609391867E0
1.732719958E0,-3.326026656E0,-2.440008008E-1,1.187926179E0,3.540220094E0
1.742727958E0,-3.386522534E0,-1.366783370E-1,1.097852307E0,3.562652878E0
1.752734958E0,-3.534800906E0,6.835446261E-2,1.115470845E0,3.707258419E0
1.762741958E0,-3.777987775E0,2.731675896E-1,1.035875183E0,3.926938955E0
1.772749958E0,-4.232424604E0,5.979009335E-1,7.724149219E-1,4.343676826E0
1.782756958E0,-4.647500317E0,9.680694819E-1,4.374198242E-1,4.767363404E0
1.792764958E0,-5.203460013E0,1.303812146E0,2.970841634E-1,5.372539551E0
1.802771958E0,-5.818195336E0,1.415409619E0,1.902019583E-1,5.990906288E0
1.812778958E0,-6.063645662E0,1.485874269E0,-1.152522750E-1,6.244109556E0
1.822786958E0,-5.737455229E0,1.520222860E0,-5.334357829E-1,5.959364377E0
1.832793958E0,-4.853080233E0,1.295868704E0,-8.320283818E-1,5.091555232E0
1.842801958E0,-3.585216769E0,8.702146469E-1,-9.490582104E-1,3.809430968E0
1.852808958E0,-2.235669456E0,4.031306552E-1,-1.034754711E0,2.496287154E0
1.862815958E0,-8.478942168E-1,1.640883663E-1,-1.097302523E0,1.396396226E0
1.872823958E0,5.621337712E-1,7.777732372E-2,-1.245953947E0,1.369103695E0
1.882835333E0,1.632619793E0,-1.633869928E-1,-1.576169604E0,2.275182041E0
1.892843333E0,2.021197094E0,-6.041841687E-1,-1.963988521E0,2.882278112E0
1.902850333E0,1.948415047E0,-8.739261670E-1,-2.256819420E0,3.106976349E0
1.912857333E0,2.083112091E0,-7.616931018E-1,-2.573977075E0,3.397777266E0
1.922865333E0,2.335746306E0,-3.789937145E-1,-2.831738713E0,3.690269798E0
1.932872333E0,1.872991812E0,3.935874876E-1,-2.631513677E0,3.253901300E0
1.942880333E0,1.638122023E0,1.284575830E0,-2.281150854E0,3.088240283E0
1.952887333E0,2.300419768E0,1.925079686E0,-2.040658382E0,3.627967687E0
1.962894333E0,3.602848463E0,2.133041174E0,-1.828545957E0,4.568803127E0
1.972902333E0,5.574979817E0,1.668849726E0,-1.705632806E0,6.064209976E0
1.982909333E0,8.013818967E0,6.043016247E-1,-1.873504028E0,8.252059878E0
1.992916333E0,1.031596191E1,-5.951661542E-1,-2.315064704E0,1.058927842E1
2.002924333E0,1.220605800E1,-1.262063319E0,-2.467953022E0,1.251684656E1
2.012931333E0,1.310463471E1,-1.063846655E0,-1.751776693E0,1.326393389E1
2.022939333E0,1.314523777E1,-5.047901273E-2,-7.434033036E-1,1.316633862E1
2.032946333E0,1.361910783E1,8.272479907E-1,2.771626997E-1,1.364702372E1
2.042953333E0,1.522115136E1,1.194960233E0,1.256297964E0,1.531958430E1
2.052961333E0,1.796325693E1,9.673648193E-1,1.596411495E0,1.805998129E1
2.062968333E0,2.078851459E1,1.188247045E-1,3.961310264E-1,2.079262797E1
2.072976333E0,2.184423873E1,-7.635431609E-1,-3.007631146E0,2.206353574E1
2.082983333E0,2.048985519E1,-1.085781461E0,-6.974800905E0,2.167166202E1
2.092990333E0,1.838456402E1,-1.395638575E0,-1.117651067E1,2.156048219E1
2.102998333E0,1.616659467E1,-1.777939182E0,-1.635976095E1,2.306862869E1
2.113005333E0,1.396896662E1,-2.178057717E0,-2.021082840E1,2.466482411E1
2.123013333E0,1.184610808E1,-2.835398485E0,-1.878577073E1,2.238917022E1
2.133020333E0,9.458660692E0,-3.292835813E0,-1.129666861E1,1.509714382E1
2.143027333E0,7.201781631E0,-3.189324601E0,-5.031392829E0,9.346248652E0
2.153035333E0,4.674781086E0,-2.739637173E0,-2.356629637E0,5.908713336E0
2.163042333E0,2.298323541E0,-2.473503491E0,-6.197639287E-1,3.432873133E0
2.173050333E0,5.300103378E-1,-2.157122639E0,1.378320292E0,2.614164468E0
2.183057333E0,-8.504927194E-1,-1.789014101E0,3.275462859E0,3.827867064E0
2.193064333E0,-2.191182670E0,-1.466610324E0,4.544138501E0,5.253705555E0
2.203072333E0,-4.363685825E0,-1.118194039E0,4.814941185E0,6.593615890E0
2.213079333E0,-6.911106600E0,-7.066778923E-1,4.245425304E0,8.141647505E0
2.223087333E0,-9.300794640E0,-9.779256217E-2,3.173603485E0,9.827822923E0
2.233094333E0,-1.098856011E1,5.287531134E-1,1.866591304E0,1.115850331E1
2.243101333E0,-1.170793603E1,9.403995073E-1,7.509602451E-1,1.176962441E1
2.253109333E0,-1.212637448E1,1.127870597E0,7.341167557E-1,1.220081872E1
2.263116333E0,-1.297526857E1,1.212896202E0,1.787358023E0,1.315383444E1
2.273124333E0,-1.350383231E1,1.124319656E0,1.845665288E0,1.367567410E1
2.283131333E0,-1.389871934E1,1.199276794E0,2.578342021E0,1.418663144E1
2.293138333E0,-1.408348902E1,1.325770195E0,2.926041437E0,1.444520848E1
2.303146333E0,-1.409443266E1,1.442925300E0,2.705120766E0,1.442403355E1
2.313153333E0,-1.385337301E1,1.493189720E0,2.079367827E0,1.408791432E1
2.323160333E0,-1.301545648E1,1.491418452E0,8.797095019E-1,1.313013044E1
2.333168333E0,-1.206378939E1,1.461593413E0,-3.240439206E-1,1.215632651E1
2.343175333E0,-1.134035433E1,1.450230227E0,-1.145170169E0,1.148991814E1
2.353183333E0,-1.091933492E1,1.431111293E0,-1.551011082E0,1.112140234E1
2.363190333E0,-1.070446027E1,1.396117462E0,-1.603801791E0,1.091360591E1
2.373197333E0,-1.056137891E1,1.357078527E0,-1.485187075E0,1.075128677E1
2.383205333E0,-1.046430226E1,1.340118531E0,-1.273274332E0,1.062632425E1
2.393212333E0,-1.036352784E1,1.343905481E0,-1.078553572E0,1.050581120E1
2.403220333E0,-1.031999883E1,1.346596369E0,-8.794248156E-1,1.044457206E1
2.413227333E0,-1.029855592E1,1.377549629E0,-5.940490437E-1,1.040724705E1
2.423234333E0,-1.025739386E1,1.410800405E0,-2.500251871E-1,1.035697828E1
2.433242333E0,-1.014258846E1,1.409565912E0,1.320768615E-2,1.024007574E1
2.443249333E0,-1.011961241E1,1.407247491E0,9.342918713E-2,1.021741796E1
2.453257333E0,-1.016408399E1,1.408283617E0,2.721714433E-1,1.026479145E1
2.463264333E0,-1.026964027E1,1.320779158E0,5.678814380E-1,1.036978583E1
2.473271333E0,-1.115436259E1,4.518919753E-1,1.051104987E0,1.121288691E1
2.483279333E0,-1.235285819E1,5.388239922E-1,-6.348814662E-1,1.238089299E1
2.493286333E0,-1.377694289E1,1.321015239E0,-2.619181899E0,1.408578540E1
2.503294333E0,-1.470650166E1,1.491082384E0,-2.546117431E0,1.499957438E1
2.513301333E0,-1.501048086E1,1.288989162E0,-2.127705882E0,1.521522793E1
2.523308333E0,-1.485533084E1,9.758801195E-1,-1.205485514E0,1.493607685E1
2.533316333E0,-1.521802895E1,1.007895672E0,1.890428940E-1,1.525254064E1
2.543323333E0,-1.512472726E1,8.814163041E-1,1.058814980E0,1.518734205E1
2.553331333E0,-1.446340717E1,5.113501185E-1,1.612490169E0,1.456199679E1
2.563338333E0,-1.380358163E1,2.299203767E-1,2.135115473E0,1.396962588E1
2.573345333E0,-1.314879639E1,3.623281997E-2,2.252712336E0,1.334042249E1
2.583353333E0,-1.228995502E1,-3.853146277E-1,1.849321114E0,1.243428527E1
2.593360333E0,-1.141499404E1,-9.337371898E-1,1.367487155E0,1.153446900E1
2.603368333E0,-1.083276923E1,-1.282965068E0,1.110706680E0,1.096487838E1
2.613375333E0,-1.026597289E1,-1.475297386E0,9.465542134E-1,1.041454112E1
2.623382333E0,-9.366585172E0,-1.579774413E0,1.415888652E0,9.603819326E0
2.633390333E0,-8.523296222E0,-1.445700096E0,1.914311746E0,8.854446156E0
2.643397333E0,-7.559107903E0,-1.187932611E0,2.329781561E0,7.998698538E0
2.653405333E0,-6.253448621E0,-9.586062750E-1,2.413525384E0,6.771236994E0
2.663412333E0,-5.067817474E0,7.565851204E-2,1.784813461E0,5.373458593E0
2.673419333E0,-3.832294375E0,1.944807900E0,8.994420274E-1,4.390643905E0
2.683427333E0,2.621569902E-1,3.032681495E0,3.536617051E0,4.666212972E0
2.693434333E0,1.749592524E1,6.411732749E0,1.383380121E1,2.320758007E1
2.703442333E0,5.853337453E1,1.455839051E1,4.003269533E1,7.239281293E1
2.713449333E0,7.092651069E1,1.530654877E1,5.771816508E1,9.271594757E1
2.723456333E0,6.860656473E1,-8.375275127E0,3.577007746E1,7.782354656E1
2.733464333E0,4.897145084E1,-2.404825546E1,1.254231617E1,5.598063311E1
2.743471333E0,2.036060833E1,-2.156841388E1,-1.826352081E0,2.971676986E1
2.753479333E0,7.413011711E0,-1.261551629E1,-6.212327492E0,1.589644636E1
2.763486333E0,1.380476160E0,-6.005168828E0,-5.435490979E0,8.216588663E0
2.773493333E0,-2.609202456E0,-2.772225752E0,-4.379458104E0,5.802829169E0
2.783501333E0,-4.441560212E0,-9.732904608E-1,-3.865882536E0,5.968232504E0
2.793508333E0,-4.647585686E0,-6.905281019E-1,-1.602064583E0,4.964221258E0
2.803516333E0,-3.880779487E0,-1.105389514E0,-1.574255226E0,4.331352551E0
2.813523333E0,-2.352454725E0,9.727015731E-1,-6.189256133E0,6.692315225E0
2.823530333E0,-1.560465152E0,2.618508007E0,-6.499251534E0,7.178572711E0
2.833538333E0,-3.060187089E-1,1.754040735E0,-4.424267657E0,4.769114242E0
2.843545333E0,1.323624852E0,9.964430228E-1,-3.088439081E0,3.504759251E0
2.853553333E0,2.603488557E0,9.166854664E-1,-2.666654273E0,3.837904366E0
2.863560333E0,2.657653069E0,1.291457564E0,-2.726650799E0,4.020647592E0
2.873567333E0,1.387574680E0,1.667519192E0,-2.535119403E0,3.336587199E0
2.883571625E0,-3.249467307E-1,1.551304027E0,-1.943849541E0,2.508123920E0
2.893578625E0,-1.495271037E0,1.075224898E0,-1.137821388E0,2.164851396E0
2.903586625E0,-2.237521854E0,5.798049340E-1,-1.269518226E-1,2.314907034E0
2.913593625E0,-2.811976878E0,3.683064660E-1,7.867381883E-1,2.943097109E0
2.923600625E0,-3.333718084E0,3.676015842E-1,1.747314683E0,3.781787380E0
2.933608625E0,-3.830699839E0,4.542374396E-1,2.705080420E0,4.711480976E0
2.943615625E0,-4.309775666E0,4.639487877E-1,3.480514187E0,5.559082098E0
2.953623625E0,-4.837731877E0,4.134756222E-1,3.995044021E0,6.287685467E0
2.963630625E0,-5.397770591E0,4.310818809E-1,4.409299954E0,6.983099958E0
2.973637625E0,-5.859183733E0,5.901302397E-1,4.599027484E0,7.471903474E0
