"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.641621250E-1,-2.275130122E0,-1.273256936E0,4.380260927E0,5.097458787E0
2.741481250E-1,-2.546509779E0,-1.458908080E0,4.015135054E0,4.973372532E0
2.841351250E-1,-2.308418759E0,-1.539552878E0,3.090118402E0,4.153053331E0
2.941221250E-1,-1.714290778E0,-2.537948286E0,3.222840841E0,4.445973174E0
3.041091250E-1,-8.603638427E-1,-3.895755960E0,2.987607940E0,4.984269420E0
3.140951250E-1,2.396935956E-1,-4.610074044E0,2.046635406E0,5.049648720E0
3.240821250E-1,1.585046555E0,-4.501069665E0,7.823931223E-1,4.835715015E0
3.340691250E-1,3.199186223E0,-3.515240800E0,-2.403661716E-1,4.759147641E0
3.440561250E-1,4.716452731E0,-2.297216079E0,-7.497159576E-1,5.299452999E0
3.540431250E-1,5.235972286E0,-1.833746470E0,-8.010550958E-1,5.605329711E0
3.640291250E-1,4.548391181E0,-2.803465671E0,-1.662040644E0,5.595503660E0
3.740161250E-1,4.124832328E0,-3.281113316E0,-2.076953219E0,5.665128507E0
3.840031250E-1,4.781965227E0,-2.749299989E0,-7.959914070E-1,5.573100051E0
3.939901250E-1,4.261040293E0,-2.561264935E0,-1.402337730E-2,4.971593216E0
4.039761250E-1,2.530315331E0,-2.884053459E0,6.363413697E-1,3.889111771E0
4.139631250E-1,1.680834764E0,-3.054040496E0,1.266518605E-1,3.488324749E0
4.239501250E-1,1.155141718E0,-2.895724209E0,-4.737174386E-1,3.153407569E0
4.339371250E-1,1.288034312E0,-3.763476740E0,-3.195829629E0,5.102559806E0
4.439231250E-1,2.109628922E0,-3.859037200E0,-3.162747252E0,5.417164616E0
4.539101250E-1,1.822657810E0,-3.884766119E0,-1.599973619E0,4.579673009E0
4.638971250E-1,1.601353854E0,-4.325522802E0,1.055532353E0,4.731662523E0
4.738841250E-1,1.528470942E0,-4.680622163E0,2.965468043E0,5.747908138E0
4.838711250E-1,8.946929920E-1,-4.403964370E0,3.481045114E0,5.684457125E0
4.938571250E-1,2.519889745E-1,-3.655381310E0,1.568662364E0,3.985726104E0
5.038441250E-1,-6.117152363E-1,-3.117979800E0,-1.589873723E0,3.552983537E0
5.138311250E-1,-1.075560821E0,-2.961622329E0,-3.688130103E0,4.850808341E0
5.238181250E-1,-4.862731647E-1,-1.925423795E0,-4.813491075E0,5.207054322E0
5.338041250E-1,3.446302128E-1,-7.736591363E-1,-3.581380996E0,3.680164165E0
5.437911250E-1,5.011894119E-1,-2.361108604E-1,-1.380220052E0,1.487261429E0
5.537781250E-1,5.070138234E-1,2.360038564E-1,-8.346122664E-1,1.004658386E0
5.637651250E-1,8.230809724E-1,1.124528328E0,-8.706708759E-1,1.643196282E0
5.737521250E-1,1.452578761E0,2.669643955E0,-1.741654578E0,3.502905161E0
5.837381250E-1,1.925961739E0,4.475962598E0,-2.197509942E0,5.345336261E0
5.937251250E-1,2.186096762E0,5.687935159E0,-7.478495264E-1,6.139291844E0
6.037121250E-1,2.841483098E0,6.304232858E0,8.866062927E-1,6.971617377E0
6.136991250E-1,3.188438748E0,6.625330367E0,3.220344665E0,8.026939883E0
6.236851250E-1,2.801372368E0,6.809662671E0,4.706687003E0,8.739112963E0
6.336721250E-1,2.337818559E0,7.154537882E0,4.927315314E0,8.996179418E0
6.436591250E-1,1.654510599E0,7.466938827E0,4.967948785E0,9.119928503E0
6.536461250E-1,6.398684102E-1,7.317412659E0,4.695092559E0,8.717674790E0
6.636331250E-1,3.888690770E-2,5.902993412E0,4.937372525E0,7.695744984E0
6.736191250E-1,-1.534701735E0,4.106939263E0,5.110930749E0,6.733785908E0
6.836061250E-1,-3.009863613E0,3.534312079E0,5.429499337E0,7.143535811E0
6.935925833E-1,-2.423218898E0,2.541137942E0,5.531444373E0,6.551812628E0
7.035795833E-1,-2.125223154E0,2.319428774E0,5.160684122E0,6.043921236E0
7.135655833E-1,-2.250496241E0,2.431106500E0,4.122219207E0,5.288449994E0
7.235525833E-1,-2.234192157E0,2.110382336E0,3.008357955E0,4.300644810E0
7.335395833E-1,-2.299522220E0,1.569379817E0,2.178150980E0,3.534840470E0
7.435265833E-1,-2.277970553E0,9.277712756E-1,1.384688494E0,2.822635578E0
7.535125833E-1,-2.311953109E0,6.667297880E-1,2.639362979E-1,2.420602850E0
7.634995833E-1,-2.401889133E0,9.407754833E-1,-8.137681121E-1,2.704874943E0
7.734865833E-1,-2.242323003E0,7.875107516E-1,-1.651347256E0,2.893982272E0
7.834735833E-1,-1.909240749E0,2.432076260E-1,-1.830707672E0,2.656283262E0
7.934605833E-1,-1.605240206E0,1.026453857E-1,-1.751187294E0,2.377811837E0
8.034465833E-1,-1.317329155E0,2.698715141E-1,-1.930394513E0,2.352575123E0
8.134335833E-1,-1.212247965E0,-5.886026546E-2,-2.362659286E0,2.656156727E0
8.234205833E-1,-1.117612534E0,-8.329300225E-1,-2.749456694E0,3.082586951E0
8.334075833E-1,-1.191587706E0,-1.551516573E0,-2.738217761E0,3.365252062E0
8.433935833E-1,-1.399219995E0,-1.847033245E0,-2.890011479E0,3.704256302E0
8.533805833E-1,-1.217725052E0,-1.928195521E0,-3.168055939E0,3.903507487E0
8.633675833E-1,-4.782852834E-1,-1.099679562E0,-3.509283072E0,3.708519871E0
8.733545833E-1,-3.878230101E-1,4.979804599E-1,-3.220278592E0,3.281552290E0
8.833415833E-1,-4.817696393E-2,1.393259197E0,-2.493850924E0,2.857058740E0
8.933275833E-1,7.704601246E-1,1.175503331E0,-1.719453869E0,2.220796815E0
9.033145833E-1,1.110695862E0,4.196727937E-1,-9.250014496E-1,1.505123993E0
9.133015833E-1,1.205220781E0,-5.872797221E-3,-2.249727917E-1,1.226052355E0
9.232885833E-1,1.075889142E0,6.595133007E-2,6.386434186E-1,1.252897617E0
9.332745833E-1,9.981720445E-1,5.934923887E-4,1.592538884E0,1.879502030E0
9.432615833E-1,9.583685857E-1,-3.471597183E-1,2.338355334E0,2.550861792E0
9.532485833E-1,7.680282676E-1,-9.933837596E-1,3.136402037E0,3.378416264E0
9.632355833E-1,2.752328262E-1,-1.673627925E0,3.793600425E0,4.155500899E0
9.732215833E-1,-4.271665853E-1,-2.124563149E0,4.475187550E0,4.972277493E0
9.832085833E-1,-7.476299635E-1,-2.443954441E0,4.370608343E0,5.063011077E0
9.931955833E-1,-7.626932681E-1,-2.227423420E0,3.464020361E0,4.188383122E0
1.003182583E0,-2.586542156E-1,-1.602819166E0,2.346834966E0,2.853693333E0
1.013169583E0,5.019717693E-2,-9.766311944E-1,1.339957879E0,1.658859658E0
1.023155583E0,-1.767467111E-1,-4.337908959E-1,7.590142000E-1,8.919173151E-1
1.033142583E0,5.116898417E-2,-5.450521539E-1,1.728173822E-1,5.740783597E-1
1.043129583E0,-1.328089786E-1,-7.208560015E-1,-1.479018116E-1,7.477610217E-1
1.053116583E0,-7.495484349E-1,-7.725746240E-1,-3.267482579E-2,1.076922490E0
1.063102583E0,-9.468621424E-1,-8.985724734E-1,-1.664602894E-1,1.315936714E0
1.073089583E0,-1.081803308E0,-9.939594179E-1,-5.631143492E-1,1.573324980E0
1.083076583E0,-1.239877228E0,-9.245104297E-1,-6.465500236E-1,1.676317992E0
1.093063583E0,-1.243322993E0,-8.187473086E-1,-1.780354375E-1,1.499298448E0
1.103050583E0,-7.733384165E-1,-7.513490850E-1,2.408649391E-1,1.104804812E0
1.113036583E0,-7.567744240E-1,-8.913156402E-1,-1.091447121E-1,1.174335415E0
1.123023583E0,-1.016648661E0,-7.438088080E-1,-6.109819955E-1,1.400044657E0
1.133010583E0,-1.227309223E0,-4.709020042E-1,-1.124572767E0,1.729942350E0
1.142997583E0,-1.372394139E0,-3.860170975E-1,-1.402569280E0,1.999918862E0
1.152983583E0,-1.601969858E0,-4.477280268E-1,-1.458852823E0,2.212469067E0
1.162970583E0,-1.994812995E0,-6.941253090E-1,-1.494945347E0,2.587653458E0
1.172957583E0,-2.318531226E0,-1.104704221E0,-1.320458584E0,2.887831251E0
1.182944583E0,-2.378308189E0,-1.581131551E0,-6.754276675E-1,2.934711120E0
1.192930583E0,-2.298668527E0,-1.817590906E0,-2.422244167E-1,2.940439825E0
1.202917583E0,-2.301341582E0,-1.778503731E0,-1.824097395E-1,2.914193183E0
1.212904583E0,-2.203068305E0,-1.531388118E0,-1.544881153E-1,2.687475787E0
1.222891583E0,-2.002622829E0,-1.284557265E0,-2.654302615E-1,2.393958811E0
1.232878583E0,-1.998669234E0,-1.057630334E0,-5.702181315E-1,2.332039740E0
1.242864583E0,-2.101499538E0,-8.130895427E-1,-8.602733570E-1,2.411946343E0
1.252851583E0,-1.890209523E0,-5.467488697E-1,-9.611922061E-1,2.189912516E0
1.262838583E0,-1.519597500E0,-3.603650701E-1,-8.403495544E-1,1.773478762E0
1.272825583E0,-1.235753918E0,-3.263231653E-1,-6.914624870E-1,1.453167205E0
1.282811583E0,-1.046146987E0,-3.713595897E-1,-6.543735981E-1,1.288617969E0
1.292798583E0,-5.810123840E-1,-2.860966605E-1,-2.849506062E-1,7.075475514E-1
1.302785583E0,-3.356319326E-1,-2.058506423E-1,5.026968241E-2,3.969260915E-1
1.312772583E0,-3.154511449E-1,-2.119349626E-1,4.974811077E-3,3.800665756E-1
1.322758583E0,-5.090392989E-1,-2.834320843E-1,-2.565764076E-1,6.366209289E-1
1.332745583E0,-7.693737119E-1,-4.078614181E-1,-5.028979683E-1,1.005581032E0
1.342732583E0,-9.328577685E-1,-7.084296450E-1,-6.285552174E-1,1.329352414E0
1.352719583E0,-1.142304741E0,-1.384811286E0,-6.904164201E-1,1.923340129E0
1.362706583E0,-1.443339283E0,-2.302069560E0,-7.017986101E-1,2.806291830E0
1.372692583E0,-1.807709988E0,-3.204917956E0,-8.605335581E-1,3.778866564E0
1.382679583E0,-1.675017662E0,-4.865963696E0,-1.432469017E0,5.341839977E0
1.392666583E0,-1.910566312E0,-6.905855216E0,-1.948299272E0,7.425427257E0
1.402653583E0,-3.336780270E0,-8.918258098E0,-1.518044187E0,9.642296834E0
1.412639583E0,-2.492495247E0,-1.094146663E1,-2.098049973E0,1.141621822E1
1.422626583E0,-1.511742935E0,-1.200302981E1,-1.693949484E0,1.221587312E1
1.432613583E0,-1.240698762E0,-1.322717832E1,-1.945406654E0,1.342692022E1
1.442600583E0,-9.128480119E-1,-1.323652801E1,-2.392908102E0,1.348202413E1
1.452586583E0,-1.053212762E0,-1.274650912E1,-3.173190964E0,1.317770438E1
1.462573583E0,-1.517126759E0,-1.277055053E1,-4.889448745E0,1.375846443E1
1.472560583E0,-1.800716134E0,-1.367940665E1,-6.577023010E0,1.528482832E1
1.482547583E0,-1.872008311E0,-1.494376179E1,-6.932342518E0,1.657943920E1
1.492534583E0,-1.794655495E0,-1.626186921E1,-7.215182279E0,1.788094052E1
1.502520583E0,-1.237367311E0,-1.709823739E1,-7.714366681E0,1.879873009E1
1.512507583E0,-2.574014497E-1,-1.770249450E1,-7.516019771E0,1.923369752E1
1.522494583E0,1.571699992E0,-1.794924817E1,-6.624438082E0,1.919710735E1
1.532481583E0,3.721820006E0,-1.733661317E1,-5.825910738E0,1.866417253E1
1.542467583E0,5.587883452E0,-1.620574529E1,-5.663423631E0,1.805339273E1
1.552454583E0,6.995650907E0,-1.583374309E1,-5.313084197E0,1.810733044E1
1.562441583E0,8.769285661E0,-1.486884024E1,-5.511512384E0,1.812069397E1
1.572428583E0,1.096041863E1,-1.222592450E1,-6.731439790E0,1.774588087E1
1.582414583E0,1.311339384E1,-9.712061477E0,-5.619389420E0,1.725870139E1
1.592401583E0,1.618926550E1,-7.358871757E0,-3.734252940E0,1.817112974E1
1.602388583E0,1.927529494E1,-4.602830513E0,-1.686810326E0,1.988890075E1
1.612375583E0,2.110327957E1,-1.272853478E0,-5.943045670E-1,2.114998256E1
1.622362583E0,2.270233868E1,2.230564252E0,-1.512755966E0,2.286175910E1
1.632348583E0,2.339945543E1,5.296090434E0,-3.110880403E0,2.419216123E1
1.642335583E0,2.429337308E1,8.783003229E0,-5.932920631E0,2.650488009E1
1.652322583E0,2.357652315E1,1.154927067E1,-8.269782586E0,2.752503226E1
1.662309583E0,2.154294808E1,1.223989116E1,-9.707364993E0,2.661102183E1
1.672295583E0,1.828325867E1,1.113599882E1,-1.016706373E1,2.369930806E1
1.682282583E0,1.439207933E1,9.311718993E0,-8.611506733E0,1.918327673E1
1.692269458E0,1.065335093E1,7.802759625E0,-6.805271412E0,1.485559365E1
1.702256458E0,8.023281516E0,6.978166562E0,-5.596437929E0,1.201615464E1
1.712243458E0,5.834788565E0,5.681328390E0,-4.447598047E0,9.279190604E0
1.722229458E0,3.035455121E0,4.921923012E0,-3.877045455E0,6.962097054E0
1.732216458E0,5.205436957E-1,4.695375565E0,-3.718252620E0,6.011898201E0
1.742203458E0,-3.540701916E0,3.299970001E0,-4.360112007E0,6.514364802E0
1.752190458E0,-7.165716589E0,1.153002807E0,-5.179312767E0,8.916400083E0
1.762176458E0,-1.009840105E1,-9.521696600E-1,-5.090981219E0,1.134911541E1
1.772163458E0,-1.061530193E1,-1.591791610E0,-5.579619582E0,1.209754480E1
1.782150458E0,-9.123156813E0,-9.615173113E-1,-6.454639032E0,1.121690112E1
1.792137458E0,-6.439056787E0,1.611735293E-1,-4.998394067E0,8.152997760E0
1.802123458E0,-3.410094414E0,4.294227335E-1,-1.632035072E0,3.804824079E0
1.812110458E0,-1.361134740E0,6.717436293E-1,-1.067465351E0,1.855642627E0
1.822097458E0,2.050809733E0,6.333975890E-1,7.920404434E-2,2.147856222E0
1.832084458E0,4.646281757E0,-4.207679772E-1,3.088300210E0,5.594870691E0
1.842070458E0,5.065222480E0,2.291213619E0,3.347428927E0,6.489331171E0
1.852057458E0,7.714980639E0,3.154412046E0,4.953375769E0,9.695729633E0
1.862044458E0,1.041288653E1,1.463035044E0,1.283552947E1,1.659275427E1
1.872031458E0,1.216643025E1,2.596108201E0,1.415276098E1,1.884310076E1
1.882018458E0,8.884088139E0,3.625760193E0,1.200355839E1,1.536745175E1
1.892004458E0,6.651756858E0,3.817533079E0,7.288991098E0,1.058058691E1
1.901991458E0,3.877191635E0,4.844553823E0,6.084983906E0,8.690762099E0
1.911978458E0,1.696515827E0,5.096499821E0,5.943321658E0,8.010964281E0
1.921965458E0,-1.776933753E-1,4.766864208E0,6.286269627E0,7.891245475E0
1.931951458E0,-1.880757499E0,3.760167508E0,5.473642892E0,6.901947186E0
1.941938458E0,-2.951036530E0,3.437152697E0,4.115189392E0,6.120246645E0
1.951925458E0,-3.483479894E0,3.392008392E0,2.403098921E0,5.423581615E0
1.961912458E0,-4.096911288E0,1.714201462E0,5.714919475E-1,4.477697154E0
1.971898458E0,-4.508306179E0,6.425372256E-1,3.876829693E-1,4.570336615E0
1.981885458E0,-5.337513279E0,-5.151113034E-1,2.166791010E-1,5.366687758E0
1.991872458E0,-4.581716217E0,-5.108972882E-1,6.347620368E-2,4.610549725E0
2.001859458E0,-2.937652254E0,-1.825294978E-1,7.194180250E-1,3.029963708E0
2.011845458E0,-8.587536657E-1,1.537384146E0,1.785169849E0,2.507556432E0
2.021832458E0,2.183021711E0,4.044233723E0,1.939926352E0,4.988459125E0
2.031819458E0,5.564626152E0,6.534422536E0,2.064546305E0,8.827575745E0
2.041806458E0,9.703190666E0,7.790596831E0,1.196333306E0,1.250106081E1
2.051793458E0,1.061125449E1,5.134078122E0,-5.026026839E-1,1.179873253E1
2.061779458E0,8.459969122E0,1.395908570E0,-1.197841595E0,8.657624546E0
2.071766458E0,5.569428470E0,-5.474515589E-1,-1.515865515E0,5.797937991E0
2.081753458E0,4.388372185E0,-5.449808179E-1,-2.777351421E-1,4.430795790E0
2.091740458E0,5.080660298E0,6.417019509E-2,1.054388638E0,5.189312313E0
2.101726458E0,5.169474826E0,6.295157687E-1,2.163663919E0,5.639255415E0
2.111713458E0,4.662931704E0,1.102774055E0,3.733973444E0,6.074668746E0
2.121700458E0,3.210598526E0,2.939553549E-1,3.337733951E0,4.640562528E0
2.131687458E0,7.292232209E-1,-1.082434515E0,7.958504891E-1,1.528662483E0
2.141673458E0,-2.061405473E0,-2.052292295E0,-1.523899004E0,3.283833790E0
2.151660458E0,-3.405273385E0,-2.033543490E0,-2.882583761E0,4.903108717E0
2.161647458E0,-4.844721054E0,-3.193477879E0,-3.015747666E0,6.539446233E0
2.171634458E0,-5.658962790E0,-4.873039996E0,-2.295246152E0,7.812716145E0
2.181621458E0,-7.278750284E0,-6.155776731E0,-7.840192330E-1,9.564961005E0
2.191607458E0,-9.237647050E0,-7.260261973E0,9.241524339E-3,1.174928135E1
2.201594458E0,-9.860374932E0,-7.275385212E0,1.386560188E0,1.233210335E1
2.211581458E0,-8.413870259E0,-6.255510349E0,7.264311755E-1,1.050963009E1
2.221568458E0,-1.007461224E1,-5.715034665E0,3.215713086E0,1.202082541E1
2.231554458E0,-1.100861840E1,-6.853016267E0,2.474777307E0,1.320144059E1
2.241541458E0,-1.036073287E1,-6.638782471E0,7.694555730E-1,1.232924492E1
2.251528458E0,-9.622207314E0,-5.633512784E0,1.243420349E0,1.121915478E1
2.261515458E0,-8.735627334E0,-4.858119656E0,2.145248113E0,1.022323828E1
2.271501458E0,-7.736142297E0,-4.147356095E0,1.514840498E0,8.907480112E0
2.281488458E0,-7.225390348E0,-3.143045059E0,3.920791984E-1,7.889152301E0
2.291475458E0,-6.882590314E0,-1.972648101E0,-3.560393000E-1,7.168553128E0
2.301462458E0,-7.431708183E0,-1.192307790E0,-3.129749075E0,8.151516035E0
2.311448458E0,-7.234025517E0,-1.642946707E0,-4.836328838E0,8.855533619E0
2.321435458E0,-5.831603002E0,-4.498672307E-2,-2.699996851E0,6.426476513E0
2.331422458E0,-5.149589031E0,-6.438260981E-1,-1.662337828E0,5.449417059E0
2.341409458E0,-3.860873226E0,-2.980414111E0,-2.481567678E0,5.472420715E0
2.351395458E0,-2.206535704E0,-4.579138180E0,-6.283108038E-1,5.121726345E0
2.361382458E0,-1.392095162E0,-5.272351908E0,1.369067073E0,5.622274294E0
2.371369458E0,-3.430518154E0,-5.561721840E0,-4.136810788E-1,6.547697050E0
2.381356458E0,-4.528050472E0,-5.325652202E0,-7.606804225E0,1.033098654E1
2.391343458E0,-2.731001127E0,-3.917009127E0,-1.085377126E1,1.185772652E1
2.401329458E0,-3.634722805E-1,-2.443116827E0,-5.991631939E0,6.480785849E0
2.411316458E0,1.069652209E0,-1.822553145E0,-1.569080440E0,2.632084581E0
2.421303458E0,3.343684078E0,-4.879279268E-1,-9.954741392E-1,3.522678759E0
2.431290458E0,7.142096761E0,1.919616194E0,-1.275949871E0,7.504833147E0
2.441276458E0,1.157057558E1,4.895809054E0,-4.055128840E0,1.320194060E1
2.451263458E0,1.596084051E1,7.115805926E0,-6.127844582E0,1.851846654E1
2.461250458E0,1.832273907E1,7.076707349E0,-8.019434048E0,2.121588736E1
2.471237458E0,1.708709962E1,4.742824843E0,-8.285763026E0,1.957338064E1
2.481223458E0,1.459867549E1,1.954965098E0,-6.316733036E0,1.602636362E1
2.491210458E0,1.195662162E1,4.624203256E-1,-3.563998685E0,1.248505987E1
2.501197458E0,9.205706635E0,-6.702467421E-1,-1.700315640E0,9.385378981E0
2.511184458E0,5.475597031E0,-1.159850773E0,-3.098610898E0,6.397562517E0
2.521170458E0,3.024210926E0,-2.873640445E-1,-3.490701790E0,4.627464620E0
2.531157458E0,1.277596740E0,3.317031884E-1,-3.109483210E0,3.378041780E0
2.541144458E0,-1.547904164E0,-5.286496907E-2,-2.338742127E0,2.805087653E0
2.551131458E0,-3.765546654E0,-4.525092950E-1,-1.851416464E0,4.220408652E0
2.561118458E0,-5.336951947E0,-1.286562568E0,-1.775681572E0,5.769865195E0
2.571104458E0,-6.330269340E0,-2.217731076E0,-1.272639762E0,6.827170205E0
2.581091458E0,-6.315951848E0,-3.036180176E0,-3.127555785E-1,7.014802482E0
2.591078458E0,-5.348776771E0,-3.367864069E0,6.531655633E-1,6.354411584E0
2.601065458E0,-5.072657214E0,-3.579960122E0,1.271481721E0,6.337557215E0
2.611051458E0,-4.635469086E0,-4.460623597E0,8.596436119E-1,6.490279167E0
2.621038458E0,-4.301846257E0,-5.524383860E0,-1.405632636E-1,7.003174728E0
2.631025458E0,-3.018077781E0,-5.641539257E0,8.564036697E-2,6.398679001E0
2.641012458E0,-1.202677535E0,-5.027008002E0,6.688580284E-1,5.211968320E0
2.650998458E0,-5.538120139E-1,-4.513054703E0,4.362294772E-1,4.567785750E0
2.660985458E0,-8.551968044E-1,-3.954088953E0,8.639147106E-1,4.136729342E0
2.670972458E0,-1.213462139E0,-3.550840988E0,1.582040793E0,4.072323067E0
2.680959458E0,-1.011385875E0,-3.151220343E0,1.244066758E0,3.535646071E0
2.690945375E0,-6.187289715E-1,-2.551164747E0,8.730968857E-1,2.766507777E0
2.700932375E0,-6.200750005E-1,-2.143981606E0,8.947692981E-1,2.404529524E0
2.710919375E0,-8.994754297E-1,-1.748161359E0,8.614033315E-1,2.146424908E0
2.720906375E0,-1.737564451E-1,-1.602570367E0,7.112380627E-1,1.761897462E0
2.730893375E0,-3.969277096E-1,-1.900388064E0,4.500484943E-2,1.941919627E0
2.740879375E0,-1.527185140E0,-2.425228294E0,-2.548321831E-1,2.877319268E0
2.750866375E0,-1.604480653E0,-2.826339979E0,7.213593006E-1,3.329101242E0
2.760853375E0,-6.751592803E-1,-1.648036562E0,3.287096771E0,3.738565199E0
2.770840375E0,6.620960158E-1,5.373690587E-1,6.374726306E0,6.431506209E0
2.780826375E0,4.142155874E0,2.479387252E0,6.623976152E0,8.196455117E0
2.790813375E0,6.103209093E0,4.466085189E0,5.184919077E0,9.169430952E0
2.800800375E0,1.023749812E1,7.589301755E0,3.178310786E0,1.313413600E1
2.810787375E0,1.597287057E1,1.146780492E1,-3.090668625E-1,1.966567228E1
2.820773375E0,2.061736893E1,1.445233372E1,-5.133614438E0,2.569630029E1
2.830760375E0,2.016492308E1,1.362639346E1,-9.074676379E0,2.597407309E1
2.840747375E0,1.634755664E1,1.033911337E1,-1.031963981E1,2.192338567E1
2.850734375E0,1.305007083E1,7.674492763E0,-9.258687086E0,1.774613971E1
2.860720375E0,9.312259861E0,4.657635881E0,-7.572256536E0,1.287442522E1
2.870707375E0,5.312225826E0,1.929817393E0,-7.238361812E0,9.183562496E0
2.880694375E0,8.439262962E-1,-1.446496487E0,-4.747837953E0,5.034533634E0
2.890681375E0,-3.374581350E0,-5.128808611E0,-3.430000091E-1,6.148993907E0
2.900667375E0,-7.893607814E0,-9.215460375E0,4.501730400E0,1.294215325E1
2.910654375E0,-1.310729402E1,-1.518843853E1,1.333852567E1,2.409161864E1
2.920641375E0,-1.435170547E1,-1.460042498E1,1.291267764E1,2.420498096E1
2.930628375E0,-1.347345134E1,-1.033018702E1,7.516274709E0,1.856720335E1
2.940615375E0,-1.300274347E1,-9.705758178E0,6.974314417E0,1.766109116E1
2.950601375E0,-1.227103693E1,-9.222805063E0,5.457204030E0,1.629170207E1
2.960588375E0,-1.142954659E1,-9.095246299E0,3.757466971E0,1.508232736E1
2.970575375E0,-1.058183247E1,-8.617304832E0,2.097279895E0,1.380694405E1
2.980562375E0,-9.607314456E0,-7.577255321E0,1.280371828E0,1.230262741E1
2.990548375E0,-8.535815696E0,-6.064016960E0,8.135596588E-1,1.050211077E1
3.000535375E0,-7.640407589E0,-4.166206056E0,7.759269789E-1,8.736999697E0
3.010522375E0,-6.326563375E0,-2.713217113E0,6.098306787E-1,6.910777431E0
3.020509375E0,-3.904598705E0,-1.724119363E0,-5.651064956E-1,4.305557336E0
3.030495375E0,-3.061894476E-1,-1.127768343E0,-4.175035352E0,4.335496927E0
3.040482375E0,3.381243668E0,-1.709445190E0,-8.531468875E0,9.334932928E0
3.050469375E0,5.431182750E0,-4.271963769E0,-1.175827354E1,1.363834364E1
3.060456375E0,6.230440412E0,-7.415456432E0,-1.339218557E1,1.652749274E1
3.070442375E0,6.950527943E0,-9.541811022E0,-9.366235508E0,1.506925227E1
3.080429375E0,5.016067277E0,-1.085836951E1,-1.298658410E0,1.203127728E1
3.090416375E0,4.043375351E0,-7.050675545E0,1.601645923E0,8.284091956E0
3.100403375E0,6.127212498E0,-5.482926077E-1,7.417640367E-1,6.196254648E0
3.110389375E0,9.778540810E0,4.317975217E0,-1.362715243E0,1.077598085E1
3.120376375E0,1.069841659E1,5.646897061E0,-1.688181498E0,1.221447996E1
3.130363375E0,9.535698928E0,5.616702039E0,-2.018182562E0,1.124944251E1
3.140350375E0,7.202518964E0,3.744637303E0,-5.160024557E-1,8.134177678E0
3.150337375E0,4.904425803E0,1.410149025E0,7.467546353E-1,5.157475664E0
3.160323375E0,3.184991230E0,-1.851185352E-1,6.482483473E-1,3.255558927E0
3.170310375E0,1.927321801E0,-1.472824599E0,1.275976476E-1,2.429004484E0
3.180297375E0,1.020518056E0,-1.912061445E0,1.342301443E-1,2.171509568E0
3.190284375E0,3.669595599E-1,-2.251110929E0,8.339067999E-1,2.428489301E0
3.200270375E0,-2.620137334E-2,-2.576426766E0,1.270358033E0,2.872711423E0
3.210257375E0,1.330832130E-1,-2.773944833E0,-9.695981634E-1,2.941530499E0
