"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.129390000E-1,-1.778500807E0,-6.961887914E0,1.204129691E0,7.285662411E0
6.229250000E-1,-1.206738426E0,-7.267081581E0,3.749284962E0,8.265823012E0
6.329120000E-1,-9.191483867E-1,-8.053006421E0,5.412415527E0,9.746280727E0
6.428990000E-1,-3.146491992E-1,-8.818559563E0,5.969620680E0,1.065374901E1
6.528860000E-1,9.706079775E-1,-8.828311549E0,5.164682449E0,1.027400163E1
6.628730000E-1,1.716243163E0,-7.420140637E0,4.131593463E0,8.664527812E0
6.728590000E-1,5.263815558E-1,-6.148539047E0,3.538003426E0,7.113302904E0
6.828460000E-1,-2.198202252E-2,-5.331587126E0,3.948317167E0,6.634418810E0
6.928330000E-1,1.015066112E0,-4.822757450E0,4.959398401E0,6.991779540E0
7.028200000E-1,2.503243307E0,-4.806913542E0,5.589967400E0,7.785909092E0
7.128070000E-1,4.286815989E0,-4.664615702E0,5.947227598E0,8.689358266E0
7.227930000E-1,5.272692216E0,-4.388072807E0,6.524265922E0,9.466916710E0
7.327800000E-1,6.433835809E0,-3.621825894E0,7.133537607E0,1.026641246E1
7.427670000E-1,7.890468444E0,-2.789950417E0,7.460277679E0,1.121155915E1
7.527540000E-1,8.808328689E0,-2.557659250E0,7.205226225E0,1.166377126E1
7.627410000E-1,9.418893778E0,-2.560031758E0,6.828433403E0,1.191204539E1
7.727270000E-1,1.021422503E1,-2.424278998E0,6.775171700E0,1.249441769E1
7.827140000E-1,1.100491360E1,-2.182150476E0,7.203072111E0,1.333244733E1
7.927010000E-1,1.222652091E1,-1.581228615E0,8.147468190E0,1.477732504E1
8.026880000E-1,1.409931977E1,-3.023834950E-1,9.721698273E0,1.712873816E1
8.126750000E-1,1.976382279E1,1.329341090E0,1.201101242E1,2.316549716E1
8.226610000E-1,2.156524235E1,2.497687867E0,1.141578926E1,2.452790995E1
8.326480000E-1,1.517264052E1,3.776127191E0,5.708460056E0,1.664495939E1
8.426350000E-1,1.134802705E1,2.833338511E0,3.252692631E0,1.214024441E1
8.526220000E-1,1.459769082E1,1.582684572E0,8.401068950E0,1.691672035E1
8.626090000E-1,1.482482007E1,1.619088167E-1,9.545372561E0,1.763280017E1
8.725950000E-1,1.195831381E1,9.012284249E-1,9.926140906E0,1.556732974E1
8.825820000E-1,1.061640121E1,1.059577457E0,1.061519434E1,1.505034982E1
8.925690000E-1,1.035841737E1,7.988407552E-2,1.038049997E1,1.466485498E1
9.025560000E-1,9.795860848E0,-5.849858594E-1,1.014711771E1,1.411612893E1
9.125430000E-1,9.015027178E0,-1.291434760E0,8.757175493E0,1.263434373E1
9.225290000E-1,8.177428154E0,-2.858594390E0,6.946410334E0,1.110380609E1
9.325160000E-1,7.079454371E0,-2.360442021E0,4.523776157E0,8.726678145E0
9.425030000E-1,7.017301977E0,-7.115827560E-1,8.473428243E-1,7.104003583E0
9.524900000E-1,7.193480923E0,9.575850588E-1,-3.397342222E0,8.012806694E0
9.624770000E-1,7.123992612E0,5.145018847E0,-8.862859823E0,1.248089636E1
9.724630000E-1,6.901956292E0,5.436825314E0,-9.603959908E0,1.301660924E1
9.824502500E-1,6.578197716E0,3.436030324E0,-9.165869554E0,1.179373369E1
9.924372500E-1,5.029815250E0,-2.653624338E-1,-8.137833148E-1,5.102127199E0
1.002424250E0,4.980318570E0,1.217838196E0,-3.560402940E0,6.242048704E0
1.012411250E0,4.472827029E0,2.358582022E0,-8.205942686E0,9.638806261E0
1.022397250E0,4.524802344E0,7.993576491E-1,-7.055436348E0,8.419738176E0
1.032384250E0,3.157654327E0,-3.012404813E0,-5.607555825E-1,4.399978458E0
1.042371250E0,1.041154634E0,-4.979809277E0,3.172650096E0,5.995682784E0
1.052358250E0,2.772390059E-1,-2.724890202E0,-5.633392332E0,6.263944224E0
1.062345250E0,2.585381484E-1,-2.034403031E0,-2.846913407E0,3.508639852E0
1.072331250E0,1.485222012E-1,-3.585891538E0,-6.482053703E-1,3.647032652E0
1.082318250E0,6.172212669E-1,-3.532814022E0,6.762310749E-1,3.649524007E0
1.092305250E0,2.210572622E0,-2.739452693E0,1.065319422E0,3.677789804E0
1.102292250E0,3.062511358E0,-2.092260060E0,2.545002952E0,4.498173852E0
1.112279250E0,4.143964125E0,1.297607666E0,2.821477434E0,5.178509364E0
1.122265250E0,7.732223493E-1,2.013906786E0,3.401386741E0,4.027794074E0
1.132252250E0,-1.442453430E0,-4.903448734E0,5.907164231E0,7.811470453E0
1.142239250E0,-4.178373528E-1,-5.170967621E0,8.876658082E0,1.028146648E1
1.152226250E0,1.162710939E0,-3.418188715E-1,5.384047176E0,5.518758996E0
1.162213250E0,5.616434821E-1,4.995154710E0,-3.628501952E0,6.199438716E0
1.172199250E0,2.514326704E0,5.465760845E0,5.860032749E-1,6.044814325E0
1.182186250E0,2.664278257E0,3.642653968E0,1.349977668E0,4.710599353E0
1.192173250E0,1.995122898E0,5.768199888E0,-1.990803852E0,6.419964588E0
1.202160250E0,2.994671962E0,6.112517860E0,-1.958666385E0,7.082888447E0
1.212146250E0,9.384558928E-1,4.601340058E0,-8.442911625E-1,4.771358020E0
1.222133250E0,9.083091107E-1,2.970535240E0,1.707673484E0,3.544750172E0
1.232120250E0,1.434133427E0,5.250031332E0,-1.636714014E0,5.683168169E0
1.242107250E0,2.179826792E0,9.142619855E0,-5.589379170E0,1.093527787E1
1.252094250E0,3.982055601E0,1.144635733E1,-5.497010704E0,1.330762900E1
1.262080250E0,2.942025678E0,1.182427107E1,-8.457282912E0,1.483221277E1
1.272067250E0,3.599824868E0,1.294178975E1,-8.266766008E0,1.577301751E1
1.282054250E0,3.411443075E0,1.188873662E1,-6.221049199E0,1.384490720E1
1.292041250E0,1.192585825E0,6.797637287E0,-6.111665921E0,9.218600434E0
1.302028250E0,-6.790228280E-1,2.948133972E0,-4.013643429E0,5.026121715E0
1.312014250E0,-1.306049583E0,1.638360005E0,-2.811517872E0,3.506368743E0
1.322001250E0,-1.789816631E0,5.232690829E-1,-1.723115981E0,2.538972782E0
1.331988250E0,-3.238856073E0,-1.690756904E0,-6.231026888E-1,3.706360011E0
1.341975250E0,-1.551772535E0,-2.304665431E0,4.618341422E-1,2.816517624E0
1.351962250E0,-3.565800212E-1,-2.058995250E0,1.904846274E0,2.827551959E0
1.361948250E0,-6.786073834E-2,-1.976494546E0,2.228062229E0,2.979160463E0
1.371935250E0,-9.923286295E-1,-2.084958642E0,2.043873181E0,3.083696845E0
1.381922250E0,-8.557967287E-1,-1.346138971E0,1.570955057E0,2.238834063E0
1.391909250E0,-2.503383055E-1,-6.499694753E-1,5.261500061E-1,8.729051580E-1
1.401895250E0,-7.491680735E-1,-6.274395686E-1,-7.924649513E-1,1.258147016E0
1.411882250E0,-5.623884174E-1,-8.053463674E-1,-2.190308511E0,2.400482218E0
1.421869250E0,-1.390690076E-1,-1.246241630E0,-2.164377279E0,2.501397089E0
1.431856250E0,2.879446730E-2,-1.271414478E0,-2.244954250E0,2.580144081E0
1.441843250E0,4.069147539E-1,5.135071564E-1,-2.741596867E0,2.818798077E0
1.451829250E0,2.488846877E-1,6.178062809E-1,-1.881528162E0,1.995939983E0
1.461816250E0,6.167533435E-1,-3.747890401E0,2.852757114E-1,3.808995849E0
1.471803250E0,1.139665308E0,-3.214630181E0,2.447899995E0,4.198201830E0
1.481790250E0,1.117659896E0,-1.922822953E0,1.787146500E0,2.853121863E0
1.491777250E0,4.985368225E-1,4.014698267E-2,4.179414332E-1,6.517866102E-1
