"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.008289000E0,-6.902696550E-2,1.611232725E0,-2.179152170E0,2.711003467E0
1.018276000E0,-5.125435352E-2,9.307440001E-1,-1.027264135E0,1.387149237E0
1.028264000E0,-2.060260588E-1,-1.647363548E0,1.181714974E-2,1.660238850E0
1.038252000E0,5.649398500E-1,-2.776469661E0,3.333597046E-1,2.852905450E0
1.048239000E0,1.845630351E0,-2.425770038E0,1.376876760E0,3.344622742E0
1.058227000E0,2.364454966E0,-2.089130046E0,5.766161549E-1,3.207428537E0
1.068214000E0,2.199747087E0,-2.438181338E0,-6.463493179E-1,3.346846714E0
1.078202000E0,1.688495201E0,-3.797322763E0,-1.179239044E0,4.319870476E0
1.088189000E0,1.445344001E0,-5.518892739E0,-5.584016396E-1,5.732277797E0
1.098177000E0,8.156023836E-1,-4.927505933E0,-6.704043245E-1,5.039341616E0
1.108164000E0,7.680516565E-1,-1.520850266E0,-2.894108623E-1,1.728191982E0
1.118152000E0,1.919200019E0,9.517279029E-2,9.170398808E-1,2.129166202E0
1.128139000E0,1.042912307E0,1.363646704E-1,5.987144639E-1,1.210256342E0
1.138127000E0,1.030296940E-1,2.466712242E-1,1.820871486E0,1.840389844E0
1.148114000E0,-2.170582929E0,-1.769922942E-1,2.087185993E0,3.016471762E0
1.158102000E0,-3.130042021E0,2.040982318E-1,2.321712404E0,3.902456614E0
1.168090000E0,-3.407978892E0,8.721145535E-1,3.298666949E0,4.822458664E0
1.178077000E0,-2.434860120E0,1.431562698E0,1.869126218E0,3.386967431E0
1.188065000E0,-2.498997644E0,4.317209816E-1,8.682154839E-1,2.680516807E0
1.198052000E0,-2.338390417E0,4.993557250E-1,-4.602629954E-1,2.435008811E0
1.208040000E0,-2.086678308E-1,2.383806326E0,-2.385449978E0,3.378823236E0
1.218027000E0,3.444604681E0,4.336756473E0,-4.657276862E0,7.236227324E0
1.228015000E0,5.549994079E0,5.231000399E0,-6.831070497E0,1.023861922E1
1.238002000E0,5.089763244E0,5.155135700E0,-4.598887151E0,8.580843606E0
1.247990000E0,3.134506370E0,3.224226632E0,-2.120389845E0,4.971601417E0
1.257977000E0,4.720591682E-1,1.417645741E0,1.040887417E0,1.820990367E0
1.267965000E0,-9.877356416E-1,7.632317966E-1,5.136549447E-1,1.349809570E0
1.277952000E0,-9.658518523E-1,9.027849537E-1,-7.252519383E-1,1.507939272E0
1.287940000E0,-1.471972221E0,7.080112767E-1,8.750767529E-2,1.635738298E0
1.297928000E0,-1.564102120E0,-1.060626447E-1,6.111731994E-1,1.682616239E0
1.307915000E0,-1.286523099E0,-7.682048535E-1,8.099352622E-1,1.703313098E0
1.317903000E0,-7.082574445E-1,-6.940720993E-1,1.004852635E0,1.411769636E0
1.327890000E0,-7.435962617E-2,2.188881791E-1,1.829009202E0,1.843560699E0
1.337878000E0,1.173184179E0,2.575116112E0,9.900622487E-1,2.997967206E0
1.347865000E0,3.162192351E0,5.527706832E0,-3.747217387E-1,6.379296174E0
1.357853000E0,1.926732987E0,5.562541035E0,-2.020669091E-1,5.890245649E0
1.367840000E0,-9.262515843E-1,6.034395550E0,3.719839261E-1,6.116391395E0
1.377828000E0,-1.365916008E0,6.265167026E0,-1.137075868E0,6.512371760E0
1.387815000E0,-1.687312894E0,3.274201030E0,-7.488488887E-1,3.758748707E0
1.397803000E0,-1.241518250E0,1.580117059E0,6.114573010E-1,2.100480306E0
1.407790000E0,-9.974718404E-1,-1.030080593E-1,9.878203531E-1,1.407604271E0
1.417777292E0,-3.178914803E-1,-2.001390236E0,6.411494621E-1,2.125485945E0
1.427764292E0,1.204370888E0,-3.600240605E0,-4.495946773E-1,3.822875492E0
1.437752292E0,2.212764743E0,-4.623765299E0,-1.614968804E0,5.374351830E0
1.447739292E0,2.441513667E0,-5.829524902E0,-2.624014403E-1,6.325599108E0
1.457727292E0,1.770348035E0,-5.667575739E0,5.574356065E-1,5.963747260E0
1.467715292E0,9.096484154E-1,-1.721750656E0,1.910464425E-2,1.947370162E0
1.477702292E0,1.256650844E0,3.238734743E0,-9.304001838E-1,3.596417465E0
1.487690292E0,1.838454064E0,2.570321395E0,3.635132110E-1,3.180975837E0
1.497677292E0,1.485518466E0,-2.152886331E0,9.380179363E-1,2.778769928E0
1.507665292E0,1.070165010E0,-6.764176596E0,-7.909131002E-1,6.893829248E0
1.517652292E0,1.048487628E0,-8.474178441E0,-1.373679357E0,8.648584944E0
1.527640292E0,1.277231873E0,-4.942084211E0,-9.187297261E-1,5.186480687E0
1.537627292E0,-1.000458598E-3,-4.128205002E0,-2.408121972E0,4.779239372E0
1.547615292E0,5.597346586E-1,-1.881044013E0,-1.453402049E0,2.442131647E0
1.557602292E0,2.050547778E0,9.926677680E-1,2.021766028E0,3.045927340E0
1.567590292E0,2.277874659E0,2.113116494E0,2.195003241E0,3.804209971E0
1.577577292E0,1.358535653E0,2.086247953E0,8.877063733E-2,2.491170381E0
1.587565292E0,8.375206715E-1,2.010086800E0,-3.652773525E-1,2.208012084E0
1.597552292E0,1.423390338E0,3.014284692E0,7.722979045E-1,3.421753397E0
1.607540292E0,-6.869434664E-1,2.596496456E0,1.014693645E0,2.871112740E0
1.617528292E0,-5.098016004E0,1.420620219E0,1.619107463E0,5.534386864E0
1.627515292E0,-4.186249142E0,6.756755894E-1,1.485059459E0,4.492952368E0
1.637503292E0,-1.563199018E0,1.610650635E-1,9.645175177E-1,1.843862025E0
1.647490292E0,-1.839983695E0,-6.151036978E-2,1.496699365E-1,1.847085438E0
1.657478292E0,-2.350228690E0,-5.207711524E-1,-5.367802441E-1,2.466355716E0
1.667465292E0,-2.261533445E0,-6.585122573E-1,-4.093800131E-1,2.390766386E0
1.677453292E0,-1.502461650E0,8.662825406E-1,3.028921296E-1,1.760562436E0
1.687440292E0,-1.077634243E0,2.696435897E0,5.329953049E-1,2.952311993E0
1.697428292E0,-7.971731293E-1,2.686483936E0,1.032521805E0,2.986433025E0
1.707415292E0,-4.526551831E-1,3.060039155E0,1.806345833E0,3.582125293E0
1.717403292E0,-1.164276531E0,4.926791403E0,8.103930992E-1,5.126943568E0
1.727390292E0,-5.789775530E-1,6.398349642E0,-4.758429015E-1,6.442089693E0
1.737378292E0,-7.565525222E-1,6.739037662E0,-5.180433532E-1,6.801129997E0
1.747365292E0,-1.075738284E0,7.471764534E0,-8.920564824E-1,7.601331652E0
1.757353292E0,-1.697742573E0,7.241604093E0,-4.262965196E-1,7.450160294E0
1.767340292E0,-2.632451278E0,6.132921719E0,-2.583432607E0,7.156581067E0
1.777328292E0,-2.934480139E0,3.143356131E0,-7.768025994E-1,4.369815068E0
1.787315292E0,-1.805730413E0,2.312848610E-1,5.091805092E0,5.407460966E0
1.797303292E0,8.302490741E-1,-1.792363971E0,3.682837788E0,4.179135832E0
1.807290292E0,3.055053234E-1,-3.940776013E0,-6.174928701E-1,4.000543279E0
1.817278292E0,-3.502971880E0,-3.253234084E0,1.302309996E0,4.954831513E0
1.827265292E0,-3.097447009E0,-3.972312385E0,-1.636507753E-1,5.039863613E0
1.837253292E0,-3.362524391E0,1.264437581E0,-1.393612222E-1,3.595106984E0
1.847241292E0,-3.184927203E0,6.625994026E0,-1.742470264E-3,7.351704643E0
1.857228292E0,-2.151426574E0,7.679214390E0,1.753156051E0,8.165324616E0
1.867216292E0,-6.448190285E-1,7.085824912E0,2.075462179E0,7.411629343E0
1.877203292E0,-2.773058834E-1,3.003658547E0,1.789661534E0,3.507385298E0
1.887191292E0,-8.589492550E-1,-1.363452576E0,2.175175917E-1,1.626072155E0
1.897178292E0,-1.084236627E0,-3.648731564E0,3.593149102E-1,3.823338632E0
1.907166292E0,-6.239011261E-1,-1.612260373E0,-1.568911601E0,2.334549151E0
1.917153292E0,-4.031549942E-1,-8.604417568E-1,-3.291729813E0,3.426131802E0
1.927141292E0,4.474826996E-1,-4.175755144E0,-3.088532929E-1,4.211004886E0
1.937128292E0,1.360942074E0,-6.245970032E0,1.376266165E0,6.538991782E0
1.947116292E0,1.743378922E0,-6.324700452E0,7.984209251E-1,6.608984933E0
1.957103292E0,2.286562306E0,-9.093604985E0,-4.033701718E-3,9.376675055E0
1.967091292E0,1.987418022E0,-2.206671827E1,-7.053567870E-1,2.216725996E1
1.977078292E0,3.448164466E0,-2.103916134E1,8.120126317E-1,2.133531140E1
1.987066292E0,2.603619827E0,-6.015305561E0,2.737276944E0,7.103198030E0
1.997053292E0,1.326687331E0,-7.913259137E-1,-2.480694397E-1,1.564555663E0
2.007041292E0,5.956803437E-1,6.151270866E-4,-2.102467983E0,2.185224719E0
2.017028292E0,4.918970168E-3,1.260838035E0,-1.834266288E0,2.225818852E0
2.027016292E0,2.168354409E-1,2.051442402E0,-1.050069738E0,2.314752685E0
2.037003292E0,4.345727052E-1,2.524078106E0,-5.181242640E-1,2.613097104E0
2.046991292E0,7.940723509E-1,2.415098870E0,-1.249281013E-1,2.545360580E0
2.056978292E0,1.047688021E0,1.160636639E0,7.410278723E-2,1.565317482E0
2.066966292E0,1.578165551E0,3.627676910E-1,1.854255871E-1,1.629904768E0
2.076953292E0,1.722363736E0,-5.788848746E-1,4.979370444E-1,1.884034458E0
2.086941292E0,1.658234983E0,-6.449215740E-1,4.748656856E-1,1.841511476E0
2.096929292E0,1.568965834E0,-7.976771593E-2,-1.450485165E-1,1.577674158E0
2.106916292E0,1.281671664E0,-2.302808940E-1,-3.430539496E-1,1.346624505E0
2.116904292E0,6.802940858E-1,-3.997530842E-1,1.734785561E-1,8.078968876E-1
2.126891292E0,2.938805105E-1,-3.264301693E-1,3.382279502E-1,5.543650027E-1
2.136879292E0,2.563475621E-1,-1.641827989E-1,2.265537326E-1,3.794689155E-1
2.146866292E0,3.864752634E-1,-1.118718535E-1,2.941791205E-1,4.984172908E-1
2.156854292E0,5.035489827E-1,-1.028911150E-1,2.383513673E-1,5.665329062E-1
2.166841292E0,5.660935056E-1,-5.715594828E-2,5.534448087E-2,5.716569523E-1
2.176829292E0,5.536515809E-1,6.391825318E-2,-5.392083004E-2,5.599313101E-1
2.186816292E0,5.217490261E-1,1.755263972E-1,-1.233971541E-1,5.641439710E-1
2.196804292E0,4.530591526E-1,2.498205346E-1,-1.976918761E-1,5.538546498E-1
2.206791292E0,4.137449231E-1,2.554508185E-1,-3.284780104E-1,5.868030210E-1
2.216779292E0,4.573441019E-1,2.960322493E-1,-4.879298271E-1,7.313509666E-1
2.226766292E0,6.870577794E-1,3.331404340E-1,-7.216738808E-1,1.050639868E0
2.236754292E0,6.443525668E-1,2.147483504E-1,-8.933321987E-1,1.122207424E0
2.246741292E0,5.258854926E-1,2.448199958E-1,-1.401849049E0,1.517126606E0
2.256729292E0,4.581162632E-1,2.593871641E-1,-1.800137990E0,1.875539654E0
2.266716292E0,4.363233250E-1,8.520504177E-2,-2.198308672E0,2.242810505E0
2.276704292E0,5.841027106E-1,-1.697703981E-1,-2.698129835E0,2.765845725E0
2.286691292E0,6.428929556E-1,-3.636061817E-1,-2.852915574E0,2.946972697E0
2.296679292E0,7.326265928E-1,-6.968553740E-1,-3.462712339E0,3.607315605E0
2.306666292E0,7.898178437E-1,-1.011081820E0,-3.815454394E0,4.025393261E0
2.316654292E0,1.066391509E0,-1.311197180E0,-3.991735082E0,4.334786945E0
2.326641292E0,1.577653627E0,-2.184470651E0,-4.765657927E0,5.474705332E0
2.336629292E0,1.748249652E0,-3.190130348E0,-4.721703823E0,5.960519732E0
2.346616292E0,2.426144553E0,-3.351225817E0,-5.741642420E0,7.076959060E0
2.356604292E0,2.734788077E0,-3.825019269E0,-6.640236674E0,8.136496870E0
2.366591292E0,2.735820403E0,-3.800605974E0,-6.037883999E0,7.641031490E0
2.376579292E0,2.160278966E0,-3.560069649E0,-4.974316403E0,6.487274064E0
2.386566292E0,7.127621394E-1,-3.609549372E0,-1.833526615E0,4.110802402E0
2.396554292E0,-3.171015215E-1,-2.714250609E0,9.943518392E-1,2.907996788E0
2.406541292E0,-1.500119255E0,-2.123401161E0,2.176349015E0,3.390528765E0
2.416529292E0,-3.690649669E0,-2.361840091E0,3.704095341E0,5.737552256E0
2.426516542E0,-5.702358486E0,-2.241061174E0,5.760188034E0,8.409459773E0
2.436504542E0,-5.789280855E0,-8.381539249E-1,7.243775164E0,9.310776200E0
2.446491542E0,-4.202583339E0,4.874548870E-1,9.244291241E0,1.016642708E1
2.456479542E0,-2.587689088E0,1.024260274E0,1.018301961E1,1.055647348E1
2.466466542E0,9.401332397E-2,2.083772827E0,7.389521692E0,7.678279660E0
2.476454542E0,2.313692948E0,2.091856018E0,4.307391171E0,5.318143977E0
2.486441542E0,2.415457596E0,1.196999304E0,4.247184731E0,5.030489128E0
2.496429542E0,2.097074073E0,1.134034147E0,4.512650953E0,5.103701768E0
2.506417542E0,1.839589008E0,2.188561363E0,4.162467932E0,5.049755226E0
2.516404542E0,1.660440261E0,4.241605902E0,4.162432848E0,6.170423787E0
2.526392542E0,2.030307056E0,6.372417825E0,4.052737036E0,7.820136390E0
2.536379542E0,2.884101114E0,8.162450511E0,3.660439152E0,9.399066569E0
2.546367542E0,3.907745676E0,9.967291270E0,4.757829967E0,1.171555878E1
2.556354542E0,4.626976005E0,1.086674039E1,4.425733261E0,1.261277402E1
2.566341542E0,3.699431602E0,9.850881393E0,2.278324310E0,1.076644881E1
2.576329542E0,2.867111444E0,9.395251147E0,-2.374723846E-1,9.825856974E0
2.586317542E0,3.166354984E0,9.950137879E0,-4.388054388E0,1.132634403E1
2.596304542E0,1.808404491E0,9.103742303E0,-7.332598463E0,1.182858618E1
2.606292542E0,-3.135450695E0,5.622827582E0,-8.105078216E0,1.035082286E1
2.616279542E0,-8.566292553E0,1.201867111E0,-4.060117976E0,9.555648101E0
2.626267542E0,-9.885447793E0,-3.349975097E-1,3.663635825E0,1.054782105E1
2.636254542E0,-1.383430056E1,-6.750982354E0,6.627511379E0,1.675969994E1
2.646242542E0,-1.526638308E1,-1.449843550E1,1.013724059E1,2.336730047E1
2.656229542E0,-9.799596049E0,-1.753106817E1,6.734950458E0,2.118324790E1
2.666217542E0,-6.501789518E-1,-1.503595367E1,-1.182045342E0,1.509635276E1
2.676204542E0,5.824683992E0,-1.685530078E1,-4.110791117E0,1.830100303E1
2.686192542E0,1.125229175E1,-2.303019206E1,-4.623619704E0,2.604576118E1
2.696179542E0,1.290924532E1,-2.649085729E1,-6.963507593E0,3.028043218E1
2.706167542E0,1.005408851E1,-2.434066770E1,-9.310313323E0,2.793268218E1
2.716154542E0,5.167251130E0,-1.970721473E1,-5.681512578E0,2.115075369E1
2.726142542E0,1.704863897E0,-1.520499550E1,3.275580972E-2,1.530031118E1
2.736129542E0,-1.582735662E-1,-1.228177008E1,4.760398065E0,1.317301471E1
2.746117542E0,-1.012406506E0,-1.065628155E1,7.102893519E0,1.284649368E1
2.756104542E0,-2.081183095E0,-1.017587899E1,5.231865202E0,1.162980008E1
2.766092542E0,-3.077083204E0,-9.221526861E0,1.032888426E0,9.776085985E0
2.776079542E0,-3.254586837E0,-6.956871003E0,-2.210245178E0,7.992219553E0
2.786067542E0,-2.696369823E0,-3.923923752E0,-3.635258410E0,5.990216319E0
2.796054542E0,-1.790732890E0,-1.115682660E0,-3.754908814E0,4.307065392E0
2.806042542E0,-6.542896906E-1,1.783855103E0,-3.619019523E0,4.087485331E0
2.816029542E0,1.011124358E0,4.916105032E0,-4.036858045E0,6.441015761E0
2.826017542E0,3.453559692E0,7.389814637E0,-4.198793174E0,9.174219260E0
2.836004542E0,4.800585101E0,8.627869581E0,-4.420230739E0,1.081777198E1
2.845992542E0,4.904560874E0,9.597762444E0,-6.105766665E0,1.238758039E1
2.855979542E0,4.288770128E0,1.047674163E1,-6.379792918E0,1.299451508E1
2.865967542E0,3.648455283E0,1.096254819E1,-5.713924863E0,1.288943855E1
2.875954542E0,2.941640639E0,1.127970935E1,-4.334264975E0,1.243667743E1
2.885942542E0,2.006951669E0,1.191119344E1,-2.176640060E0,1.227363622E1
2.895929542E0,1.345518874E0,1.272531414E1,1.279541523E0,1.286006483E1
2.905917542E0,3.242699155E-1,1.331410302E1,5.827323425E0,1.453713137E1
2.915904542E0,-1.989653632E-1,1.282378125E1,8.295575824E0,1.527434224E1
2.925892542E0,-8.811130529E-1,1.087102874E1,8.455245742E0,1.380024661E1
2.935879542E0,-1.295854232E0,9.544603068E0,6.135136060E0,1.142009546E1
2.945867542E0,-2.121642611E0,8.923063924E0,2.691669831E0,9.558636077E0
2.955854542E0,-2.558109486E0,8.837436129E0,4.088068398E-1,9.209306407E0
2.965842542E0,-2.501402896E0,8.918685529E0,7.986676776E-1,9.297195172E0
2.975829542E0,-2.034518952E0,8.799232176E0,1.463919436E0,9.149252121E0
2.985817542E0,-1.413793887E0,8.601952967E0,9.547251856E-1,8.769487339E0
2.995804542E0,-1.069298891E0,8.521357870E0,3.866881021E-1,8.596887097E0
3.005792542E0,-9.106028272E-1,8.657821943E0,1.210513973E-1,8.706418997E0
3.015779542E0,-7.875085589E-1,8.809413933E0,-1.931908540E-1,8.846652829E0
3.025767542E0,-7.387302089E-1,8.922799045E0,-4.962204480E-1,8.967067517E0
3.035754542E0,-5.851141327E-1,8.967972295E0,-8.385199606E-1,9.026073418E0
3.045742542E0,-1.589121187E-1,9.030832787E0,-1.238328009E0,9.116723651E0
3.055729542E0,4.461435410E-1,9.268916790E0,-1.816514726E0,9.455770104E0
3.065717542E0,1.104861949E0,9.597060193E0,-2.446618870E0,9.965451730E0
3.075704542E0,1.884667386E0,9.805166692E0,-2.825659947E0,1.037678270E1
3.085692542E0,2.436981636E0,9.773389998E0,-2.627164518E0,1.040961214E1
3.095679542E0,2.608164575E0,9.609953304E0,-2.159348674E0,1.018903880E1
3.105667542E0,2.856786430E0,9.119377758E0,-1.890845701E0,9.741641384E0
3.115654542E0,3.270048922E0,8.157565162E0,-2.878694193E0,9.248025172E0
3.125642542E0,2.782947206E0,6.129868888E0,-5.350568358E0,8.599341224E0
3.135629542E0,1.761965905E0,1.088577892E0,-9.388056732E0,9.613799191E0
3.145617542E0,2.230128050E0,-6.271811802E0,-7.424361742E0,9.971471389E0
3.155604542E0,2.197168757E0,-1.666484528E1,-6.071959233E-1,1.682002692E1
3.165592542E0,1.353257079E0,-2.833994802E1,2.706236415E0,2.850101181E1
3.175579542E0,-1.545191786E0,-3.989751238E1,6.773678906E0,4.049792387E1
3.185567542E0,-4.637271198E0,-3.432626192E1,9.530308964E0,3.592524642E1
3.195554542E0,-8.928019293E-1,-1.399637486E1,1.869167879E0,1.414883009E1
3.205541542E0,-7.974016824E-1,-8.367661468E0,-1.925203793E0,8.623225471E0
3.215529542E0,-3.736248595E0,-1.276271760E1,3.449741460E0,1.373853087E1
3.225516542E0,-2.539420030E0,-1.480365899E1,5.238419931E0,1.590716873E1
