"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.763140417E-1,3.776841136E0,-1.861271361E0,4.610888561E0,6.244129512E0
5.863010417E-1,4.456061892E0,-5.086666851E-1,4.633713752E0,6.448762092E0
5.962880416E-1,5.135600152E0,1.101153499E-1,4.775374830E0,7.013609562E0
6.062740417E-1,5.213169315E0,3.880808723E-1,4.710823324E0,7.037016232E0
6.162610417E-1,5.429771817E0,1.179439823E0,4.791837666E0,7.337248020E0
6.262480417E-1,6.257992492E0,2.135893153E0,5.417850514E0,8.548544542E0
6.362350417E-1,7.287864339E0,2.782164849E0,6.176106330E0,9.949758654E0
6.462220417E-1,7.677600558E0,2.676641610E0,6.424256315E0,1.036248184E1
6.562090417E-1,8.001333992E0,3.016108439E0,6.118013073E0,1.051419706E1
6.661960417E-1,9.002674350E0,3.976715924E0,6.571418454E0,1.183410138E1
6.761820416E-1,9.751840085E0,5.051006144E0,8.004047685E0,1.358954846E1
6.861690416E-1,1.051395448E1,4.810821821E0,7.604753022E0,1.383905755E1
6.961560417E-1,1.134421700E1,4.706352250E0,7.108389317E0,1.419049716E1
7.061430417E-1,1.127838086E1,4.395274238E0,6.877744142E0,1.392205714E1
7.161300417E-1,1.077373925E1,3.226818117E0,6.767827013E0,1.312590169E1
7.261170417E-1,9.484762663E0,1.654580766E0,5.897197652E0,1.129049602E1
7.361040417E-1,8.576404728E0,9.808464521E-1,4.223117299E0,9.609968654E0
7.460900416E-1,8.478565607E0,2.000824810E0,5.043890083E-1,8.726040508E0
7.560770416E-1,8.132996916E0,3.348887515E0,-1.607113069E0,8.941112842E0
7.660640416E-1,8.276100503E0,3.182930671E0,-2.678833439E0,9.262884852E0
7.760510416E-1,7.436216387E0,2.488812963E0,-4.182584400E0,8.887379612E0
7.860380417E-1,6.518659027E0,1.474002374E0,-4.845874125E0,8.255185918E0
7.960250417E-1,5.698223335E0,-1.110555237E0,-2.460470340E0,6.305314933E0
8.060120417E-1,5.064991515E0,-2.842699319E0,-1.036280980E0,5.899911587E0
8.159976250E-1,3.734129564E0,-2.041668196E0,-2.747449053E0,5.065630160E0
8.259846250E-1,2.412975161E0,-1.625582669E0,-1.047295088E0,3.092215249E0
8.359716250E-1,1.639441740E0,-1.623482350E0,1.639481793E0,2.830435427E0
8.459586250E-1,5.028967988E-1,-1.002740182E0,-5.949907377E-1,1.269805907E0
8.559456250E-1,7.766628510E-1,-4.979547322E-1,-1.224523902E0,1.533174121E0
8.659326250E-1,8.466253710E-1,6.497092742E-1,-3.287348494E-1,1.116675092E0
8.759196250E-1,4.526031429E-1,-4.014990628E-2,1.347807474E0,1.422338429E0
8.859056250E-1,2.857253623E-1,3.986865520E-2,1.922249049E0,1.943777225E0
8.958926250E-1,1.034815960E0,1.853766167E0,-3.536629915E-2,2.123333193E0
9.058796250E-1,2.482883887E0,2.321828763E0,1.892530576E0,3.890664877E0
9.158666250E-1,2.362990530E0,3.924234239E0,-2.552835882E-2,4.580828562E0
9.258536250E-1,1.475651874E0,6.315542543E0,-3.987458428E0,7.613373154E0
9.358406250E-1,1.438078836E-1,3.743051246E0,4.886136882E0,6.156739963E0
9.458276250E-1,1.102776686E0,1.473231127E0,3.084616756E-1,1.865924698E0
9.558136250E-1,-4.688414454E-1,4.689369305E0,-2.853318447E0,5.509212551E0
9.658006250E-1,-4.688882232E-3,5.008576409E0,-1.834492575E0,5.333968751E0
9.757876250E-1,-6.791657925E-2,7.554366980E0,-8.736444190E0,1.154982815E1
9.857746250E-1,-6.510292831E-1,5.837210482E0,-2.059612132E0,6.224055548E0
9.957616250E-1,1.971115108E0,8.071449709E0,-3.551035116E0,9.035676265E0
1.005748625E0,9.486809188E-1,8.502996444E0,-1.749966395E0,8.732887632E0
1.015735625E0,1.232516461E0,7.843651543E0,-2.766639322E-1,7.944715809E0
1.025721625E0,7.948345354E-1,6.494870215E0,9.884317526E-1,6.617559851E0
1.035708625E0,1.905190675E0,6.985328232E0,3.665973249E-1,7.249755556E0
1.045695625E0,2.021176337E0,6.381535973E0,-1.382527948E0,6.835242401E0
1.055682625E0,-7.554637706E-1,3.357937251E0,-7.895775962E-1,3.531274680E0
1.065669625E0,-9.230961344E-1,1.927660940E0,-1.371484897E-1,2.141679920E0
1.075656625E0,-9.873587885E-1,3.991338640E-1,5.790959591E-1,1.212244756E0
1.085643625E0,-7.632440758E-1,-1.222597829E0,7.049262857E-1,1.604433869E0
1.095629625E0,-6.989726508E-1,-1.255617056E0,2.366040730E-1,1.456406003E0
1.105616625E0,-2.600484842E-1,-1.245760404E0,6.218350124E-1,1.416412010E0
1.115603625E0,4.388867444E-1,-9.467940223E-1,6.161222827E-1,1.211877536E0
1.125590625E0,5.206562546E-1,-2.383536184E0,5.105797479E-1,2.492592898E0
1.135577625E0,6.023702163E-1,-2.401612852E0,1.291144446E0,2.792426928E0
1.145564625E0,4.871654499E-1,-1.897019191E0,1.882680649E0,2.716707274E0
1.155551625E0,-5.452031583E-2,-2.531232174E0,-3.061125568E-1,2.550257572E0
1.165537625E0,-1.610285184E-1,-1.103725689E0,-4.255967833E0,4.399704851E0
1.175524625E0,1.537875312E0,1.551522421E0,-1.942048891E0,2.922984124E0
1.185511625E0,-4.245549265E-1,9.568746221E-1,-6.182190943E-1,1.215751116E0
1.195498625E0,-3.355044633E-2,9.398884606E-1,-1.001016715E0,1.373517533E0
1.205485625E0,4.216684484E-1,1.450046332E0,-1.953210056E0,2.468900194E0
1.215472625E0,-1.213042894E-1,1.643850541E0,7.885519946E-1,1.827231123E0
1.225459625E0,-8.196609360E-1,1.477612445E0,3.008058870E0,3.450159525E0
1.235445625E0,-9.429354447E-1,3.790960407E-1,2.097406780E0,2.330655757E0
1.245432625E0,-8.302555060E-1,-1.975107586E-1,1.783477373E0,1.977151042E0
1.255419625E0,-7.775007570E-1,-8.854029357E-1,2.071349248E0,2.383051299E0
1.265406625E0,3.030652803E-1,-9.826175737E-1,2.966210932E0,3.139393756E0
1.275393625E0,6.117684460E-1,1.062912709E-1,1.784207690E0,1.889167951E0
1.285380625E0,-1.510006605E0,4.004138196E-1,-1.170766355E0,1.952215416E0
1.295367625E0,-3.451319624E0,9.920824617E-1,-2.751222261E0,4.523832301E0
1.305353625E0,-3.614929395E0,3.334302805E0,-5.511324688E0,7.386473418E0
1.315340625E0,-4.167897071E0,2.289221765E0,-2.338335307E0,5.299029562E0
1.325327625E0,-2.596938506E0,8.096645361E-1,-2.377424675E0,3.612726719E0
1.335314625E0,-1.227486101E0,7.067903781E-1,-2.527125090E0,2.897004658E0
1.345301625E0,-8.904107836E-1,7.693713731E-1,-8.116473269E-1,1.429522667E0
1.355288625E0,-5.212272352E-1,7.713231736E-1,7.283969363E-1,1.182023420E0
1.365275625E0,1.266980242E0,-6.677210373E-1,2.225537401E0,2.646527355E0
1.375261625E0,3.413317107E0,-2.753700019E0,2.254239044E0,4.931043615E0
1.385248625E0,5.355470663E0,-3.012060996E0,2.060935357E0,6.480820320E0
1.395235625E0,8.641274908E0,-1.155865311E0,1.754506173E0,8.893028087E0
1.405222625E0,7.640844961E0,-7.695871353E-2,1.838151178E0,7.859213326E0
1.415209625E0,5.532948861E0,-2.204154133E0,1.257379407E0,6.087102884E0
1.425196625E0,4.113897450E0,-3.862158444E0,1.518705508E0,5.843533733E0
1.435183625E0,2.472614422E0,-4.782541178E0,1.382587005E0,5.558603154E0
1.445169625E0,2.069240157E0,-4.976029637E0,7.961650693E-1,5.447614578E0
1.455156625E0,1.433269793E0,-4.536887369E0,4.423569938E-1,4.778419091E0
1.465143625E0,-4.559720162E-1,-3.694433402E0,-2.329981682E-1,3.729750231E0
1.475130625E0,-8.313328555E-1,-2.059313924E0,-1.048700466E0,2.455943978E0
1.485117625E0,-2.349598360E0,-2.346136808E-1,-9.463163048E-1,2.543849560E0
1.495104625E0,-2.788594740E0,5.869657266E-1,2.516494706E-1,2.860789549E0
1.505091625E0,-1.027665108E0,7.733656061E-1,4.656958773E0,4.831299509E0
1.515077625E0,-1.616051416E0,2.050659460E0,3.705099162E-1,2.637063518E0
1.525064625E0,-2.308804968E0,2.247353362E0,-1.491096271E0,3.550288101E0
1.535051625E0,-9.385775149E-1,2.031537895E0,-7.269164944E-1,2.352972920E0
1.545038625E0,5.890087438E-1,1.587733642E0,1.467522490E-1,1.699813414E0
1.555025625E0,1.108460618E0,1.174150724E0,1.198528351E0,2.010916475E0
1.565012625E0,5.403667800E-1,9.971198380E-1,-1.258619016E-1,1.141089587E0
1.574999625E0,-3.779644583E-1,1.408574370E0,-1.001646899E0,1.769247127E0
1.584985625E0,-1.181895361E0,2.448567747E0,-1.691569667E0,3.202150621E0
1.594972625E0,-1.145972553E0,3.387521823E0,-1.741287957E0,3.977516932E0
1.604959625E0,2.620007233E-1,3.634147439E0,-1.043612511E-1,3.645073834E0
1.614946625E0,1.045337294E0,3.293768152E0,1.638885231E0,3.824602397E0
1.624933625E0,7.951622719E-1,3.076520702E0,1.419430311E0,3.480236353E0
1.634920625E0,1.658507171E-1,3.311076495E0,-3.711666316E-2,3.315435366E0
1.644906625E0,-1.263918056E-1,3.592504154E0,-6.829733531E-1,3.659031782E0
1.654893625E0,3.547803944E-1,3.852243320E0,-7.879824758E-2,3.869348381E0
1.664880625E0,8.196050951E-1,3.938698497E0,4.477569705E-1,4.047911148E0
1.674867625E0,6.613350007E-1,3.908771278E0,-4.591175258E-2,3.964588853E0
1.684854625E0,1.800346736E-1,4.130675451E0,-2.389626937E-1,4.141496750E0
1.694841625E0,-7.844039798E-2,4.849038638E0,6.260847688E-1,4.889919298E0
1.704828625E0,5.620428470E-1,4.691521080E0,2.294452100E0,5.252691943E0
1.714814625E0,1.399341324E0,3.911660972E0,3.867123899E0,5.675728583E0
1.724801625E0,1.886994140E0,2.966386641E0,3.458301784E0,4.931536050E0
1.734788625E0,2.502222091E0,1.282138857E0,2.152820842E0,3.541134425E0
1.744775625E0,2.894486353E0,-1.125779048E0,4.953916052E-1,3.144970995E0
1.754762625E0,2.444467680E0,-5.709891454E0,3.920724741E0,7.345091228E0
1.764749625E0,2.665188376E0,-6.377825330E0,5.796694247E-1,6.936562669E0
1.774736625E0,2.702674583E0,-5.361679237E0,-3.096201260E0,6.755628497E0
1.784722625E0,1.703784501E0,-4.329086680E0,7.569454551E-1,4.713474253E0
1.794709625E0,9.305870023E-1,-3.057651737E0,1.878948078E0,3.707515636E0
1.804696625E0,8.016672993E-1,-2.423884311E0,1.879744177E0,3.170382277E0
1.814683500E0,5.157951719E-1,-1.983900629E0,9.262492454E-1,2.249409707E0
1.824670500E0,1.775750058E-1,-1.672243450E0,-5.631833464E-2,1.682588124E0
1.834657500E0,5.769740045E-2,-1.770048657E0,-1.558932012E-1,1.777836868E0
1.844644500E0,3.288468236E-1,-9.632685524E-1,-2.958737898E-1,1.059984829E0
1.854630500E0,6.583555520E-1,4.482493061E-1,1.460996997E-1,8.097558863E-1
1.864617500E0,5.543814961E-1,1.315873783E0,1.097305885E0,1.800817276E0
1.874604500E0,4.800224181E-1,1.832229702E0,1.293464621E0,2.293586260E0
1.884591500E0,5.663639393E-1,2.505700307E0,9.948552114E-1,2.754821053E0
1.894578500E0,2.576137036E-1,4.828186297E-1,1.513735374E0,1.609619033E0
1.904565500E0,5.169654921E-1,-1.411053590E0,3.045751483E0,3.396310889E0
1.914552500E0,1.797805682E0,3.329182398E-1,3.356467261E0,3.822147603E0
1.924538500E0,2.386370622E0,1.031834757E0,2.716595342E0,3.760231105E0
1.934525500E0,2.060970001E0,5.216301084E-2,1.005100995E0,2.293588092E0
1.944512500E0,1.504019056E0,-1.590866581E0,-6.195326713E-1,2.275247356E0
1.954499500E0,1.207115791E0,-2.378760179E0,-5.991983941E-1,2.733983767E0
1.964486500E0,1.221216059E0,3.476543927E-1,1.319122203E0,1.830932993E0
1.974473500E0,7.048011553E-1,1.049852952E0,2.427561041E0,2.737149703E0
1.984460500E0,3.967514160E-1,-1.079842152E0,2.757628763E0,2.987973754E0
1.994446500E0,7.446341425E-1,1.102258623E-1,1.687561986E0,1.847835275E0
2.004433500E0,2.745163230E-1,-8.645225286E-2,1.760991612E0,1.784355531E0
2.014420500E0,1.979107082E-1,-1.104133240E0,2.672329581E0,2.898210525E0
2.024407500E0,3.569984991E-1,-2.690053661E0,2.214453857E0,3.502519452E0
2.034394500E0,9.568873398E-2,-6.022101195E0,8.873338325E-1,6.087874873E0
2.044381500E0,-2.535274135E-1,-7.335201058E0,6.793831627E-1,7.370957346E0
2.054368500E0,-1.007072676E0,-5.330432886E0,-3.418445992E-1,5.435491501E0
2.064354500E0,-2.648321498E0,-2.747596110E0,-1.219317833E0,4.006198587E0
2.074341500E0,-3.535178344E0,3.710350692E-2,-2.003897668E0,4.063799756E0
2.084328500E0,-3.231908119E0,1.891823355E0,-2.245857060E0,4.366703520E0
2.094315500E0,-2.320692649E0,1.599413456E0,-2.104123476E0,3.517253670E0
2.104302500E0,-1.305339439E0,1.297382548E0,-1.952470383E0,2.683142397E0
2.114289500E0,-5.034420517E-1,1.967089300E0,-1.919288896E0,2.794022920E0
2.124275500E0,4.188617849E-1,2.766412450E0,-2.137503184E0,3.520994590E0
2.134262500E0,1.229543737E0,1.470953051E0,-2.243125533E0,2.950778344E0
2.144249500E0,1.446578056E0,7.872369558E-1,-3.107303953E0,3.516769534E0
2.154236500E0,6.497235999E-1,5.152800322E-2,-2.125327234E0,2.223018611E0
2.164223500E0,3.436437875E-1,-4.467728841E-1,-1.398024239E0,1.507371499E0
2.174210500E0,1.116873647E-1,-7.411819464E-1,-4.613086237E-1,8.801308945E-1
2.184197500E0,-3.237708557E-1,-6.620217562E-1,2.375688636E0,2.487367458E0
2.194183500E0,-1.116960277E0,-8.614527404E-1,2.851419564E0,3.181241049E0
2.204170500E0,-1.877387749E0,-1.308551314E0,2.798641133E0,3.615146400E0
2.214157500E0,-2.406657829E0,-1.162078562E0,5.262042097E0,5.901823068E0
2.224144500E0,-2.563404139E0,-4.821590638E-1,5.545495816E0,6.128298458E0
2.234131500E0,-2.955245941E0,-3.191077012E-1,1.418023909E0,3.293341783E0
2.244118500E0,-3.271494938E0,-3.637582093E-1,-4.647894419E0,5.695429896E0
2.254105500E0,-2.495411254E0,1.730863541E-1,-5.241603740E0,5.807877924E0
2.264091500E0,-2.438676013E0,-1.123413849E-1,-8.450504234E-1,2.583383731E0
2.274078500E0,-2.117091431E0,1.989655459E-1,1.089090108E0,2.389096206E0
2.284065500E0,-1.554498069E0,7.015384090E-1,1.355533546E0,2.178552634E0
2.294052500E0,-9.469258770E-1,8.389491463E-1,1.276470420E0,1.797186974E0
2.304039500E0,-3.416709369E-1,6.682244825E-1,4.055886054E-1,8.530914986E-1
2.314026500E0,1.859631290E-1,3.203397095E-1,-3.970730129E-1,5.430163832E-1
2.324013500E0,6.895887467E-1,6.806977630E-2,-6.969457135E-1,9.828018425E-1
2.333999500E0,9.315509158E-1,-1.621473831E-1,-7.391313279E-1,1.200164156E0
2.343986500E0,1.023358926E0,-3.498903680E-1,-7.840318045E-1,1.335811600E0
2.353973500E0,9.125424948E-1,-5.203197473E-1,-7.807366061E-1,1.308822407E0
2.363960500E0,7.210166538E-1,-6.272594744E-1,-6.268378901E-1,1.142910847E0
2.373947500E0,5.032900241E-1,-6.575708556E-1,-4.926056993E-1,9.635147396E-1
2.383934500E0,2.673749723E-1,-4.587345332E-1,-2.897526321E-1,6.048829106E-1
2.393920500E0,-3.295198381E-3,-2.092040205E-1,-2.168030620E-1,3.012984371E-1
2.403907500E0,-1.784511745E-1,4.303550720E-3,-4.663844454E-1,4.993774055E-1
2.413894500E0,-1.664828742E-1,2.121363991E-1,-5.451572576E-1,6.082062436E-1
2.423881500E0,-2.438325472E-2,4.267409080E-1,-5.086513361E-1,6.644008786E-1
2.433868500E0,1.475951617E-1,5.532916117E-1,-3.935966970E-1,6.948627916E-1
2.443855500E0,2.519025088E-1,6.409513146E-1,-1.593730254E-1,7.068756771E-1
2.453842500E0,3.805572599E-1,5.654684383E-1,1.349385345E-1,6.948286054E-1
2.463828500E0,3.395638928E-1,3.546856695E-1,7.126358396E-1,8.654220943E-1
2.473815500E0,1.033056825E-1,8.962846041E-2,8.024595970E-1,8.140311602E-1
2.483802500E0,-8.284188956E-2,3.769407570E-2,8.897287059E-1,8.943717304E-1
2.493789500E0,-1.782198440E-1,1.872208285E-1,1.072209051E0,1.102926199E0
2.503776500E0,-2.393233207E-1,5.110460633E-1,1.219094762E0,1.343367325E0
2.513763500E0,-2.332428011E-1,8.690663999E-1,1.107193673E0,1.426729281E0
2.523750500E0,-1.978971865E-1,1.199054015E0,1.156923511E0,1.677905193E0
2.533736500E0,-1.360147876E-1,1.333874436E0,1.406910399E0,1.943480873E0
2.543723500E0,-2.325788498E-2,1.239282859E0,1.730403950E0,2.128534887E0
2.553710500E0,3.343752198E-2,1.054837119E0,2.371443412E0,2.595677805E0
2.563697500E0,8.651613370E-3,7.116956073E-1,2.959778702E0,3.044154309E0
2.573684500E0,5.747089393E-2,3.585682207E-1,3.303773907E0,3.323672081E0
2.583671500E0,1.253154793E-1,2.315684509E-1,3.451398561E0,3.461427443E0
2.593658500E0,1.920803764E-1,3.868552959E-1,3.469363546E0,3.496145779E0
2.603644500E0,1.738337014E-1,7.006934863E-1,3.323809977E0,3.401308907E0
2.613631500E0,6.317251392E-2,1.043175432E0,3.240300627E0,3.404666489E0
2.623618500E0,4.326354861E-3,1.224921513E0,3.097379474E0,3.330797357E0
2.633605500E0,1.406161809E-1,1.250394323E0,3.081688471E0,3.328672814E0
2.643592500E0,4.715456365E-1,1.152009072E0,3.308131837E0,3.534574436E0
2.653579500E0,8.009734540E-1,7.699110711E-1,3.710594521E0,3.873349098E0
2.663566500E0,1.105775942E0,2.437154567E-1,4.322029676E0,4.467894155E0
2.673552500E0,1.265374597E0,-1.343754476E-1,5.112442254E0,5.268424379E0
2.683539500E0,1.321759151E0,-2.376729441E-1,5.601885780E0,5.760612812E0
2.693526500E0,1.419702499E0,-1.117075467E-1,5.641415296E0,5.818384682E0
2.703513500E0,1.544703252E0,1.532485056E-1,5.449139550E0,5.665925791E0
2.713500500E0,1.647983206E0,3.812308592E-1,5.149743982E0,5.420428830E0
2.723487500E0,1.844811595E0,7.806354493E-1,4.201670589E0,4.654756413E0
2.733474500E0,1.955213458E0,1.475576445E0,3.124546807E0,3.970261737E0
2.743460500E0,1.965544173E0,2.365238492E0,2.223816711E0,3.795138705E0
2.753447500E0,1.951899841E0,3.057415509E0,1.290761746E0,3.850164733E0
2.763434500E0,1.666060604E0,3.490402998E0,5.815435304E-1,3.911120543E0
2.773421500E0,1.465200853E0,3.755128670E0,-3.208966568E-2,4.030984323E0
2.783408500E0,9.370084146E-1,3.506966406E0,-4.863013776E-1,3.662415483E0
2.793395500E0,-8.263630146E-1,1.621558031E0,-3.725589998E-1,1.857720778E0
2.803381500E0,-2.577230758E0,-1.356766870E0,-8.718142989E-1,3.040229414E0
2.813368500E0,-3.000010762E0,-2.946252923E0,-2.626127806E0,4.957521368E0
2.823355750E0,-3.951123538E0,-4.589991782E0,-3.690369879E0,7.092124619E0
2.833342750E0,-4.541737927E0,-6.250565944E0,-2.985720459E0,8.283204976E0
2.843329750E0,-4.491615594E0,-7.461424318E0,-1.828312653E0,8.898887046E0
2.853316750E0,-3.629821084E0,-7.877915642E0,-7.940168023E-1,8.710201986E0
2.863303750E0,-1.912545010E0,-7.146829498E0,-9.917488781E-1,7.464486997E0
2.873289750E0,-3.169377995E-1,-6.354241170E0,-6.234482592E-1,6.392614344E0
2.883276750E0,1.288074365E0,-5.659006644E0,-7.773683175E-1,5.855577962E0
2.893263750E0,2.554594724E0,-4.673681225E0,-2.077547589E0,5.717119413E0
2.903250750E0,4.266210401E0,-2.777122795E0,-2.933995405E0,5.875482213E0
2.913237750E0,6.327391925E0,-4.135414034E-1,-4.735589790E0,7.914083379E0
2.923224750E0,6.593803934E0,1.001597051E0,-7.020064201E0,9.683116666E0
2.933211750E0,5.025884167E0,1.952442024E0,-7.588908237E0,9.309300175E0
2.943197750E0,4.276714339E0,2.441717150E0,-7.232151484E0,8.749644751E0
2.953184750E0,3.696931917E0,2.542802060E0,-2.505541263E0,5.139152161E0
2.963171750E0,2.183801437E0,2.338336623E0,2.140721199E0,3.849609608E0
2.973158750E0,4.789635605E-1,2.223011988E0,3.211973206E0,3.935474593E0
2.983145750E0,-1.238181536E0,1.928568428E0,2.646429339E0,3.500865313E0
2.993132750E0,-2.743734901E0,1.108458425E0,2.487998446E0,3.866121772E0
3.003119750E0,-4.393520658E0,1.130342799E-1,2.031010184E0,4.841570292E0
3.013105750E0,-4.975803934E0,-1.157432950E-1,1.384690248E0,5.166177348E0
3.023092750E0,-5.026583494E0,-2.504596353E-1,2.148951155E-1,5.037405241E0
3.033079750E0,-4.661853185E0,-3.060982311E-1,-1.185342295E0,4.819917800E0
3.043066750E0,-4.139840961E0,-2.928911251E-1,-1.844618491E0,4.541661125E0
3.053053750E0,-3.677284103E0,-2.101717347E-1,-2.203271496E0,4.291968758E0
3.063040750E0,-3.427710906E0,2.079076928E-1,-2.037373709E0,3.992908625E0
3.073026750E0,-3.507512535E0,7.394160873E-1,-1.971652759E0,4.091062813E0
3.083013750E0,-3.423031671E0,1.374368159E0,-1.801345294E0,4.104982159E0
3.093000750E0,-2.962698802E0,1.865285767E0,-1.318203606E0,3.740927148E0
3.102987750E0,-2.844604634E0,2.111316136E0,-2.737666368E-1,3.553080286E0
3.112974750E0,-2.729629955E0,2.118944414E0,2.162627792E-1,3.462307715E0
3.122961750E0,-2.151993461E0,2.107306116E0,1.990807360E-1,3.018517527E0
3.132948750E0,-1.427300078E0,1.919848475E0,-1.438549536E-1,2.396601328E0
3.142934750E0,-3.867146704E-1,1.788701860E0,-5.672202641E-1,1.915917902E0
3.152921750E0,6.492235167E-1,1.658304273E0,-7.029382324E-1,1.914572118E0
3.162908750E0,1.522086368E0,1.412644617E0,-1.110755796E0,2.355013835E0
3.172895750E0,2.165628583E0,1.013931168E0,-1.659669598E0,2.910757075E0
3.182882750E0,2.565039605E0,5.163249296E-1,-1.461275910E0,2.996889537E0
3.192869750E0,2.697492489E0,-5.197297633E-2,-4.434645295E-1,2.734195989E0
3.202856750E0,2.757165956E0,-6.540788984E-1,6.333435023E-1,2.903602470E0
3.212842750E0,2.814454343E0,-1.097838712E0,1.602466287E0,3.419693157E0
3.222829750E0,2.934129014E0,-1.408948592E0,2.248314937E0,3.955903090E0
